smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;121;67.5;67.50;67.50;50;-0.40195004;0.59204990;26.30;0.045835;-0.012493;-0.39985000;0.57944996;26.30;0.029167;0.019629
CCW;122;315;-45.00;-112.50;50;-0.40795020;0.59225000;26.30;0.049846;0.016990;-0.39429990;0.57585000;26.30;0.023115;-0.009312
CW;123;67.5;67.50;112.50;50;-0.40170016;0.59465000;26.25;0.047737;-0.013262;-0.39345004;0.58435004;26.30;0.030798;0.018982
CW;124;225;225.00;157.50;50;-0.39035004;0.58924980;26.21;0.029543;0.015088;-0.38570008;0.59729992;26.20;0.051548;-0.008845
CW;125;247.5;247.50;22.50;50;-0.39224988;0.59359984;26.30;0.031187;0.019729;-0.40315016;0.60359980;26.16;0.048279;-0.012549
CW;126;292.5;292.50;45.00;50;-0.40335004;0.58625008;26.24;0.043779;0.020574;-0.39245000;0.58945000;26.22;0.032947;-0.013696
CCW;127;270;270.00;-22.50;50;-0.41145016;0.58275000;26.22;0.037217;0.021426;-0.41260000;0.58440008;26.26;0.042146;-0.014626
CW;128;315;315.00;45.00;50;-0.39949990;0.58570000;26.16;0.050767;0.016895;-0.40375004;0.59599984;26.23;0.027676;-0.010688
CW;129;67.5;67.50;67.50;50;-0.40000004;0.59614976;26.19;0.046692;-0.012668;-0.39765012;0.57985010;26.24;0.031404;0.020183
CW;130;157.5;157.50;90.00;50;-0.41055010;0.58404992;26.17;0.022690;-0.004207;-0.40615016;0.58744984;26.24;0.053635;0.011504
CCW;131;22.5;22.50;-135.00;50;-0.40400012;0.58894990;26.25;0.055217;-0.002026;-0.39820000;0.58964984;26.27;0.022310;0.009011
CW;132;45;45.00;22.50;50;-0.40990000;0.59225000;26.27;0.050645;-0.008579;-0.38405000;0.59400000;26.27;0.024226;0.014829
CW;133;157.5;157.50;112.50;50;-0.39395004;0.58005010;26.23;0.021436;-0.004519;-0.39620008;0.57820004;26.29;0.053564;0.011482
CCW;134;112.5;112.50;-45.00;50;-0.40510010;0.58709984;26.30;0.032534;-0.013662;-0.40730016;0.56944996;26.31;0.044448;0.020796
CCW;135;315;-45.00;-157.50;50;-0.40855010;0.58359990;26.30;0.047708;0.017139;-0.40630000;0.58189992;26.32;0.026538;-0.009727
CCW;136;157.5;-202.50;-157.50;50;-0.40005004;0.58309996;26.32;0.021550;-0.004641;-0.40780000;0.57910016;26.36;0.054050;0.011672
CCW;137;67.5;-292.50;-90.00;50;-0.39655004;0.58220020;26.35;0.045950;-0.012754;-0.40405004;0.57785004;26.35;0.030884;0.019436
CCW;138;45;-315.00;-22.50;50;-0.40480012;0.57550024;26.30;0.051897;-0.008511;-0.38500004;0.57634990;26.40;0.027244;0.015767
CW;139;67.5;-292.50;22.50;50;-0.39640004;0.57660016;26.33;0.045879;-0.012971;-0.40395016;0.57750010;26.35;0.031074;0.019590
CCW;140;0;-360.00;-67.50;50;-0.41654992;0.58345010;26.31;0.055178;0.005005;-0.39314992;0.57634990;26.35;0.017261;0.003086
CCW;141;180;-180.00;-180.00;50;-0.40145008;0.58004992;26.35;0.019055;0.002358;-0.39869990;0.58509992;26.30;0.055723;0.005410
CW;142;270;-90.00;90.00;50;-0.40720012;0.58110000;26.31;0.037468;0.021614;-0.40914996;0.58985008;26.30;0.042004;-0.014370
CCW;143;180;-180.00;-90.00;50;-0.39365008;0.57624990;26.32;0.019307;0.002219;-0.40355024;0.56985016;26.35;0.056006;0.005100
CW;144;292.5;-67.50;112.50;50;-0.39909992;0.57245016;26.30;0.044119;0.020413;-0.39124996;0.58065010;26.34;0.032056;-0.013750
CCW;145;180;-180.00;-112.50;50;-0.40250016;0.56655000;26.35;0.020466;0.002324;-0.40555016;0.56840000;26.38;0.056011;0.004968
CW;146;270;-90.00;90.00;50;-0.41365010;0.56355010;26.35;0.037085;0.021794;-0.39030000;0.55830010;26.32;0.038618;-0.014346
CW;147;22.5;22.50;112.50;50;-0.40880020;0.58050000;26.30;0.055483;-0.001599;-0.38924992;0.57060004;26.30;0.021729;0.008721
CW;148;180;180.00;157.50;50;-0.40900000;0.57519996;26.30;0.020461;0.002180;-0.41100016;0.57300016;26.31;0.056038;0.004954
CW;149;270;270.00;90.00;50;-0.40660012;0.56124990;26.30;0.035024;0.021572;-0.40265012;0.58335000;26.30;0.041494;-0.015486
CW;150;67.5;67.50;67.50;50;-0.40500012;0.55904996;26.30;0.046777;-0.012703;-0.39430008;0.57629990;26.30;0.029338;0.019463
