smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;20;80;80.00;-110.00;50;-0.45629996;0.68775016;22.45;0.045833;-0.026011;-0.47400020;0.68305016;22.50;0.035872;0.038901
CW;21;80;80.00;0.00;50;-0.46250000;0.69074960;22.50;0.045789;-0.025959;-0.47295000;0.68025000;22.50;0.034055;0.038770
CW;22;120;120.00;40.00;50;-0.46589984;0.68315024;22.45;0.024753;-0.022036;-0.46499980;0.69094990;22.50;0.057415;0.034976
CCW;23;10;10.00;-110.00;50;-0.47110012;0.68964992;22.48;0.073093;0.000103;-0.46834990;0.67405020;22.50;0.009592;0.012612
CW;24;40;40.00;30.00;50;-0.47364996;0.69464992;22.50;0.065051;-0.015139;-0.48500008;0.68460024;22.50;0.015466;0.027834
CCW;25;290;-70.00;-110.00;50;-0.46999996;0.67500030;22.50;0.052549;0.037627;-0.46780000;0.68855024;22.50;0.029199;-0.024988
CW;26;0;0.00;70.00;50;-0.45979980;0.69335020;22.50;0.073093;0.006377;-0.46980004;0.69420000;22.50;0.008557;0.006689
CCW;27;330;-30.00;-30.00;50;-0.47015000;0.69230010;22.50;0.068931;0.022485;-0.45769976;0.69419990;22.50;0.012422;-0.009563
CCW;28;280;-80.00;-50.00;50;-0.46519976;0.67879984;22.50;0.045479;0.039172;-0.46014984;0.69790024;22.50;0.034226;-0.026003
CCW;29;110;-250.00;-170.00;50;-0.47244990;0.68840000;22.51;0.027683;-0.024084;-0.47575008;0.68350010;22.50;0.052249;0.037087
CW;30;120;-240.00;10.00;50;-0.46935004;0.68870010;22.50;0.022974;-0.022207;-0.47660000;0.67905020;22.50;0.056919;0.034824
CW;31;290;-70.00;170.00;50;-0.47435000;0.67505020;22.52;0.051265;0.036523;-0.47310000;0.68889992;22.52;0.028867;-0.024431
CW;32;70;70.00;140.00;50;-0.46709972;0.68540008;22.50;0.050505;-0.025017;-0.47380010;0.67770030;22.52;0.030603;0.037371
CW;33;170;170.00;100.00;50;-0.47130010;0.68235016;22.55;0.006748;0.001516;-0.46800000;0.68965010;22.56;0.073853;0.011902
CW;34;190;190.00;20.00;50;-0.47385008;0.68805016;22.66;0.008037;0.013457;-0.46539984;0.68805010;22.59;0.072825;0.000891
CCW;35;90;90.00;-100.00;50;-0.46369970;0.67840020;22.61;0.039465;-0.026377;-0.46594984;0.69150008;22.65;0.040283;0.039744
CW;36;230;230.00;140.00;50;-0.46935000;0.68034992;22.64;0.019453;0.031753;-0.47270010;0.67719970;22.61;0.062192;-0.018916
CW;37;320;320.00;90.00;50;-0.47185010;0.67124984;22.63;0.065088;0.027104;-0.47000010;0.68070024;22.62;0.015178;-0.014229
CW;38;10;370.00;50.00;50;-0.46729984;0.68784992;22.63;0.073350;0.000569;-0.47235000;0.67665020;22.62;0.008127;0.013027
CCW;39;240;240.00;-130.00;50;-0.47365000;0.67355000;22.65;0.023672;0.035527;-0.47134996;0.68890020;22.68;0.056848;-0.022415
CCW;40;100;100.00;-140.00;50;-0.46894988;0.68305016;22.73;0.032939;-0.026113;-0.47620008;0.67960008;22.75;0.046201;0.039084
CW;41;270;270.00;170.00;50;-0.46169980;0.68045020;22.77;0.040776;0.039338;-0.46639984;0.68250008;22.70;0.040488;-0.027061
CW;42;320;320.00;50.00;50;-0.46329976;0.69125010;22.69;0.066213;0.027339;-0.47330000;0.67460024;22.69;0.015588;-0.014666
CCW;43;260;260.00;-60.00;50;-0.46194984;0.67585016;22.74;0.034521;0.039077;-0.45879988;0.68805010;22.73;0.045732;-0.026304
CW;44;280;280.00;20.00;50;-0.46099990;0.67665010;22.73;0.045427;0.038420;-0.46804972;0.68550010;22.71;0.034458;-0.026682
CW;45;60;60.00;60.00;50;-0.47250000;0.68265010;22.77;0.055881;-0.022405;-0.46324960;0.68135020;22.73;0.024453;0.035439
CCW;46;10;10.00;-50.00;50;-0.46134988;0.67515000;22.80;0.071477;-0.000322;-0.46814988;0.68185010;22.80;0.008113;0.012708
CW;47;30;30.00;20.00;50;-0.46940000;0.67190030;22.79;0.068591;-0.011077;-0.45639996;0.67535024;22.75;0.012283;0.022651
CCW;48;300;-60.00;-90.00;50;-0.45899976;0.67795020;22.79;0.056978;0.034500;-0.47310010;0.67790024;22.76;0.024487;-0.022075
CCW;49;270;-90.00;-30.00;50;-0.47255004;0.66770000;22.80;0.041064;0.039443;-0.47180000;0.69015020;22.80;0.039473;-0.026194
CW;50;30;30.00;120.00;50;-0.46514984;0.67385000;22.80;0.067405;-0.011011;-0.46629984;0.66840004;22.80;0.012310;0.023057
CCW;51;310;-50.00;-80.00;50;-0.46960000;0.66950010;22.74;0.061038;0.031252;-0.46209984;0.68150020;22.80;0.018176;-0.018738
CCW;52;150;-210.00;-160.00;50;-0.46214992;0.68680024;22.80;0.009089;-0.009534;-0.46959996;0.67140008;22.80;0.069475;0.022556
CCW;53;100;-260.00;-50.00;50;-0.46965004;0.66780000;22.80;0.033586;-0.026272;-0.46514984;0.66910016;22.80;0.045635;0.039185
CW;54;120;-240.00;20.00;50;-0.46179980;0.66810020;22.80;0.021965;-0.022273;-0.47255000;0.67069990;22.80;0.056462;0.034700
CCW;55;330;-390.00;-150.00;50;-0.46189988;0.68230030;22.80;0.069363;0.022751;-0.47490012;0.65924996;22.80;0.009465;-0.009814
CW;56;350;-370.00;20.00;50;-0.46999996;0.67285016;22.81;0.071616;0.011743;-0.46749984;0.66964990;22.80;0.007109;0.001196
CCW;57;190;-170.00;-170.00;50;-0.46069980;0.68150024;22.87;0.007527;0.012896;-0.46279976;0.66955000;22.87;0.073281;-0.000281
CCW;58;80;-280.00;-110.00;50;-0.46859984;0.67765030;22.87;0.044575;-0.026321;-0.48095010;0.66810008;22.86;0.036167;0.038933
CW;59;120;-240.00;40.00;50;-0.47455000;0.67065000;22.85;0.022312;-0.022251;-0.46689996;0.67395016;22.89;0.057566;0.034727
CCW;60;300;-60.00;-60.00;50;-0.45904988;0.66224990;22.88;0.056997;0.034407;-0.46744980;0.66805000;22.88;0.023484;-0.022639
CW;61;300;-60.00;0.00;50;-0.46784996;0.66664992;22.88;0.058020;0.034666;-0.46069980;0.66640016;22.88;0.023564;-0.022766
CW;62;310;-50.00;10.00;50;-0.46149980;0.67145000;22.94;0.062422;0.031084;-0.46259990;0.66845010;22.94;0.018240;-0.019351
CW;63;20;20.00;70.00;50;-0.46329984;0.67190010;22.95;0.070007;-0.005710;-0.46754976;0.65839990;22.90;0.009788;0.017908
CCW;64;230;-130.00;-150.00;50;-0.46574984;0.65874980;22.98;0.018198;0.032605;-0.46774984;0.67500016;23.00;0.060320;-0.019478
CCW;65;150;-210.00;-80.00;50;-0.45544980;0.67045016;22.97;0.009478;-0.009363;-0.46924990;0.65975004;22.99;0.067849;0.022810
CCW;66;70;-290.00;-80.00;50;-0.47164996;0.66365000;23.00;0.049646;-0.025618;-0.46735000;0.65729992;22.98;0.029189;0.037698
CCW;67;290;-70.00;-70.00;50;-0.46685000;0.65909992;22.97;0.051167;0.037246;-0.46409988;0.67570030;22.98;0.027666;-0.024626
CCW;68;230;-130.00;-60.00;50;-0.47120000;0.66504996;23.00;0.018059;0.032083;-0.46574976;0.66805000;22.93;0.061086;-0.019634
CW;69;350;-10.00;120.00;50;-0.47844996;0.66114980;22.96;0.071162;0.011938;-0.47255016;0.66515020;22.97;0.008071;0.000525
CCW;70;180;-180.00;-170.00;50;-0.46944996;0.66090008;23.00;0.006626;0.007134;-0.48245024;0.66040010;23.00;0.073164;0.005330
CCW;71;70;-290.00;-110.00;50;-0.46809984;0.65920010;23.00;0.050601;-0.025945;-0.46890016;0.66349990;23.00;0.029106;0.037212
CCW;72;320;-400.00;-110.00;50;-0.47740000;0.66579984;23.00;0.065530;0.027256;-0.46224990;0.65049992;23.00;0.013633;-0.014961
CCW;73;270;-90.00;-90.00;50;-0.46834990;0.65404976;23.02;0.040957;0.039670;-0.46494988;0.67244992;23.00;0.040884;-0.027529
CW;74;340;-20.00;70.00;50;-0.46634970;0.65749984;23.00;0.071665;0.016655;-0.46859984;0.66585004;23.02;0.009480;-0.004583
CW;75;10;10.00;30.00;50;-0.48490010;0.66160010;23.01;0.072170;-0.000742;-0.46229988;0.64904980;23.00;0.007546;0.012114
CW;76;90;90.00;80.00;50;-0.46959990;0.66965000;23.00;0.038774;-0.026782;-0.47014996;0.65230010;23.00;0.039978;0.039192
CW;77;220;220.00;130.00;50;-0.46290000;0.66190016;23.00;0.014128;0.027410;-0.47225010;0.66175000;23.00;0.065442;-0.015637
CW;78;270;270.00;50.00;50;-0.46954990;0.66330010;23.01;0.039961;0.038984;-0.47050000;0.66645024;23.00;0.039380;-0.027139
CCW;79;160;160.00;-110.00;50;-0.47820000;0.64669990;23.10;0.008110;-0.004448;-0.47119996;0.65314984;23.10;0.071836;0.016108
CW;80;320;320.00;160.00;50;-0.47350008;0.65754990;23.12;0.065779;0.027275;-0.45949976;0.66244996;23.10;0.015215;-0.014998
CCW;81;260;260.00;-60.00;50;-0.46389984;0.66064996;23.12;0.035203;0.038828;-0.46014988;0.66035020;23.06;0.044443;-0.026887
CCW;82;150;150.00;-110.00;50;-0.46404980;0.66350000;23.10;0.010002;-0.010308;-0.47500010;0.65469984;23.03;0.068887;0.021465
CW;83;200;200.00;50.00;50;-0.46594984;0.64724992;23.12;0.008586;0.018589;-0.46139988;0.65394990;23.13;0.070630;-0.006350
CW;84;340;340.00;140.00;50;-0.47430000;0.65174996;23.15;0.071045;0.016443;-0.46864990;0.66180016;23.15;0.009761;-0.004888
CCW;85;230;230.00;-110.00;50;-0.46294976;0.65159970;23.25;0.018787;0.032192;-0.48060008;0.65260004;23.18;0.060908;-0.019905
CCW;86;180;180.00;-50.00;50;-0.46915000;0.64520000;23.24;0.006858;0.006943;-0.47074992;0.65669996;23.24;0.071274;0.004934
CCW;87;100;100.00;-80.00;50;-0.46559984;0.65339964;23.28;0.032871;-0.026609;-0.47385000;0.65429990;23.30;0.046582;0.037932
CW;88;150;150.00;50.00;50;-0.46704980;0.64939980;23.30;0.010381;-0.009763;-0.47039996;0.65989980;23.20;0.068723;0.021899
CW;89;320;320.00;170.00;50;-0.46579980;0.64009992;23.29;0.064338;0.026555;-0.45434996;0.64339990;23.30;0.014976;-0.014639
CCW;90;250;250.00;-70.00;50;-0.46184988;0.64914980;23.30;0.028682;0.037605;-0.45674996;0.63589990;23.30;0.049763;-0.025649
CW;91;0;360.00;110.00;50;-0.48215004;0.63789976;23.30;0.072151;0.004573;-0.46264988;0.64809990;23.32;0.006941;0.006318
CCW;92;180;180.00;-180.00;50;-0.45934990;0.64020000;23.30;0.006863;0.007324;-0.45944984;0.63775010;23.32;0.071104;0.005820
CW;93;310;310.00;130.00;50;-0.46404990;0.64110000;23.38;0.062019;0.030471;-0.45844988;0.64969980;23.36;0.017034;-0.019175
CW;94;30;390.00;80.00;50;-0.47485016;0.64204984;23.31;0.068235;-0.011707;-0.45434990;0.63904990;23.31;0.012026;0.022278
CW;95;30;390.00;0.00;50;-0.46609990;0.63854990;23.36;0.067566;-0.011582;-0.45919980;0.63479990;23.43;0.012542;0.022717
CCW;96;350;350.00;-40.00;50;-0.44949990;0.64604984;23.43;0.071396;0.010957;-0.46264984;0.64474976;23.49;0.007012;0.000969
CCW;97;240;240.00;-110.00;50;-0.45969972;0.63474990;23.44;0.022034;0.035415;-0.47150010;0.63379996;23.43;0.055100;-0.023521
CW;98;300;300.00;60.00;50;-0.45939988;0.63659996;23.41;0.057202;0.034470;-0.45814980;0.63580008;23.45;0.023062;-0.021753
CCW;99;210;210.00;-90.00;50;-0.45704980;0.62749990;23.46;0.010835;0.023481;-0.47074984;0.64239968;23.41;0.068831;-0.011665
CCW;100;90;90.00;-120.00;50;-0.45859980;0.63889990;23.46;0.037708;-0.026897;-0.45954980;0.63670004;23.46;0.040757;0.038533
CCW;101;340;-20.00;-110.00;50;-0.46740000;0.62710008;23.47;0.069810;0.016777;-0.45495008;0.64030004;23.48;0.007512;-0.004629
CW;102;0;0.00;20.00;50;-0.46564988;0.62834990;23.44;0.074929;0.004482;-0.46569988;0.63079990;23.45;0.007358;0.006211
CW;103;160;160.00;160.00;50;-0.45549996;0.63020000;23.46;0.008711;-0.004075;-0.46554984;0.62754990;23.49;0.070684;0.016704
CW;104;210;210.00;50.00;50;-0.45804990;0.63784984;23.48;0.011853;0.023105;-0.46749996;0.63680000;23.50;0.066965;-0.011331
CCW;105;30;30.00;-180.00;50;-0.46439988;0.62420004;23.51;0.068101;-0.012046;-0.45625000;0.62839980;23.50;0.012227;0.022502
CW;106;60;60.00;30.00;50;-0.46124976;0.62115010;23.50;0.055364;-0.023293;-0.46914990;0.63609990;23.51;0.022664;0.035029
CW;107;150;150.00;90.00;50;-0.46214984;0.63589984;23.51;0.008926;-0.009622;-0.47115000;0.62565000;23.50;0.067944;0.021694
CW;108;280;280.00;130.00;50;-0.46399990;0.63434992;23.50;0.045896;0.038113;-0.46204984;0.63110008;23.50;0.033311;-0.026917
CCW;109;250;250.00;-30.00;50;-0.45100000;0.62154984;23.50;0.028372;0.036914;-0.46249990;0.62905016;23.50;0.050310;-0.025356
CW;110;10;370.00;120.00;50;-0.46499990;0.63074990;23.52;0.071968;-0.000898;-0.46369976;0.62630004;23.56;0.007761;0.011614
CCW;111;310;310.00;-60.00;50;-0.47240000;0.63250008;23.53;0.060847;0.030732;-0.47425010;0.61984984;23.50;0.015413;-0.019917
CCW;112;230;230.00;-80.00;50;-0.45919972;0.62984990;23.51;0.017336;0.031306;-0.46459960;0.63199990;23.52;0.060557;-0.019265
CW;113;230;230.00;0.00;50;-0.45640000;0.62515000;23.52;0.018445;0.032070;-0.45539996;0.62784992;23.52;0.061177;-0.019438
CCW;114;110;110.00;-120.00;50;-0.47220016;0.62370016;23.55;0.027627;-0.024346;-0.46344992;0.62385004;23.53;0.051514;0.036812
CW;115;250;250.00;140.00;50;-0.45739988;0.63109980;23.53;0.028389;0.036875;-0.45494996;0.62964990;23.50;0.049744;-0.025269
CCW;116;230;230.00;-20.00;50;-0.46124976;0.62760010;23.51;0.017075;0.031780;-0.46379976;0.64060000;23.51;0.060452;-0.019778
CW;117;330;330.00;100.00;50;-0.46439976;0.62765000;23.50;0.068098;0.022439;-0.45974980;0.63439996;23.54;0.012114;-0.010581
CW;118;120;120.00;120.00;50;-0.45780000;0.63150000;23.53;0.023625;-0.023103;-0.47590004;0.62144992;23.50;0.057673;0.033669
CCW;119;10;10.00;-110.00;50;-0.46374984;0.62339980;23.50;0.072183;-0.000305;-0.46629992;0.63510000;23.50;0.006511;0.011704
CCW;120;310;-50.00;-60.00;50;-0.47244996;0.62425000;23.50;0.061414;0.030603;-0.47080010;0.64084976;23.50;0.018389;-0.019604
CCW;121;250;-110.00;-60.00;50;-0.46714990;0.63244984;23.53;0.026406;0.037415;-0.46024980;0.63525016;23.52;0.050222;-0.025276
CCW;122;100;-260.00;-150.00;50;-0.46544988;0.63069992;23.53;0.032827;-0.027068;-0.45769990;0.62780010;23.53;0.044629;0.039045
CCW;123;60;-300.00;-40.00;50;-0.46379984;0.62424992;23.50;0.054819;-0.022773;-0.45285004;0.62434990;23.53;0.022424;0.035000
CCW;124;340;-380.00;-80.00;50;-0.45579992;0.62924990;23.50;0.069700;0.016819;-0.44754984;0.64070000;23.50;0.006206;-0.005132
CW;125;60;-300.00;80.00;50;-0.46744988;0.62619996;23.55;0.054580;-0.023386;-0.46740000;0.62660000;23.56;0.023999;0.034243
CCW;126;10;-350.00;-50.00;50;-0.46890000;0.62235004;23.50;0.070720;-0.000220;-0.44865008;0.63224996;23.50;0.006030;0.012412
CW;127;70;-290.00;60.00;50;-0.46019992;0.63909996;23.50;0.049475;-0.025461;-0.44975004;0.62545020;23.50;0.027859;0.037300
CCW;128;290;-70.00;-70.00;50;-0.46004992;0.62299996;23.50;0.052339;0.037168;-0.46449990;0.62565004;23.50;0.027952;-0.024617
CW;129;290;-70.00;0.00;50;-0.46615000;0.62329996;23.50;0.049451;0.036948;-0.46839996;0.63239980;23.50;0.026714;-0.024663
CW;130;320;-40.00;30.00;50;-0.46589988;0.62724996;23.50;0.064668;0.026460;-0.45579970;0.62749980;23.50;0.013806;-0.015315
CCW;131;180;-180.00;-140.00;50;-0.45970000;0.62285008;23.50;0.004578;0.006641;-0.47950008;0.61814992;23.50;0.073240;0.004939
CW;132;270;-90.00;90.00;50;-0.46344988;0.61834996;23.50;0.038926;0.039019;-0.45104992;0.63004990;23.50;0.040449;-0.027788
CCW;133;190;-170.00;-80.00;50;-0.45644990;0.63550010;23.50;0.005049;0.012451;-0.47085008;0.63204980;23.52;0.070828;-0.000515
CCW;134;110;-250.00;-80.00;50;-0.46199990;0.63019980;23.56;0.026819;-0.025527;-0.46699984;0.61809980;23.50;0.051086;0.036765
CW;135;130;-230.00;20.00;50;-0.46835000;0.62754990;23.54;0.017207;-0.019148;-0.47009996;0.62014990;23.56;0.057842;0.031365
CW;136;230;-130.00;100.00;50;-0.45574992;0.63664990;23.53;0.018208;0.032014;-0.47009990;0.62974990;23.53;0.060815;-0.019895
CCW;137;70;-290.00;-160.00;50;-0.45834980;0.62015016;23.52;0.050496;-0.025564;-0.45824980;0.61690000;23.50;0.028464;0.037598
CCW;138;60;-300.00;-10.00;50;-0.45564976;0.63505000;23.56;0.054358;-0.023323;-0.44969976;0.63059990;23.61;0.021763;0.035408
CCW;139;350;-370.00;-70.00;50;-0.46684992;0.61940016;23.56;0.071853;0.010796;-0.45729968;0.61669992;23.50;0.005142;0.001326
CW;140;60;-300.00;70.00;50;-0.46409984;0.63149992;23.51;0.053159;-0.023137;-0.45745004;0.60705010;23.56;0.022817;0.034712
CW;141;160;-200.00;100.00;50;-0.46009972;0.62684990;23.54;0.007542;-0.005420;-0.46384980;0.61705000;23.60;0.070891;0.016780
CW;142;240;-120.00;80.00;50;-0.45494964;0.63530000;23.54;0.022810;0.034602;-0.46104984;0.62035024;23.58;0.055771;-0.023013
CCW;143;70;-290.00;-170.00;50;-0.46699992;0.62694990;23.61;0.049460;-0.025876;-0.46429984;0.61879990;23.59;0.028103;0.037185
CW;144;180;-180.00;110.00;50;-0.45959984;0.61739990;23.62;0.003711;0.006768;-0.46114972;0.61860012;23.61;0.073093;0.004709
CW;145;300;-60.00;120.00;50;-0.46394976;0.61349992;23.61;0.055854;0.034556;-0.46094988;0.62049996;23.67;0.022722;-0.023083
CW;146;80;80.00;140.00;50;-0.46619972;0.62834996;23.73;0.044590;-0.027244;-0.46744980;0.61439996;23.73;0.034514;0.037285
CCW;147;350;-10.00;-90.00;50;-0.46944984;0.61239990;23.66;0.071887;0.010378;-0.47565000;0.61860010;23.72;0.007698;-0.000120
CW;148;40;40.00;50.00;50;-0.46669976;0.61504990;23.69;0.064316;-0.016113;-0.45909976;0.61864996;23.69;0.014937;0.026643
CW;149;170;170.00;130.00;50;-0.46254980;0.61835010;23.77;0.006335;-0.000259;-0.46364980;0.62294984;23.76;0.071460;0.010957
CCW;150;30;30.00;-140.00;50;-0.46674984;0.61174980;23.70;0.067139;-0.011440;-0.44619992;0.61745000;23.73;0.010420;0.021992
CW;151;30;30.00;0.00;50;-0.46099972;0.61020000;23.73;0.067292;-0.011243;-0.46359970;0.61325010;23.76;0.010828;0.022183
CCW;152;300;-60.00;-90.00;50;-0.46219968;0.61965000;23.72;0.056655;0.033921;-0.46469984;0.61980010;23.74;0.022917;-0.022874
CCW;153;140;-220.00;-160.00;50;-0.45589990;0.62744990;23.71;0.012332;-0.015715;-0.47200004;0.60820016;23.74;0.065195;0.025937
CCW;154;330;-390.00;-170.00;50;-0.46909988;0.61944990;23.74;0.066953;0.022000;-0.46069990;0.62524990;23.70;0.010757;-0.010671
CCW;155;240;-120.00;-120.00;50;-0.45819992;0.61435010;23.73;0.022908;0.035054;-0.46374980;0.61739992;23.67;0.055652;-0.023513
CW;156;270;-90.00;30.00;50;-0.46249992;0.61254996;23.71;0.038748;0.038513;-0.46119984;0.62030010;23.65;0.037349;-0.028008
CW;157;80;80.00;170.00;50;-0.46149980;0.61420000;23.69;0.044426;-0.026909;-0.46439984;0.60939990;23.73;0.033677;0.038049
CW;158;160;160.00;80.00;50;-0.46424972;0.61370000;23.72;0.008062;-0.005476;-0.46820000;0.61484990;23.74;0.070535;0.016514
CW;159;260;260.00;100.00;50;-0.45874984;0.60859990;23.77;0.034575;0.038010;-0.46424996;0.62075008;23.76;0.043645;-0.027183
CW;160;310;310.00;50.00;50;-0.45769988;0.61304984;23.73;0.061348;0.030457;-0.45694984;0.62479996;23.78;0.017007;-0.019370
CW;161;30;390.00;80.00;50;-0.46799996;0.62979996;23.73;0.068088;-0.011487;-0.46854990;0.60335004;23.72;0.011702;0.022244
CCW;162;260;260.00;-130.00;50;-0.45254990;0.60765000;23.76;0.033792;0.038711;-0.45634988;0.61384990;23.73;0.043992;-0.027148
CW;163;320;320.00;60.00;50;-0.46999988;0.61505010;23.77;0.065222;0.026279;-0.45184984;0.61915000;23.78;0.014341;-0.015515
CW;164;110;110.00;110.00;50;-0.46754990;0.61995000;23.75;0.027827;-0.025342;-0.46349988;0.62199984;23.75;0.051001;0.036934
CW;165;120;120.00;10.00;50;-0.45284990;0.61795010;23.68;0.021355;-0.023140;-0.46709990;0.61230000;23.72;0.056338;0.034004
CCW;166;310;-50.00;-170.00;50;-0.46444980;0.61434984;23.77;0.060632;0.030923;-0.46309988;0.61519990;23.75;0.016943;-0.018386
CW;167;70;70.00;120.00;50;-0.45469996;0.61915010;23.76;0.048882;-0.025767;-0.45799976;0.60665000;23.74;0.029675;0.036616
CCW;168;270;-90.00;-160.00;50;-0.45669980;0.60654976;23.74;0.040154;0.038477;-0.46399990;0.61645016;23.79;0.038513;-0.027383
CW;169;50;50.00;140.00;50;-0.45639976;0.61744990;23.71;0.058826;-0.020754;-0.45649992;0.61009984;23.71;0.017769;0.031445
CW;170;80;80.00;30.00;50;-0.45280004;0.62964992;23.76;0.043032;-0.026746;-0.47019996;0.61200000;23.75;0.035688;0.037908
CW;171;130;130.00;50.00;50;-0.45759992;0.62804980;23.75;0.016528;-0.019204;-0.45245010;0.61054984;23.76;0.060229;0.030120
CCW;172;80;80.00;-50.00;50;-0.46564984;0.62744980;23.72;0.043406;-0.027202;-0.45959992;0.61815000;23.68;0.035693;0.037932
CCW;173;340;-20.00;-100.00;50;-0.46574984;0.61779992;23.75;0.071160;0.015681;-0.45584984;0.62160010;23.78;0.006807;-0.004221
CCW;174;330;-30.00;-10.00;50;-0.46544988;0.60589992;23.78;0.067986;0.020752;-0.45400008;0.61654996;23.78;0.011614;-0.010828
CCW;175;320;-40.00;-10.00;50;-0.46619988;0.60820000;23.80;0.064446;0.025593;-0.45600004;0.62290008;23.80;0.012886;-0.015015
CW;176;80;80.00;120.00;50;-0.45744990;0.62160004;23.80;0.043425;-0.027246;-0.45989980;0.61225010;23.76;0.034216;0.038076
CW;177;160;160.00;80.00;50;-0.45714992;0.60439990;23.80;0.006711;-0.004641;-0.46509980;0.61104990;23.77;0.070950;0.015286
CW;178;300;300.00;140.00;50;-0.45554990;0.61654996;23.74;0.057000;0.033645;-0.44874984;0.62599980;23.74;0.022222;-0.022893
CCW;179;290;290.00;-10.00;50;-0.45525000;0.60525008;23.78;0.051716;0.036091;-0.46164976;0.60969984;23.80;0.027781;-0.025210
CW;180;60;60.00;60.00;50;-0.46169984;0.61364990;23.78;0.053840;-0.024202;-0.46234980;0.60400000;23.78;0.023687;0.034038
CCW;181;310;-50.00;-110.00;50;-0.45370004;0.61575010;23.79;0.059866;0.031304;-0.44640000;0.62070000;23.79;0.015630;-0.018550
CCW;182;280;-80.00;-30.00;50;-0.46144976;0.60100010;23.80;0.044973;0.038376;-0.46839996;0.60954990;23.80;0.031382;-0.026948
CCW;183;230;-130.00;-50.00;50;-0.45779990;0.61994992;23.80;0.017368;0.032412;-0.46470000;0.61880010;23.80;0.058657;-0.020774
CW;184;320;-40.00;90.00;50;-0.45949980;0.61360010;23.80;0.065586;0.025730;-0.45979984;0.61755010;23.80;0.012166;-0.014714
CW;185;50;50.00;90.00;50;-0.47199996;0.60899990;23.82;0.058013;-0.020483;-0.45349980;0.61970000;23.84;0.019326;0.031326
CCW;186;280;-80.00;-130.00;50;-0.45384980;0.61214996;23.80;0.045605;0.037764;-0.46179984;0.61084984;23.82;0.031975;-0.026912
CCW;187;120;-240.00;-160.00;50;-0.45924984;0.61154990;23.84;0.019712;-0.022124;-0.45724990;0.60299984;23.87;0.056494;0.033188
CW;188;290;-70.00;170.00;50;-0.46454980;0.60049984;23.85;0.051675;0.036738;-0.46174980;0.61435000;23.82;0.026699;-0.025254
CCW;189;150;-210.00;-140.00;50;-0.46504984;0.60514990;23.81;0.008813;-0.010100;-0.46714980;0.60950020;23.81;0.068052;0.020522
