smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;39;70;-290.00;-60.00;200;-0.41667460;0.56173330;25.23;0.043207;-0.027416;-0.41424988;0.56228348;25.23;0.033529;0.037675
CCW;40;290;-70.00;-70.00;200;-0.41630810;0.55988330;25.22;0.056082;0.033304;-0.41513332;0.56333340;25.25;0.022101;-0.023202
CW;41;30;30.00;100.00;200;-0.41960828;0.56632520;25.25;0.063069;-0.016615;-0.40979988;0.55995816;25.22;0.014639;0.026123
CW;42;40;40.00;10.00;200;-0.41714108;0.56618316;25.20;0.059725;-0.020736;-0.42413270;0.55643350;25.24;0.019128;0.029923
CW;43;80;80.00;40.00;200;-0.41916620;0.56677544;25.24;0.038424;-0.027965;-0.41822450;0.55625004;25.19;0.039771;0.037542
CW;44;220;220.00;140.00;200;-0.41594964;0.55405824;25.25;0.018716;0.030445;-0.41979160;0.56217510;25.24;0.059881;-0.020053
CCW;45;140;140.00;-80.00;200;-0.41799976;0.56011664;25.30;0.009091;-0.010286;-0.42339120;0.56068316;25.27;0.067578;0.020920
CCW;46;110;110.00;-30.00;200;-0.42244936;0.56384190;25.29;0.022377;-0.023073;-0.42364928;0.55557524;25.28;0.056659;0.032964
CCW;47;350;-10.00;-120.00;200;-0.42329952;0.55351684;25.28;0.071536;0.004337;-0.41566640;0.55049132;25.27;0.006179;0.005950
CCW;48;210;-150.00;-140.00;200;-0.42335776;0.55448324;25.28;0.013367;0.027061;-0.42092436;0.56211676;25.26;0.064062;-0.016270
CW;49;340;-20.00;130.00;200;-0.42269956;0.54989150;25.24;0.070848;0.010148;-0.41913312;0.55684216;25.21;0.006241;-0.000090
CW;50;70;70.00;90.00;200;-0.42022456;0.55521684;25.22;0.043399;-0.027499;-0.42095816;0.54989130;25.23;0.033300;0.036964
CCW;51;340;-20.00;-90.00;200;-0.41871624;0.54814948;25.27;0.070709;0.009998;-0.41524152;0.55964200;25.23;0.006075;0.000214
CCW;52;280;-80.00;-60.00;200;-0.42067468;0.55126660;25.29;0.050525;0.035640;-0.42229940;0.55841640;25.29;0.027097;-0.025760
CW;53;10;10.00;90.00;200;-0.42070000;0.55407480;25.30;0.068464;-0.007432;-0.41952456;0.55620840;25.28;0.007386;0.017135
CW;54;140;140.00;130.00;200;-0.42831592;0.55788390;25.29;0.009814;-0.010656;-0.42224940;0.55195020;25.28;0.068060;0.020558
CCW;55;0;0.00;-140.00;200;-0.42345790;0.55159150;25.30;0.070343;-0.001558;-0.42169144;0.55798360;25.29;0.006816;0.011398
CCW;56;210;-150.00;-150.00;200;-0.42243290;0.55036648;25.30;0.012883;0.026888;-0.42286624;0.55266636;25.28;0.062964;-0.017159
CW;57;270;-90.00;60.00;200;-0.42499110;0.55008348;25.29;0.044595;0.037472;-0.41651636;0.55180024;25.27;0.031807;-0.027649
CCW;58;130;-230.00;-140.00;200;-0.41956650;0.54925732;25.26;0.012425;-0.015902;-0.42498280;0.54118292;25.29;0.063873;0.025380
CCW;59;0;-360.00;-130.00;200;-0.42309980;0.54575790;25.28;0.070051;-0.001790;-0.41809980;0.54971670;25.28;0.005938;0.011668
CCW;60;270;-90.00;-90.00;200;-0.42120800;0.54484108;25.27;0.045042;0.037165;-0.42039960;0.55059160;25.29;0.032143;-0.027649
CCW;61;110;-250.00;-160.00;200;-0.42380776;0.55132516;25.30;0.021202;-0.023513;-0.42354956;0.55024980;25.30;0.056582;0.033044
CCW;62;0;-360.00;-110.00;200;-0.42301612;0.54756652;25.29;0.069832;-0.001460;-0.41886652;0.54997516;25.30;0.005662;0.011466
CW;63;140;-220.00;140.00;200;-0.42649092;0.54777450;25.30;0.008847;-0.011029;-0.42276580;0.54859952;25.30;0.066963;0.020743
CW;64;180;-180.00;40.00;200;-0.42121628;0.54250760;25.28;0.006222;0.011447;-0.43027436;0.54964150;25.29;0.071124;-0.001993
CCW;65;110;-250.00;-70.00;200;-0.42394144;0.55352480;25.29;0.021379;-0.023416;-0.43009108;0.54430790;25.27;0.056101;0.032973
CCW;66;60;-300.00;-50.00;200;-0.42451640;0.54908352;25.29;0.048565;-0.026243;-0.42226616;0.54054092;25.27;0.027994;0.036258
CCW;67;280;-80.00;-80.00;200;-0.42284150;0.54094970;25.30;0.049540;0.035816;-0.42514948;0.54826620;25.29;0.026946;-0.026276
CW;68;280;-80.00;0.00;200;-0.42759092;0.54274960;25.30;0.049609;0.035721;-0.42482468;0.54917484;25.30;0.027544;-0.026257
CCW;69;150;-210.00;-130.00;200;-0.42419956;0.54467430;25.33;0.006722;-0.005917;-0.42699930;0.54349900;25.30;0.069161;0.015352
CCW;70;60;-300.00;-90.00;200;-0.42884120;0.55025832;25.31;0.049014;-0.026331;-0.42798270;0.53706570;25.30;0.027675;0.036073
CW;71;140;-220.00;80.00;200;-0.42456624;0.54771616;25.30;0.009468;-0.011525;-0.42873270;0.54569110;25.30;0.066872;0.020809
CCW;72;340;-380.00;-160.00;200;-0.43099084;0.54197470;25.30;0.069855;0.010323;-0.42957420;0.54936660;25.29;0.006366;-0.000860
CCW;73;240;-120.00;-120.00;200;-0.42594924;0.54547424;25.30;0.026408;0.035817;-0.42255792;0.55362510;25.33;0.049156;-0.026650
CW;74;260;-100.00;20.00;200;-0.42888244;0.54114896;25.33;0.038169;0.037655;-0.42424968;0.54331592;25.33;0.037878;-0.028132
CCW;75;130;-230.00;-130.00;200;-0.42788260;0.54030732;25.31;0.011792;-0.016346;-0.43127420;0.54069984;25.30;0.063114;0.025712
CCW;76;100;-260.00;-30.00;200;-0.42619072;0.54309900;25.31;0.025558;-0.026149;-0.42895760;0.54217404;25.31;0.049244;0.035591
CW;77;160;-200.00;60.00;200;-0.42516636;0.54944140;25.30;0.005436;-0.000842;-0.42961584;0.54156616;25.30;0.071055;0.010378
CW;78;240;-120.00;80.00;200;-0.42552476;0.53933256;25.30;0.026278;0.035940;-0.42716590;0.54174924;25.30;0.049030;-0.026420
CW;79;330;-30.00;90.00;200;-0.42859904;0.54183210;25.31;0.068877;0.015630;-0.42755776;0.54410756;25.30;0.007438;-0.006495
CW;80;70;70.00;100.00;200;-0.42444096;0.54178310;25.30;0.044038;-0.028081;-0.43029104;0.53705000;25.30;0.032860;0.036620
CW;81;160;160.00;90.00;200;-0.42823252;0.54629120;25.30;0.006466;-0.000766;-0.43112412;0.54334910;25.33;0.071580;0.010202
CW;82;270;270.00;110.00;200;-0.42536620;0.53747370;25.33;0.043865;0.036544;-0.42459136;0.53860730;25.35;0.031959;-0.027867
CW;83;50;50.00;50.00;200;-0.42856608;0.54014930;25.32;0.054661;-0.023842;-0.42574940;0.53410784;25.33;0.022333;0.032877
CCW;84;20;20.00;-30.00;200;-0.42742448;0.54090750;25.34;0.066598;-0.012265;-0.42756596;0.53942470;25.34;0.010067;0.021145
CW;85;140;140.00;120.00;200;-0.42109130;0.53916576;25.35;0.009414;-0.011499;-0.43179896;0.53841590;25.35;0.067801;0.020564
CCW;86;30;30.00;-110.00;200;-0.43145768;0.53683230;25.33;0.064347;-0.016857;-0.42221610;0.53828248;25.31;0.014744;0.025676
CCW;87;220;-140.00;-170.00;200;-0.42579952;0.53103256;25.36;0.016569;0.030385;-0.43080744;0.54537450;25.34;0.059275;-0.020668
CW;88;10;10.00;150.00;200;-0.43154950;0.53650708;25.34;0.069421;-0.006976;-0.42565788;0.54249940;25.30;0.008287;0.016062
CW;89;50;50.00;40.00;200;-0.43051608;0.54033250;25.33;0.054688;-0.023872;-0.42938252;0.52979090;25.32;0.022727;0.033189
CCW;90;350;-10.00;-60.00;200;-0.43346584;0.53748284;25.32;0.071707;0.004436;-0.42664936;0.53637432;25.30;0.005715;0.005125
CCW;91;340;-20.00;-10.00;200;-0.42956592;0.53443264;25.31;0.069721;0.010503;-0.42700776;0.53631600;25.32;0.006321;-0.000503
CCW;92;180;-180.00;-160.00;200;-0.43024092;0.53484060;25.31;0.005382;0.010973;-0.43181584;0.53954970;25.30;0.070673;-0.001418
CW;93;190;-170.00;10.00;200;-0.42604924;0.54194070;25.31;0.007221;0.016378;-0.42514112;0.53921604;25.35;0.069193;-0.006949
CCW;94;110;-250.00;-80.00;200;-0.42759116;0.54470800;25.38;0.021007;-0.023649;-0.42573320;0.53547430;25.36;0.055277;0.033549
CW;95;270;-90.00;160.00;200;-0.43044916;0.53611580;25.37;0.044172;0.037496;-0.42289130;0.53809110;25.44;0.031824;-0.027528
CW;96;80;80.00;170.00;200;-0.42773280;0.54100750;25.44;0.037569;-0.028245;-0.42779944;0.53233230;25.37;0.037984;0.037450
CW;97;130;130.00;50.00;200;-0.42154140;0.54031584;25.36;0.013218;-0.016490;-0.42774108;0.53686550;25.37;0.063298;0.025905
CW;98;280;280.00;150.00;200;-0.42877436;0.53784924;25.39;0.049243;0.035646;-0.42543290;0.54420770;25.38;0.027796;-0.025949
CW;99;80;80.00;80.00;200;-0.43157410;0.54328284;25.33;0.038114;-0.028002;-0.42635788;0.53949120;25.36;0.038596;0.037584
CCW;100;290;-70.00;-150.00;200;-0.42723270;0.53594950;25.39;0.055669;0.033215;-0.42575790;0.54223276;25.34;0.021401;-0.023596
CW;101;330;-30.00;40.00;200;-0.42797420;0.53598250;25.35;0.068470;0.016165;-0.42606612;0.53820780;25.45;0.006997;-0.005963
CW;102;30;30.00;60.00;200;-0.43679916;0.53913240;25.37;0.063688;-0.016399;-0.43446616;0.53519100;25.36;0.014340;0.026058
CCW;103;350;-10.00;-40.00;200;-0.43045776;0.53371610;25.36;0.071161;0.004866;-0.42489140;0.53768260;25.39;0.005036;0.005168
CW;104;90;90.00;100.00;200;-0.43029920;0.53771550;25.39;0.032378;-0.027587;-0.43229064;0.53541620;25.41;0.044800;0.036842
CW;105;190;190.00;100.00;200;-0.42644960;0.53535700;25.37;0.007880;0.016012;-0.43709090;0.54029124;25.36;0.070223;-0.006577
CW;106;330;330.00;140.00;200;-0.42631608;0.53624916;25.35;0.069099;0.016014;-0.42334128;0.53800790;25.35;0.007742;-0.006112
CW;107;20;380.00;50.00;200;-0.42820776;0.54059110;25.34;0.066770;-0.011893;-0.42097460;0.53916604;25.34;0.010028;0.020790
CCW;108;200;200.00;-180.00;200;-0.42554950;0.52872396;25.34;0.009537;0.021626;-0.43274092;0.53630732;25.34;0.066143;-0.012012
CCW;109;160;160.00;-40.00;200;-0.42556590;0.54194160;25.33;0.006634;0.000116;-0.43116600;0.53659990;25.35;0.071541;0.009996
CCW;110;70;70.00;-90.00;200;-0.43014984;0.52947444;25.35;0.042421;-0.027484;-0.43083276;0.53414932;25.34;0.032638;0.037579
CCW;111;260;-100.00;-170.00;200;-0.42795760;0.52722450;25.34;0.038743;0.037946;-0.42644930;0.53255752;25.33;0.038110;-0.028228
CCW;112;190;-170.00;-70.00;200;-0.43310720;0.53153230;25.38;0.006335;0.016790;-0.43109084;0.53329100;25.38;0.068438;-0.006906
CCW;113;10;-350.00;-180.00;200;-0.43595756;0.52769952;25.39;0.067260;-0.007046;-0.42909084;0.52892420;25.39;0.006853;0.017015
CCW;114;250;-110.00;-110.00;200;-0.42764100;0.53532420;25.43;0.032687;0.037681;-0.42927416;0.52934930;25.43;0.043110;-0.027852
CCW;115;150;-210.00;-100.00;200;-0.43274090;0.53297468;25.43;0.005810;-0.005590;-0.43646570;0.52841590;25.39;0.069023;0.015302
CW;116;290;-70.00;140.00;200;-0.43642416;0.53049904;25.43;0.055340;0.033086;-0.43498268;0.53301540;25.45;0.021819;-0.023521
CCW;117;230;-130.00;-60.00;200;-0.43104084;0.53102400;25.40;0.021451;0.034075;-0.43215732;0.53118248;25.38;0.054614;-0.024214
CCW;118;50;-310.00;-180.00;200;-0.43113260;0.52674940;25.42;0.053352;-0.024008;-0.43581572;0.52966550;25.45;0.021645;0.033858
CW;119;140;-220.00;90.00;200;-0.43122424;0.52937408;25.44;0.008031;-0.010789;-0.43689940;0.52713230;25.40;0.066660;0.021011
CCW;120;60;-300.00;-80.00;200;-0.43345764;0.53446596;25.39;0.048190;-0.026165;-0.42979064;0.52674972;25.38;0.027268;0.036281
CCW;121;260;-100.00;-100.00;200;-0.43135748;0.52680752;25.43;0.038163;0.038272;-0.43222420;0.52991580;25.42;0.037023;-0.028655
CCW;122;150;-210.00;-110.00;200;-0.42845760;0.52914924;25.41;0.006249;-0.005719;-0.43830756;0.52692450;25.44;0.069035;0.015548
CCW;123;140;-220.00;-10.00;200;-0.42919100;0.53059080;25.35;0.008526;-0.011160;-0.43179940;0.52764964;25.40;0.066575;0.020824
CCW;124;10;-350.00;-130.00;200;-0.43478250;0.53074056;25.44;0.067864;-0.006846;-0.43431568;0.52494970;25.46;0.006554;0.017115
CW;125;160;-200.00;150.00;200;-0.43319924;0.52753260;25.43;0.004583;-0.000101;-0.43774084;0.52298280;25.44;0.069998;0.009753
CCW;126;350;-370.00;-170.00;200;-0.43626560;0.52779908;25.47;0.069351;0.003707;-0.43419120;0.52349980;25.42;0.005550;0.005653
CW;127;20;-340.00;30.00;200;-0.43977428;0.52784110;25.46;0.065648;-0.012410;-0.43059116;0.52313284;25.40;0.009340;0.022047
CW;128;110;-250.00;90.00;200;-0.43731596;0.52699908;25.36;0.020553;-0.023333;-0.43436604;0.52513284;25.40;0.055441;0.033120
CCW;129;30;-330.00;-80.00;200;-0.43913252;0.52324090;25.46;0.061606;-0.017013;-0.42775748;0.52479136;25.43;0.012901;0.026355
CW;130;40;-320.00;10.00;200;-0.43812404;0.53244096;25.44;0.057917;-0.020830;-0.43682400;0.52703280;25.40;0.017107;0.030468
CCW;131;300;-60.00;-60.00;200;-0.43830760;0.52806604;25.41;0.058989;0.029626;-0.43761576;0.53174068;25.39;0.016992;-0.020173
CW;132;90;90.00;150.00;200;-0.43975772;0.53044940;25.43;0.031115;-0.027323;-0.43569080;0.52192500;25.43;0.044382;0.036572
CCW;133;320;-40.00;-130.00;200;-0.43335752;0.52446640;25.41;0.066515;0.020792;-0.43387420;0.52625776;25.36;0.008609;-0.010968
CW;134;10;10.00;50.00;200;-0.43826580;0.52313250;25.40;0.068357;-0.007143;-0.43674060;0.52076620;25.38;0.007080;0.016499
CCW;135;340;-20.00;-30.00;200;-0.43714090;0.52064120;25.31;0.069866;0.009790;-0.42872440;0.52762416;25.32;0.005273;-0.000413
CCW;136;330;-30.00;-10.00;200;-0.43958256;0.51940720;25.34;0.069039;0.015133;-0.43367430;0.52934880;25.36;0.006272;-0.005653
CW;137;130;130.00;160.00;200;-0.43234070;0.52819100;25.42;0.012317;-0.015879;-0.44009130;0.52279072;25.43;0.063444;0.025257
CCW;138;110;110.00;-20.00;200;-0.43411580;0.52585790;25.40;0.020802;-0.023432;-0.43134908;0.51595840;25.41;0.055647;0.032747
CCW;139;100;100.00;-10.00;200;-0.43486560;0.52555750;25.42;0.025292;-0.025775;-0.43514920;0.52277430;25.40;0.049899;0.035537
CW;140;100;100.00;0.00;200;-0.43044080;0.52537468;25.35;0.025216;-0.026051;-0.43856604;0.51552424;25.41;0.049809;0.035319
CCW;141;20;20.00;-80.00;200;-0.43424072;0.52212464;25.39;0.065373;-0.012767;-0.43349904;0.51615820;25.36;0.010602;0.022103
CCW;142;300;-60.00;-80.00;200;-0.43274908;0.51983296;25.35;0.059217;0.029581;-0.43507420;0.52271676;25.32;0.015695;-0.019977
CW;143;90;90.00;150.00;200;-0.43214064;0.52464116;25.34;0.031030;-0.027504;-0.43577404;0.51715820;25.39;0.044893;0.036724
CW;144;100;100.00;10.00;200;-0.43248252;0.52344980;25.43;0.025071;-0.025844;-0.43550736;0.52045776;25.43;0.049700;0.035189
CW;145;150;150.00;50.00;200;-0.43074916;0.52668290;25.36;0.006779;-0.005597;-0.43757390;0.52339108;25.34;0.069082;0.015170
CCW;146;60;60.00;-90.00;200;-0.43778256;0.52560760;25.38;0.047548;-0.026512;-0.43949956;0.51918290;25.36;0.028038;0.035784
CW;147;90;90.00;30.00;200;-0.43507416;0.52408252;25.41;0.030822;-0.027476;-0.43484080;0.52093316;25.37;0.045061;0.036723
CCW;148;0;0.00;-90.00;200;-0.43745740;0.52109924;25.39;0.070218;-0.001890;-0.43618248;0.52389924;25.35;0.007240;0.011613
CCW;149;240;-120.00;-120.00;200;-0.42802400;0.51946630;25.36;0.027139;0.036569;-0.43398228;0.52427464;25.40;0.047521;-0.026543
CCW;150;140;-220.00;-100.00;200;-0.43630760;0.51986604;25.47;0.008369;-0.010590;-0.43939092;0.52479948;25.43;0.066977;0.020489
CW;151;240;-120.00;100.00;200;-0.43581584;0.51972440;25.44;0.027557;0.036620;-0.43404916;0.51660800;25.44;0.047823;-0.026383
CW;152;310;-50.00;70.00;200;-0.43501592;0.51824100;25.43;0.063259;0.025352;-0.43069096;0.51997464;25.44;0.012336;-0.015612
CW;153;320;-40.00;10.00;200;-0.43971632;0.51321624;25.43;0.066466;0.020362;-0.43496572;0.52445810;25.43;0.009430;-0.010665
CW;154;340;-20.00;20.00;200;-0.43779088;0.51883260;25.39;0.070341;0.009160;-0.43351580;0.51787470;25.41;0.005379;0.000520
CCW;155;320;-40.00;-20.00;200;-0.43622416;0.51040848;25.41;0.066938;0.020121;-0.43545724;0.52078292;25.45;0.008407;-0.010428
CW;156;320;-40.00;0.00;200;-0.44126628;0.51017492;25.43;0.066735;0.020256;-0.43364090;0.52004960;25.36;0.008662;-0.010578
CCW;157;310;-50.00;-10.00;200;-0.43879110;0.51174110;25.39;0.063645;0.024927;-0.43536560;0.51990830;25.42;0.011346;-0.015448
CCW;158;200;-160.00;-110.00;200;-0.43804888;0.51269144;25.44;0.008965;0.022781;-0.44616660;0.52043308;25.46;0.065705;-0.013147
CW;159;270;-90.00;70.00;200;-0.43087396;0.51505776;25.46;0.044415;0.037152;-0.43937424;0.52003264;25.44;0.030581;-0.027904
CW;160;80;80.00;170.00;200;-0.43729096;0.52173260;25.44;0.035929;-0.028408;-0.43211560;0.51480780;25.43;0.039727;0.037252
CCW;161;340;-20.00;-100.00;200;-0.44366650;0.51346620;25.39;0.070400;0.008915;-0.43606580;0.51788300;25.45;0.005470;0.000654
CCW;162;320;-40.00;-20.00;200;-0.44324180;0.51374110;25.43;0.066690;0.019922;-0.43676584;0.51450850;25.41;0.007870;-0.010173
CCW;163;220;-140.00;-100.00;200;-0.43474080;0.51582450;25.44;0.017300;0.031334;-0.44312468;0.51716620;25.46;0.057797;-0.021611
CW;164;310;-50.00;90.00;200;-0.43901610;0.50959160;25.45;0.063981;0.024945;-0.43908250;0.51989100;25.40;0.011968;-0.015184
CCW;165;190;-170.00;-120.00;200;-0.43759096;0.51829124;25.46;0.007134;0.018234;-0.44241660;0.51948284;25.48;0.068020;-0.008263
CW;166;0;0.00;170.00;200;-0.44105810;0.51549124;25.45;0.069386;-0.002669;-0.43685760;0.51815780;25.44;0.005505;0.012673
CCW;167;180;-180.00;-180.00;200;-0.43670750;0.51934140;25.42;0.004453;0.012357;-0.43931624;0.51990780;25.42;0.069618;-0.002610
CCW;168;50;-310.00;-130.00;200;-0.44023270;0.52215780;25.47;0.051768;-0.024624;-0.43549060;0.51653280;25.46;0.022360;0.034245
CCW;169;0;-360.00;-50.00;200;-0.44095800;0.51414952;25.52;0.069210;-0.002540;-0.43925736;0.51904970;25.45;0.004933;0.012411
CCW;170;310;-50.00;-50.00;200;-0.44600856;0.51167384;25.51;0.064301;0.024739;-0.43501576;0.52479910;25.48;0.011474;-0.015209
CW;171;20;20.00;70.00;200;-0.43819080;0.51339984;25.51;0.065275;-0.013483;-0.43632408;0.51042470;25.54;0.010242;0.022700
CW;172;120;120.00;100.00;200;-0.43863256;0.51862440;25.52;0.014611;-0.019303;-0.44171616;0.50627416;25.56;0.059626;0.028930
CW;173;130;130.00;10.00;200;-0.44013308;0.51606596;25.55;0.011174;-0.014797;-0.44294164;0.50315720;25.57;0.064330;0.024777
CCW;174;330;-30.00;-160.00;200;-0.44520856;0.50609970;25.58;0.069174;0.014383;-0.44014960;0.50824070;25.56;0.006359;-0.004791
CCW;175;220;-140.00;-110.00;200;-0.43640740;0.50525752;25.57;0.016484;0.031376;-0.43734092;0.51279950;25.56;0.057002;-0.021601
CW;176;350;-10.00;130.00;200;-0.44648348;0.50944130;25.60;0.070224;0.003223;-0.43751584;0.50695750;25.59;0.005392;0.006140
CCW;177;220;-140.00;-130.00;200;-0.43392380;0.51480776;25.59;0.016437;0.031362;-0.44188310;0.51309124;25.56;0.057141;-0.021639
CCW;178;50;-310.00;-170.00;200;-0.43709930;0.50589070;25.55;0.051316;-0.024871;-0.43884090;0.50788336;25.56;0.021711;0.034301
CCW;179;270;-90.00;-90.00;200;-0.44331660;0.50354092;25.55;0.044666;0.037312;-0.44393340;0.51683280;25.54;0.029624;-0.027265
CW;180;20;20.00;110.00;200;-0.44499164;0.50952510;25.58;0.065199;-0.013427;-0.43779912;0.51183192;25.58;0.010243;0.022580
CCW;181;250;-110.00;-130.00;200;-0.43800764;0.50930840;25.51;0.032632;0.037878;-0.44166640;0.51476664;25.50;0.041285;-0.028226
CCW;182;240;-120.00;-10.00;200;-0.44174136;0.50681596;25.58;0.027483;0.036296;-0.43944960;0.51358292;25.57;0.046349;-0.027317
CCW;183;160;-200.00;-80.00;200;-0.43646584;0.50998320;25.55;0.003888;0.001077;-0.44025768;0.51039960;25.56;0.070225;0.008299
CCW;184;60;-300.00;-100.00;200;-0.44855000;0.51378330;25.55;0.046245;-0.026998;-0.44033296;0.50294080;25.54;0.027616;0.036611
CCW;185;20;-340.00;-40.00;200;-0.44117484;0.51204944;25.59;0.064781;-0.013646;-0.43579088;0.50951650;25.55;0.009964;0.023078
CCW;186;330;-390.00;-50.00;200;-0.44430848;0.51033310;25.55;0.068072;0.014177;-0.43794088;0.50796616;25.56;0.006198;-0.004727
CCW;187;300;-60.00;-60.00;200;-0.43994136;0.50513290;25.57;0.059786;0.028907;-0.44453330;0.51164090;25.57;0.014482;-0.019017
