smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;82;157.5;157.50;112.50;50;-0.34394980;0.51619980;25.60;0.047288;-0.021726;-0.34659984;0.51374990;25.60;0.047214;0.014534
CCW;83;67.5;67.50;-90.00;50;-0.34734988;0.51109992;25.60;0.064507;-0.004932;-0.34804988;0.51664984;25.60;0.029409;-0.003164
CCW;84;315;-45.00;-112.50;50;-0.35689992;0.50439996;25.61;0.041162;0.012739;-0.33485012;0.51034984;25.63;0.052454;-0.021179
CCW;85;135;-225.00;-180.00;50;-0.33209994;0.50775000;25.60;0.052942;-0.021304;-0.35115000;0.52285000;25.60;0.040979;0.013191
CCW;86;112.5;-247.50;-22.50;50;-0.33854988;0.50314984;25.61;0.058848;-0.017329;-0.35170000;0.51284976;25.72;0.036172;0.009695
CW;87;202.5;-157.50;90.00;50;-0.34459988;0.52150000;25.64;0.034360;-0.015989;-0.34454984;0.51409990;25.70;0.059912;0.008132
CW;88;225;-135.00;22.50;50;-0.33974980;0.50549980;25.73;0.032317;-0.009851;-0.32974996;0.51629970;25.72;0.066755;0.001990
CCW;89;157.5;-202.50;-67.50;50;-0.34024992;0.49875000;25.74;0.048044;-0.021611;-0.34469970;0.51194990;25.72;0.049045;0.014255
CW;90;225;-135.00;67.50;50;-0.33519996;0.51214990;25.72;0.028269;-0.010168;-0.33540000;0.50030004;25.78;0.064946;0.001760
CW;91;0;0.00;135.00;50;-0.34579984;0.50484980;25.77;0.054304;0.012817;-0.34109992;0.50129980;25.77;0.039502;-0.020486
CCW;92;180;-180.00;-180.00;50;-0.35174992;0.50339990;25.78;0.036472;-0.020623;-0.34784980;0.50200000;25.77;0.054922;0.012273
CCW;93;22.5;-337.50;-157.50;50;-0.34374984;0.50584970;25.76;0.060317;0.007915;-0.33519996;0.49105008;25.79;0.035388;-0.015854
CCW;94;225;-135.00;-135.00;50;-0.34419990;0.50254990;25.78;0.028242;-0.009700;-0.33989990;0.51239984;25.77;0.063816;0.002603
CW;95;247.5;-112.50;22.50;50;-0.35099996;0.49149992;25.80;0.028379;-0.002778;-0.34499980;0.50729980;25.76;0.065706;-0.004968
CW;96;22.5;22.50;135.00;50;-0.35219992;0.50199990;25.80;0.060886;0.008110;-0.34434984;0.50014990;25.80;0.032810;-0.016001
CW;97;67.5;67.50;45.00;50;-0.34259996;0.50510000;25.80;0.064421;-0.004829;-0.34939996;0.50594990;25.80;0.028872;-0.003286
CCW;98;247.5;-112.50;-180.00;50;-0.34614984;0.50124990;25.80;0.029192;-0.003047;-0.34399976;0.50479990;25.80;0.064614;-0.005330
CCW;99;180;-180.00;-67.50;50;-0.34159980;0.50039992;25.80;0.038552;-0.020171;-0.35114996;0.50644992;25.80;0.054890;0.011609
CW;100;180;-180.00;0.00;50;-0.34799984;0.49760004;25.77;0.038420;-0.020229;-0.34894992;0.49700010;25.80;0.054978;0.012356
CCW;101;90;-270.00;-90.00;50;-0.33834992;0.49745000;25.80;0.063420;-0.011941;-0.34999988;0.50164990;25.80;0.030625;0.003884
CW;102;90;-270.00;0.00;50;-0.34224972;0.49720000;25.79;0.063049;-0.012129;-0.34424972;0.49860010;25.80;0.033540;0.004360
CCW;103;337.5;-382.50;-112.50;50;-0.33649992;0.50579984;25.77;0.047976;0.013884;-0.34594976;0.49925000;25.80;0.046497;-0.021787
CW;104;112.5;-247.50;135.00;50;-0.33255004;0.49620004;25.80;0.058481;-0.017249;-0.35489990;0.50664980;25.80;0.036592;0.009363
CW;105;225;-135.00;112.50;50;-0.33609992;0.49235008;25.80;0.030552;-0.009749;-0.35924996;0.50399980;25.82;0.063169;0.001965
CCW;106;157.5;-202.50;-67.50;50;-0.34054992;0.49964996;25.81;0.044802;-0.021609;-0.33684990;0.50834984;25.80;0.049338;0.013955
CCW;107;45;-315.00;-112.50;50;-0.33224990;0.50119996;25.80;0.061665;0.001472;-0.34289984;0.49509992;25.80;0.031816;-0.009702
CW;108;112.5;-247.50;67.50;50;-0.33794990;0.50599990;25.80;0.058416;-0.017561;-0.35460000;0.50995004;25.80;0.035220;0.009287
CW;109;247.5;-112.50;135.00;50;-0.34885008;0.49865010;25.80;0.029749;-0.003132;-0.33994990;0.50659990;25.84;0.063667;-0.004600
CW;110;45;45.00;157.50;50;-0.34164984;0.51564990;25.84;0.064199;0.002048;-0.34395004;0.49050000;25.80;0.029624;-0.010186
CW;111;90;90.00;45.00;50;-0.33954984;0.51289990;25.86;0.063230;-0.011885;-0.34059984;0.49870000;25.86;0.032544;0.004290
CCW;112;0;0.00;-90.00;50;-0.35064984;0.51090000;25.84;0.056519;0.012344;-0.35279980;0.49920000;25.82;0.039939;-0.020293
CW;113;135;135.00;135.00;50;-0.34144984;0.50179992;25.90;0.052983;-0.020933;-0.33839984;0.50074980;25.81;0.040999;0.012930
CCW;114;90;90.00;-45.00;50;-0.33939990;0.50335010;25.85;0.063533;-0.012363;-0.34174984;0.50219976;25.88;0.030833;0.004800
CW;115;90;90.00;0.00;50;-0.33844976;0.50584990;25.82;0.063386;-0.012893;-0.34995000;0.50664990;25.81;0.030254;0.004695
CW;116;247.5;247.50;157.50;50;-0.34879992;0.50119996;25.81;0.029355;-0.001853;-0.33435000;0.50879984;25.80;0.064946;-0.005234
CW;117;337.5;337.50;90.00;50;-0.33949984;0.51934976;25.80;0.049570;0.013748;-0.33729984;0.50419990;25.80;0.045259;-0.021726
CCW;118;270;270.00;-67.50;50;-0.35265000;0.50269990;25.80;0.032078;0.004790;-0.33604988;0.50669980;25.80;0.066714;-0.012039
CCW;119;180;180.00;-90.00;50;-0.34554988;0.50674990;25.80;0.037793;-0.019714;-0.34229984;0.51269984;25.78;0.057505;0.011921
CCW;120;135;135.00;-45.00;50;-0.33779990;0.51054970;25.80;0.051494;-0.021379;-0.34319988;0.50805000;25.77;0.040408;0.013191
CCW;121;90;90.00;-45.00;50;-0.34109992;0.51284984;25.74;0.063032;-0.012390;-0.34319990;0.50544996;25.74;0.032332;0.004714
CW;122;135;135.00;45.00;50;-0.34725000;0.50324990;25.74;0.053379;-0.021621;-0.34914980;0.53205016;25.68;0.040354;0.013210
CW;123;247.5;247.50;112.50;50;-0.34249990;0.50780000;25.74;0.030090;-0.002158;-0.35174992;0.52004990;25.67;0.066628;-0.005933
CW;124;292.5;292.50;45.00;50;-0.34804988;0.52274990;25.71;0.035525;0.010022;-0.33394990;0.51409970;25.70;0.061941;-0.017393
CW;125;292.5;292.50;0.00;50;-0.35080000;0.51764970;25.69;0.035107;0.010212;-0.32934996;0.51054996;25.63;0.060642;-0.017341
CW;126;45;45.00;45.00;50;-0.34554988;0.52194980;25.67;0.064036;0.000754;-0.34574996;0.50375000;25.71;0.032749;-0.009065
CCW;127;292.5;-67.50;-112.50;50;-0.35000000;0.50579992;25.61;0.035891;0.009680;-0.34324990;0.51314984;25.63;0.057805;-0.017737
CCW;128;225;-135.00;-67.50;50;-0.35164992;0.51919996;25.63;0.030000;-0.008945;-0.34559984;0.52599990;25.63;0.066768;0.001235
CW;129;315;-45.00;90.00;50;-0.35284984;0.50879990;25.61;0.041826;0.013091;-0.33870000;0.51359980;25.60;0.052478;-0.020713
CCW;130;157.5;-202.50;-157.50;50;-0.35140000;0.50699980;25.57;0.042593;-0.021343;-0.33495000;0.53365004;25.59;0.049019;0.014136
CW;131;180;-180.00;22.50;50;-0.34339988;0.51564990;25.50;0.040161;-0.019456;-0.34749984;0.51944984;25.56;0.058411;0.012090
CCW;132;0;-360.00;-180.00;50;-0.33674984;0.52354980;25.51;0.053486;0.012068;-0.34199976;0.51964984;25.46;0.038950;-0.019158
CCW;133;315;-45.00;-45.00;50;-0.34669984;0.52390000;25.41;0.045754;0.013564;-0.34864984;0.52404980;25.39;0.057468;-0.020784
CW;134;337.5;-22.50;22.50;50;-0.35099984;0.53670008;25.34;0.048923;0.014067;-0.34984992;0.52159992;25.33;0.045903;-0.021221
CW;135;67.5;67.50;90.00;50;-0.34229976;0.53625030;25.35;0.064602;-0.005837;-0.35169984;0.52505000;25.36;0.030818;-0.001775
CCW;136;270;-90.00;-157.50;50;-0.35254992;0.52089996;25.31;0.031875;0.004773;-0.35059984;0.53234992;25.31;0.064304;-0.011826
CW;137;292.5;-67.50;22.50;50;-0.35709990;0.53820020;25.30;0.036248;0.010154;-0.35904996;0.53114990;25.35;0.058521;-0.017537
CCW;138;135;-225.00;-157.50;50;-0.34764988;0.52510008;25.30;0.052480;-0.021128;-0.35849990;0.53005010;25.30;0.044106;0.013672
CW;139;202.5;-157.50;67.50;50;-0.35990004;0.53785024;25.30;0.033184;-0.014675;-0.36020004;0.54080010;25.30;0.061987;0.007542
CW;140;225;-135.00;22.50;50;-0.35100008;0.53440020;25.29;0.031702;-0.008865;-0.35454990;0.55105000;25.30;0.068403;0.001321
CCW;141;202.5;-157.50;-22.50;50;-0.35844992;0.53080000;25.30;0.032246;-0.015164;-0.35549992;0.54460010;25.30;0.062727;0.007585
CW;142;292.5;-67.50;90.00;50;-0.35660004;0.54450030;25.27;0.037766;0.010510;-0.35134996;0.52960000;25.26;0.061760;-0.017197
CW;143;315;-45.00;22.50;50;-0.35769990;0.54370004;25.29;0.045928;0.013352;-0.34094976;0.53515008;25.30;0.052673;-0.020540
CW;144;112.5;112.50;157.50;50;-0.35405008;0.53160010;25.30;0.058418;-0.017690;-0.35659996;0.53960020;25.29;0.036707;0.010457
CCW;145;90;90.00;-22.50;50;-0.35150008;0.54105030;25.28;0.065879;-0.012209;-0.36425008;0.53270000;25.26;0.033291;0.005298
CW;146;202.5;202.50;112.50;50;-0.34224980;0.53324990;25.23;0.034348;-0.014578;-0.36019990;0.53915024;25.28;0.063313;0.007756
CCW;147;45;45.00;-157.50;50;-0.35079984;0.53990024;25.24;0.065735;0.001602;-0.36260004;0.53070010;25.26;0.033074;-0.008699
CCW;148;0;0.00;-45.00;50;-0.34694996;0.54190032;25.16;0.057034;0.011978;-0.35534990;0.54085016;25.18;0.041118;-0.019270
CCW;149;337.5;-22.50;-22.50;50;-0.36014990;0.52464984;25.15;0.049812;0.013960;-0.35444996;0.53535010;25.10;0.045962;-0.021252
CW;150;45;45.00;67.50;50;-0.35014992;0.54710020;25.10;0.064888;0.001602;-0.35379992;0.53485020;25.10;0.029163;-0.008367
CW;151;90;90.00;45.00;50;-0.36240008;0.54400020;25.10;0.062458;-0.012468;-0.36360000;0.54585016;25.11;0.031931;0.005347
CCW;152;45;45.00;-45.00;50;-0.36039996;0.53525020;25.10;0.064739;0.001714;-0.36560016;0.53660008;25.12;0.030708;-0.008396
CW;153;180;180.00;135.00;50;-0.35474984;0.54330020;25.10;0.039885;-0.018711;-0.34780000;0.55945000;25.10;0.056299;0.012058
CCW;154;157.5;157.50;-22.50;50;-0.35624990;0.54770010;25.10;0.045566;-0.021243;-0.37010016;0.55639990;25.10;0.049285;0.014487
CCW;155;90;90.00;-67.50;50;-0.36460008;0.54675024;25.09;0.062727;-0.012151;-0.36430008;0.54500016;25.10;0.031504;0.005173
CW;156;157.5;157.50;67.50;50;-0.35910004;0.54250010;25.06;0.047480;-0.021665;-0.35789996;0.56115000;25.02;0.049629;0.014490
CCW;157;337.5;-22.50;-180.00;50;-0.36700004;0.55080010;25.02;0.048552;0.014202;-0.36635008;0.54795000;25.01;0.045332;-0.021494
CW;158;67.5;67.50;90.00;50;-0.35725004;0.54980000;24.98;0.065122;-0.006089;-0.36204996;0.55570000;24.89;0.029858;-0.001160
CCW;159;22.5;22.50;-45.00;50;-0.36034996;0.55515010;24.90;0.061750;0.007700;-0.36600010;0.55575000;24.85;0.033047;-0.014697
CW;160;67.5;67.50;45.00;50;-0.36054992;0.55969996;24.92;0.067097;-0.005291;-0.36110004;0.55070020;24.89;0.029658;-0.001296
CCW;161;247.5;-112.50;-180.00;50;-0.37275012;0.55125016;24.88;0.028264;-0.001377;-0.36480020;0.56885000;24.84;0.065330;-0.005210
CW;162;292.5;-67.50;45.00;50;-0.37060020;0.56434992;24.80;0.035776;0.010547;-0.35815004;0.56560010;24.82;0.061755;-0.016833
CCW;163;180;-180.00;-112.50;50;-0.35449980;0.54855010;24.81;0.038875;-0.019353;-0.35625000;0.55770004;24.81;0.055945;0.012480
CW;164;270;-90.00;90.00;50;-0.37065016;0.55165000;24.83;0.032539;0.005313;-0.36380004;0.55775010;24.80;0.064602;-0.011997
CCW;165;90;-270.00;-180.00;50;-0.36029996;0.55540016;24.80;0.062419;-0.012002;-0.36785008;0.55470010;24.83;0.033579;0.005649
CW;166;225;-135.00;135.00;50;-0.36229996;0.55500008;24.82;0.031982;-0.007871;-0.36034990;0.56320008;24.80;0.065112;0.001558
CW;167;0;0.00;135.00;50;-0.36755004;0.56455004;24.80;0.058137;0.012031;-0.37135040;0.55275010;24.80;0.038469;-0.019146
CW;168;157.5;157.50;157.50;50;-0.36650016;0.55615010;24.80;0.047058;-0.021074;-0.36670000;0.56815010;24.80;0.049739;0.014797
CW;169;315;315.00;157.50;50;-0.37825004;0.56019990;24.80;0.043130;0.014241;-0.36825016;0.56334996;24.80;0.054302;-0.020513
CCW;170;270;270.00;-45.00;50;-0.37660004;0.56410020;24.80;0.033486;0.005417;-0.36530000;0.57549984;24.80;0.064680;-0.011396
CCW;171;135;135.00;-135.00;50;-0.37565010;0.54880010;24.80;0.052485;-0.020303;-0.37700004;0.55889990;24.78;0.042791;0.013921
CCW;172;112.5;112.50;-22.50;50;-0.36309992;0.55630004;24.76;0.058752;-0.017407;-0.38030000;0.57175004;24.75;0.035774;0.010845
CCW;173;22.5;22.50;-90.00;50;-0.37385004;0.56960004;24.72;0.061345;0.007776;-0.37270012;0.56365010;24.74;0.033416;-0.014250
CW;174;157.5;157.50;135.00;50;-0.37270020;0.56375016;24.70;0.045254;-0.020830;-0.36630008;0.57920000;24.67;0.049326;0.014731
CCW;175;45;45.00;-112.50;50;-0.36940010;0.57515016;24.63;0.066931;0.001582;-0.37930000;0.56350010;24.67;0.029504;-0.007974
CCW;176;247.5;-112.50;-157.50;50;-0.37185000;0.56390020;24.63;0.027983;-0.001592;-0.37150020;0.56870010;24.67;0.066868;-0.005127
CW;177;22.5;22.50;135.00;50;-0.37190030;0.57700000;24.62;0.061685;0.007727;-0.37625016;0.55455000;24.65;0.033547;-0.014734
CW;178;112.5;112.50;90.00;50;-0.38075012;0.56920010;24.64;0.061179;-0.017009;-0.38539992;0.57540000;24.62;0.037605;0.010566
CCW;179;315;-45.00;-157.50;50;-0.37984996;0.56694996;24.61;0.040859;0.013982;-0.37770020;0.56225010;24.61;0.052153;-0.020166
CCW;180;202.5;-157.50;-112.50;50;-0.36685008;0.56189996;24.62;0.032993;-0.014390;-0.36530004;0.56795008;24.64;0.063193;0.008071
CW;181;270;-90.00;67.50;50;-0.37994996;0.56295010;24.68;0.031499;0.005173;-0.37075004;0.57355016;24.66;0.064451;-0.011401
CW;182;0;0.00;90.00;50;-0.35990008;0.57760010;24.68;0.057109;0.012080;-0.37545000;0.57385004;24.68;0.041506;-0.018718
CW;183;157.5;157.50;157.50;50;-0.37290010;0.56685008;24.69;0.047048;-0.021104;-0.38750000;0.57665016;24.72;0.050552;0.015066
CCW;184;45;45.00;-112.50;50;-0.36745012;0.56704990;24.73;0.064729;0.001758;-0.37175012;0.57105016;24.74;0.031653;-0.008115
CW;185;112.5;112.50;67.50;50;-0.37755012;0.56410010;24.80;0.058716;-0.016938;-0.38309990;0.56690024;24.80;0.036436;0.010720
