smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;57;202.5;-157.50;22.50;50;-0.40950010;0.62030008;25.22;0.039543;-0.004402;-0.41819992;0.59244990;25.23;0.037473;0.013525
CW;58;315;-45.00;112.50;50;-0.42614980;0.60439984;25.19;0.029265;0.005925;-0.41190016;0.61399996;25.20;0.047913;0.002153
CW;59;112.5;112.50;157.50;50;-0.40420010;0.61434990;25.15;0.047600;0.006245;-0.41275008;0.60315000;25.15;0.031145;0.001814
CW;60;247.5;247.50;135.00;50;-0.42694996;0.60439990;25.12;0.034395;-0.003599;-0.41230008;0.62109992;25.10;0.043057;0.012256
CW;61;315;315.00;67.50;50;-0.42769984;0.61795000;25.10;0.029958;0.006184;-0.42669990;0.61105000;25.10;0.047678;0.002727
CCW;62;180;180.00;-135.00;50;-0.42430000;0.61399984;25.10;0.045242;-0.003416;-0.41824984;0.62144992;25.10;0.035667;0.011975
CW;63;202.5;202.50;22.50;50;-0.41185012;0.62195010;25.09;0.041846;-0.004841;-0.42974992;0.61069990;25.07;0.038831;0.013660
CCW;64;45;45.00;-157.50;50;-0.42194990;0.60920000;25.09;0.042156;0.012568;-0.41909996;0.61474990;25.10;0.037686;-0.004297
CW;65;157.5;157.50;112.50;50;-0.41125000;0.61760000;25.10;0.047766;-0.000254;-0.41490008;0.61744992;25.10;0.031323;0.009573
CW;66;315;315.00;157.50;50;-0.42074984;0.61870016;25.04;0.030376;0.005972;-0.41230000;0.62474990;25.07;0.049043;0.003232
CCW;67;292.5;292.50;-22.50;50;-0.41340000;0.61089990;25.04;0.030381;0.002505;-0.41504992;0.62495010;25.04;0.048950;0.006250
CW;68;0;360.00;67.50;50;-0.42304992;0.61415000;25.02;0.034182;0.012490;-0.41599992;0.61900010;25.03;0.045142;-0.003313
CW;69;112.5;112.50;112.50;50;-0.42310008;0.62894992;24.97;0.048000;0.006877;-0.42185020;0.61059990;24.93;0.030759;0.002278
CW;70;247.5;247.50;135.00;50;-0.41734984;0.61064990;24.97;0.034121;-0.002925;-0.41255010;0.63199996;24.95;0.044060;0.012073
CCW;71;202.5;202.50;-45.00;50;-0.41275008;0.61880010;24.87;0.042253;-0.004507;-0.41444996;0.62750010;24.88;0.037927;0.012930
CCW;72;90;90.00;-112.50;50;-0.42895000;0.62030010;24.83;0.047285;0.009673;-0.41530000;0.62000000;24.83;0.032134;-0.001062
CW;73;225;225.00;135.00;50;-0.41140008;0.61379990;24.87;0.038374;-0.004634;-0.42035000;0.62794990;24.83;0.040859;0.013613
CW;74;225;225.00;0.00;50;-0.41394992;0.61964990;24.80;0.037715;-0.004685;-0.43860000;0.63614990;24.81;0.040725;0.013740
CW;75;292.5;292.50;67.50;50;-0.41245000;0.62350010;24.83;0.031016;0.002598;-0.42104992;0.62525000;24.82;0.048574;0.006548
CCW;76;270;270.00;-22.50;50;-0.42909992;0.61850000;24.80;0.031602;-0.000281;-0.41999990;0.62730000;24.80;0.046875;0.010027
CCW;77;157.5;157.50;-112.50;50;-0.41985004;0.63129984;24.80;0.048230;-0.000647;-0.43159990;0.62179992;24.80;0.032131;0.010007
CW;78;270;270.00;112.50;50;-0.42674988;0.62745004;24.80;0.031833;-0.000515;-0.42044996;0.62875000;24.79;0.046667;0.009746
CW;79;270;270.00;0.00;50;-0.42515008;0.62725000;24.76;0.032900;-0.000254;-0.42175000;0.62909990;24.75;0.047297;0.010166
CCW;80;135;135.00;-135.00;50;-0.41539992;0.63874990;24.73;0.049255;0.002561;-0.42119992;0.62125000;24.65;0.032285;0.006099
CCW;81;112.5;112.50;-22.50;50;-0.41660004;0.63055016;24.69;0.049114;0.006411;-0.40915010;0.63069992;24.62;0.031313;0.002354
CW;82;270;270.00;157.50;50;-0.42305004;0.63479980;24.64;0.033252;-0.000229;-0.41654984;0.64369990;24.63;0.047510;0.009761
CW;83;0;360.00;90.00;50;-0.42480008;0.63979990;24.60;0.035432;0.012156;-0.42475004;0.64405000;24.60;0.046638;-0.002791
CCW;84;247.5;247.50;-112.50;50;-0.43155004;0.63304984;24.60;0.034631;-0.002551;-0.43435000;0.65209984;24.58;0.045408;0.012915
CCW;85;90;90.00;-157.50;50;-0.44229992;0.63729980;24.59;0.047073;0.009749;-0.42190008;0.65124980;24.49;0.031802;-0.000212
CW;86;90;90.00;0.00;50;-0.42505000;0.65284990;24.45;0.047893;0.010103;-0.42099990;0.63719990;24.40;0.032803;-0.000420
CCW;87;22.5;22.50;-67.50;50;-0.42560008;0.64599984;24.41;0.038423;0.014009;-0.42734990;0.63804990;24.45;0.042659;-0.004016
CCW;88;270;-90.00;-112.50;50;-0.42499976;0.64244980;24.36;0.031350;0.000188;-0.42015000;0.65334980;24.33;0.047275;0.010417
CCW;89;225;-135.00;-45.00;50;-0.42489996;0.63809990;24.34;0.037805;-0.003877;-0.42480004;0.65094980;24.30;0.041260;0.014492
CCW;90;67.5;-292.50;-157.50;50;-0.42760000;0.65309996;24.31;0.045420;0.012822;-0.42534990;0.63939990;24.35;0.034741;-0.002305
CW;91;90;-270.00;22.50;50;-0.41999984;0.63799990;24.38;0.047971;0.010159;-0.42945008;0.65349968;24.30;0.031833;0.000183
CCW;92;22.5;-337.50;-67.50;50;-0.44194988;0.64079990;24.31;0.038599;0.013877;-0.42179984;0.64444984;24.30;0.041724;-0.004114
CCW;93;247.5;-112.50;-112.50;50;-0.42500004;0.64734996;24.29;0.035364;-0.002188;-0.42869990;0.66465016;24.30;0.044556;0.013118
CCW;94;180;-180.00;-67.50;50;-0.42479984;0.63995000;24.30;0.045027;-0.002639;-0.42215010;0.64809990;24.30;0.035950;0.012344
CW;95;225;-135.00;45.00;50;-0.41989996;0.64129990;24.32;0.037080;-0.004053;-0.42369990;0.64549990;24.30;0.042151;0.013770
CCW;96;112.5;-247.50;-112.50;50;-0.43169990;0.65134996;24.30;0.048833;0.006790;-0.43130000;0.64489984;24.30;0.030266;0.003301
CW;97;270;-90.00;157.50;50;-0.42824990;0.64924980;24.29;0.031697;0.000159;-0.42470004;0.64839990;24.30;0.047439;0.010046
CCW;98;112.5;-247.50;-157.50;50;-0.41930004;0.65889984;24.30;0.049160;0.006372;-0.43185000;0.64295000;24.30;0.030454;0.003579
CCW;99;45;-315.00;-67.50;50;-0.42269996;0.65585008;24.26;0.042104;0.013545;-0.41890012;0.64324980;24.30;0.039282;-0.003892
CW;100;90;-270.00;45.00;50;-0.41640008;0.65264976;24.26;0.047830;0.010405;-0.42749990;0.64599996;24.30;0.032009;0.000244
CW;101;135;-225.00;45.00;50;-0.41704980;0.64095000;24.28;0.050261;0.002964;-0.43194984;0.65434980;24.26;0.031450;0.006902
CW;102;202.5;-157.50;67.50;50;-0.42265008;0.65619992;24.25;0.041367;-0.003398;-0.42869992;0.64899990;24.28;0.039771;0.014031
CW;103;247.5;-112.50;45.00;50;-0.43125000;0.64509992;24.21;0.034792;-0.002808;-0.42949990;0.65149990;24.23;0.045334;0.012632
CW;104;0;0.00;112.50;50;-0.42629988;0.64884970;24.25;0.034636;0.012520;-0.43315000;0.64884968;24.25;0.045051;-0.002864
CW;105;112.5;112.50;112.50;50;-0.41979996;0.66730004;24.28;0.048535;0.006885;-0.42189990;0.64465000;24.29;0.033640;0.002534
CCW;106;67.5;67.50;-45.00;50;-0.43579996;0.65984992;24.28;0.044114;0.012046;-0.43344990;0.64299990;24.30;0.036951;-0.002930
CCW;107;315;-45.00;-112.50;50;-0.43185016;0.65215000;24.28;0.031243;0.006902;-0.42895000;0.66195008;24.30;0.049614;0.003286
CW;108;22.5;22.50;67.50;50;-0.43715012;0.64639990;24.21;0.038584;0.014102;-0.41614996;0.65245000;24.24;0.042590;-0.004558
CCW;109;202.5;-157.50;-180.00;50;-0.43729996;0.64274996;24.25;0.042688;-0.004146;-0.42989988;0.65174984;24.19;0.037981;0.013721
CCW;110;22.5;-337.50;-180.00;50;-0.42779992;0.65895004;24.24;0.038000;0.014268;-0.42219996;0.65144970;24.13;0.042085;-0.003562
CW;111;180;-180.00;157.50;50;-0.41959970;0.65740016;24.13;0.044976;-0.002322;-0.42905008;0.65695000;24.07;0.036733;0.012676
CCW;112;0;-360.00;-180.00;50;-0.42284996;0.65744970;24.12;0.035222;0.013052;-0.42214984;0.66270010;24.09;0.045320;-0.002446
CCW;113;315;-45.00;-45.00;50;-0.42859996;0.66339990;24.07;0.032039;0.007209;-0.41574996;0.67240010;24.02;0.049246;0.003345
CW;114;67.5;67.50;112.50;50;-0.43495000;0.66045016;24.01;0.045850;0.012224;-0.41989984;0.65274996;24.01;0.035444;-0.002449
CW;115;112.5;112.50;45.00;50;-0.43185000;0.65835000;24.00;0.050352;0.006758;-0.43619984;0.65390010;24.00;0.032073;0.002847
CCW;116;0;0.00;-112.50;50;-0.43115000;0.66480004;24.01;0.035469;0.013032;-0.41694992;0.67160010;24.00;0.046284;-0.002534
CCW;117;292.5;-67.50;-67.50;50;-0.42125004;0.65630008;24.01;0.031560;0.003655;-0.41964990;0.66519980;24.02;0.049944;0.007083
CW;118;315;-45.00;22.50;50;-0.41809990;0.65889990;24.00;0.031917;0.007041;-0.42850000;0.65249990;24.00;0.048853;0.003796
CW;119;67.5;67.50;112.50;50;-0.42885000;0.65344984;24.00;0.045916;0.012261;-0.41624992;0.66405020;24.00;0.038059;-0.002451
CW;120;180;180.00;112.50;50;-0.42314990;0.66379980;24.00;0.046409;-0.002097;-0.44159984;0.65650004;23.97;0.037546;0.012375
CW;121;270;270.00;90.00;50;-0.42519996;0.66410010;23.93;0.032153;0.000010;-0.42754996;0.66424990;23.98;0.048191;0.010840
CCW;122;247.5;247.50;-22.50;50;-0.42880000;0.66249980;23.83;0.034968;-0.002185;-0.42845000;0.67064990;23.95;0.044578;0.013091
CW;123;337.5;337.50;90.00;50;-0.42555010;0.66400004;23.89;0.034163;0.010088;-0.43054980;0.67465000;23.87;0.047920;0.000950
CW;124;90;90.00;90.00;50;-0.42294996;0.67120016;23.88;0.048196;0.010620;-0.42189990;0.65759984;23.88;0.032327;0.000354
CCW;125;22.5;22.50;-67.50;50;-0.43965000;0.66130010;23.87;0.039700;0.014392;-0.42830000;0.66315020;23.85;0.043286;-0.003240
CCW;126;337.5;-22.50;-45.00;50;-0.42325000;0.67270000;23.87;0.034226;0.010349;-0.42175000;0.67165020;23.85;0.050237;0.000493
CCW;127;292.5;-67.50;-45.00;50;-0.44310000;0.66755000;23.82;0.032102;0.003840;-0.43775000;0.66985010;23.80;0.049451;0.007073
CCW;128;202.5;-157.50;-90.00;50;-0.41099996;0.68515016;23.80;0.042866;-0.003420;-0.42970000;0.67135024;23.80;0.039668;0.014282
CCW;129;180;-180.00;-22.50;50;-0.42910000;0.66955020;23.79;0.045444;-0.002319;-0.42919992;0.68025010;23.79;0.035349;0.013608
CCW;130;135;-225.00;-45.00;50;-0.43375000;0.67430016;23.80;0.048848;0.004087;-0.43650000;0.67480010;23.80;0.031716;0.007468
CCW;131;67.5;-292.50;-67.50;50;-0.43619988;0.67090004;23.81;0.045879;0.013181;-0.42785008;0.67490030;23.80;0.036672;-0.002036
CW;132;202.5;-157.50;135.00;50;-0.42274980;0.66629990;23.80;0.042402;-0.003523;-0.44834996;0.66955010;23.80;0.040176;0.014846
CW;133;0;0.00;157.50;50;-0.43960000;0.67620016;23.80;0.036694;0.012341;-0.42420004;0.67695020;23.80;0.045852;-0.002485
CW;134;112.5;112.50;112.50;50;-0.43130004;0.67035024;23.80;0.050327;0.007119;-0.43314988;0.66665000;23.80;0.033699;0.003210
CCW;135;292.5;-67.50;-180.00;50;-0.42899992;0.66850000;23.74;0.032188;0.003516;-0.42769984;0.67310024;23.78;0.049666;0.007102
CCW;136;135;-225.00;-157.50;50;-0.43734992;0.67680016;23.76;0.049622;0.003914;-0.42975000;0.66750000;23.73;0.031443;0.007473
CW;137;225;-135.00;90.00;50;-0.42395010;0.67025020;23.73;0.038816;-0.003171;-0.43829990;0.67815040;23.79;0.042102;0.014871
CCW;138;90;-270.00;-135.00;50;-0.43755000;0.68060000;23.70;0.048286;0.010461;-0.43019990;0.67150010;23.73;0.033088;0.000603
CW;139;112.5;-247.50;22.50;50;-0.43330004;0.68535020;23.78;0.049563;0.007112;-0.42734996;0.65539984;23.75;0.032002;0.003691
CW;140;247.5;-112.50;135.00;50;-0.42719988;0.67340000;23.70;0.036626;-0.002061;-0.43360000;0.66895016;23.80;0.045522;0.012666
CCW;141;112.5;-247.50;-135.00;50;-0.43799996;0.66089992;23.80;0.049326;0.007351;-0.42990000;0.66925020;23.73;0.032468;0.003809
CCW;142;292.5;-67.50;-67.50;50;-0.43340000;0.65849996;23.80;0.031255;0.003962;-0.43735000;0.67034996;23.81;0.050793;0.007317
CCW;143;247.5;-112.50;-45.00;50;-0.42634980;0.65544990;23.80;0.036335;-0.002256;-0.43935010;0.66425000;23.80;0.045125;0.012896
CW;144;337.5;-22.50;90.00;50;-0.44484996;0.66625030;23.80;0.034924;0.010613;-0.42494988;0.67024992;23.83;0.050540;0.000117
CCW;145;225;-135.00;-112.50;50;-0.41954992;0.65985000;23.80;0.039382;-0.003555;-0.43145000;0.67185020;23.82;0.042529;0.014985
CW;146;0;0.00;135.00;50;-0.43675000;0.66969984;23.83;0.036709;0.012793;-0.42649996;0.66425020;23.80;0.047197;-0.002610
CW;147;0;0.00;0.00;50;-0.42549990;0.65674980;23.80;0.036580;0.012551;-0.43240000;0.66320010;23.80;0.046772;-0.002395
CW;148;67.5;67.50;67.50;50;-0.42205004;0.67815010;23.82;0.046372;0.013257;-0.43289990;0.66120004;23.80;0.037344;-0.002219
CCW;149;315;-45.00;-112.50;50;-0.43755012;0.66910010;23.80;0.033157;0.007441;-0.43290004;0.67570008;23.80;0.049644;0.003848
CCW;150;292.5;-67.50;-22.50;50;-0.44024996;0.66690010;23.80;0.032012;0.004248;-0.42905004;0.66690016;23.80;0.050205;0.007139
