smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;30;110;-250.00;-140.00;50;-0.41415000;0.59334992;24.62;0.054114;-0.016226;-0.42980008;0.57250000;24.67;0.019553;0.026111
CW;31;170;-190.00;60.00;50;-0.41364996;0.57580010;24.71;0.028499;-0.021089;-0.43760010;0.59725000;24.72;0.047632;0.030337
CCW;32;90;-270.00;-80.00;50;-0.41719980;0.57780000;24.75;0.059089;-0.009563;-0.43190000;0.57200000;24.71;0.014531;0.018469
CCW;33;350;-370.00;-100.00;50;-0.43290000;0.59120008;24.75;0.047939;0.029731;-0.42675000;0.59005000;24.68;0.028123;-0.020447
CW;34;60;-300.00;70.00;50;-0.42965004;0.57620000;24.71;0.065090;0.003826;-0.42705008;0.57355004;24.70;0.010281;0.004963
CCW;35;250;-110.00;-110.00;50;-0.43770004;0.57610020;24.74;0.011174;0.009675;-0.42635004;0.58255000;24.79;0.064348;-0.001326
CCW;36;200;-160.00;-50.00;50;-0.42914990;0.56495004;24.80;0.014990;-0.012266;-0.40655016;0.57170004;24.80;0.058679;0.021260
CCW;37;60;-300.00;-140.00;50;-0.43810004;0.58909980;24.81;0.064224;0.003870;-0.42279992;0.56560000;24.80;0.009692;0.004797
CW;38;230;-130.00;170.00;50;-0.42114980;0.55910032;24.80;0.011714;-0.000459;-0.43255000;0.58664996;24.80;0.064177;0.008643
CW;39;350;-10.00;120.00;50;-0.42650000;0.58245010;24.82;0.047324;0.029824;-0.42264996;0.56984996;24.82;0.028625;-0.021265
CW;40;150;150.00;160.00;50;-0.42529990;0.57750004;24.85;0.036003;-0.023010;-0.43229984;0.56264996;24.85;0.039421;0.031570
CW;41;300;300.00;150.00;50;-0.43169992;0.55660000;24.92;0.025105;0.028137;-0.42950008;0.57770016;24.91;0.052959;-0.020393
CCW;42;240;240.00;-60.00;50;-0.42264984;0.57070004;24.96;0.011167;0.004832;-0.42364992;0.58619992;25.00;0.064329;0.004150
CCW;43;90;90.00;-150.00;50;-0.42840012;0.58095000;24.97;0.058220;-0.010557;-0.43440010;0.56310020;24.97;0.014805;0.018723
CCW;44;30;30.00;-60.00;50;-0.42989990;0.56795020;25.03;0.060740;0.017546;-0.41929990;0.57170030;25.10;0.014353;-0.008555
CW;45;110;110.00;80.00;50;-0.41889992;0.57109992;25.01;0.053435;-0.017300;-0.42510010;0.56790000;25.06;0.017439;0.026162
CCW;46;60;60.00;-50.00;50;-0.42194984;0.57410016;25.09;0.064949;0.003665;-0.43404990;0.55689996;25.09;0.010298;0.004060
CCW;47;40;40.00;-20.00;50;-0.42085004;0.56229990;25.10;0.062639;0.012974;-0.42850000;0.56470008;25.10;0.012107;-0.004492
CCW;48;250;-110.00;-150.00;50;-0.42729990;0.56169990;25.10;0.009995;0.009500;-0.41995000;0.56845020;25.11;0.064172;-0.001318
CW;49;40;40.00;150.00;50;-0.43184992;0.56245008;25.10;0.062200;0.012920;-0.42240008;0.56140010;25.10;0.010925;-0.004631
CCW;50;260;-100.00;-140.00;50;-0.42614972;0.56744984;25.13;0.011145;0.013982;-0.42335000;0.57265000;25.14;0.062537;-0.005930
CW;51;290;-70.00;30.00;50;-0.43569988;0.57470000;25.16;0.021116;0.025303;-0.42844988;0.56525010;25.10;0.054165;-0.017888
CW;52;300;-60.00;10.00;50;-0.43195000;0.55439990;25.11;0.023494;0.028677;-0.43644996;0.56190010;25.13;0.050322;-0.019858
CW;53;80;80.00;140.00;50;-0.41035000;0.56675004;25.14;0.062634;-0.005793;-0.42910000;0.55374990;25.16;0.012725;0.013784
CCW;54;310;-50.00;-130.00;50;-0.42834990;0.56555000;25.16;0.028931;0.029895;-0.41630008;0.56370010;25.15;0.046489;-0.022405
CW;55;30;30.00;80.00;50;-0.43520012;0.56325008;25.14;0.060518;0.017456;-0.42579996;0.56020010;25.15;0.014365;-0.009500
CCW;56;230;-130.00;-160.00;50;-0.42520004;0.56520000;25.10;0.010327;0.000203;-0.42354996;0.56360010;25.12;0.063291;0.008254
CW;57;340;-20.00;110.00;50;-0.43404996;0.56530020;25.20;0.041958;0.031108;-0.42734988;0.55759990;25.17;0.032393;-0.023169
CW;58;70;70.00;90.00;50;-0.41810000;0.57259992;25.21;0.061360;-0.001609;-0.41949992;0.54955000;25.13;0.013113;0.008533
CW;59;220;220.00;150.00;50;-0.42625010;0.54740000;25.21;0.011292;-0.005168;-0.42149996;0.57035008;25.20;0.063171;0.013704
CW;60;250;250.00;30.00;50;-0.43524990;0.55375010;25.22;0.011250;0.009739;-0.42230000;0.56140008;25.24;0.064387;-0.000132
CCW;61;210;210.00;-40.00;50;-0.43414984;0.56075008;25.25;0.013591;-0.008550;-0.42739992;0.56550000;25.22;0.062256;0.017456
CCW;62;170;170.00;-40.00;50;-0.42510008;0.54920024;25.26;0.027339;-0.021138;-0.43155000;0.55260010;25.28;0.047544;0.029426
CW;63;270;270.00;100.00;50;-0.42604996;0.55115010;25.25;0.013240;0.018755;-0.42350004;0.56009996;25.28;0.061812;-0.010432
CW;64;300;300.00;30.00;50;-0.43514996;0.54749996;25.29;0.025349;0.028081;-0.42405004;0.56144992;25.29;0.051785;-0.020708
CW;65;340;340.00;40.00;50;-0.43580000;0.55895008;25.30;0.041628;0.030862;-0.42304984;0.56430008;25.30;0.034470;-0.023008
CCW;66;230;230.00;-110.00;50;-0.43409990;0.53860010;25.30;0.010330;0.000671;-0.42039992;0.55525000;25.30;0.064878;0.007605
CCW;67;60;60.00;-170.00;50;-0.43840000;0.54900000;25.30;0.064529;0.003474;-0.41350008;0.55054984;25.30;0.009395;0.005188
CW;68;160;160.00;100.00;50;-0.43909970;0.54790016;25.30;0.031565;-0.022920;-0.43485000;0.55179990;25.30;0.042717;0.031206
CCW;69;10;10.00;-150.00;50;-0.43135000;0.54430010;25.30;0.054822;0.024111;-0.41949996;0.54955010;25.30;0.018225;-0.016189
CW;70;20;20.00;10.00;50;-0.43564996;0.54120010;25.30;0.058865;0.021123;-0.41605000;0.54240020;25.31;0.016567;-0.012642
CW;71;180;180.00;160.00;50;-0.42864990;0.54940016;25.30;0.022437;-0.019500;-0.43420000;0.54690000;25.32;0.051428;0.027205
CCW;72;40;40.00;-140.00;50;-0.43824996;0.55085016;25.31;0.063179;0.012295;-0.43244990;0.55220016;25.36;0.010986;-0.004648
CW;73;190;190.00;150.00;50;-0.42719996;0.54465016;25.37;0.018640;-0.016179;-0.43669996;0.53545010;25.33;0.056143;0.025042
CCW;74;100;100.00;-90.00;50;-0.42830000;0.54795000;25.34;0.056436;-0.014399;-0.43414990;0.53615016;25.38;0.017107;0.022097
CW;75;200;200.00;100.00;50;-0.42110010;0.54245012;25.38;0.016541;-0.012729;-0.44095000;0.54345024;25.36;0.059033;0.021455
CCW;76;190;190.00;-10.00;50;-0.42324992;0.53415008;25.32;0.017351;-0.016689;-0.44275000;0.52210000;25.38;0.054646;0.024819
CCW;77;130;130.00;-60.00;50;-0.43940008;0.54340004;25.36;0.045686;-0.022239;-0.43550008;0.53870016;25.41;0.028857;0.030459
CW;78;170;170.00;40.00;50;-0.41719990;0.54040000;25.40;0.026516;-0.021145;-0.42744990;0.55735000;25.40;0.048738;0.029873
CCW;79;50;50.00;-120.00;50;-0.42454996;0.54800010;25.40;0.063164;0.007629;-0.41679992;0.54305030;25.45;0.010327;0.000144
CW;80;180;180.00;130.00;50;-0.42910016;0.54100024;25.46;0.022383;-0.018972;-0.44129984;0.53630010;25.43;0.052778;0.026934
CCW;81;50;50.00;-130.00;50;-0.43799996;0.54420020;25.37;0.063447;0.007930;-0.41825004;0.53405004;25.45;0.009563;-0.000288
CW;82;220;220.00;170.00;50;-0.42379996;0.54590020;25.45;0.010728;-0.004734;-0.42954992;0.54445010;25.45;0.064187;0.012019
CCW;83;150;150.00;-70.00;50;-0.43509984;0.54230000;25.46;0.035371;-0.022432;-0.42985000;0.54150004;25.48;0.038706;0.031311
CW;84;230;230.00;80.00;50;-0.43370000;0.53330010;25.49;0.009553;0.000789;-0.43305004;0.53775010;25.46;0.063904;0.007761
CCW;85;50;50.00;-180.00;50;-0.43280004;0.54899990;25.43;0.063796;0.007920;-0.43424990;0.54035016;25.44;0.009954;0.000439
CCW;86;280;-80.00;-130.00;50;-0.42509992;0.54140016;25.49;0.015544;0.022476;-0.43434992;0.53990020;25.47;0.056323;-0.014275
CCW;87;230;-130.00;-50.00;50;-0.43465004;0.54355020;25.52;0.009099;0.000635;-0.43610004;0.54700000;25.48;0.062749;0.007942
CCW;88;150;-210.00;-80.00;50;-0.42915004;0.53390010;25.47;0.034614;-0.023123;-0.44639988;0.55200010;25.45;0.035962;0.032180
CCW;89;70;-290.00;-80.00;50;-0.43474990;0.54830024;25.48;0.063057;-0.001465;-0.43415004;0.53770024;25.47;0.009729;0.009875
CCW;90;320;-400.00;-110.00;50;-0.43500004;0.53310008;25.47;0.032131;0.031201;-0.43974988;0.54625000;25.48;0.040156;-0.023115
CW;91;60;-300.00;100.00;50;-0.43375004;0.54865000;25.37;0.063835;0.003223;-0.41945000;0.53119992;25.37;0.009590;0.004756
CCW;92;30;-330.00;-30.00;50;-0.44019992;0.54430010;25.42;0.060879;0.016672;-0.42775000;0.53640000;25.38;0.011401;-0.008523
CCW;93;340;-380.00;-50.00;50;-0.43219992;0.53785016;25.49;0.042642;0.030862;-0.42895012;0.54964990;25.39;0.031150;-0.022478
CCW;94;330;-390.00;-10.00;50;-0.43150004;0.53930000;25.43;0.037100;0.031863;-0.43264988;0.53005004;25.45;0.036013;-0.023740
CW;95;10;-350.00;40.00;50;-0.43085008;0.53555000;25.46;0.054685;0.024246;-0.44005000;0.54480016;25.46;0.019265;-0.016140
CW;96;10;-350.00;0.00;50;-0.43685010;0.54780010;25.45;0.054038;0.024470;-0.42690010;0.54070016;25.46;0.018003;-0.016169
CW;97;130;-230.00;120.00;50;-0.44369992;0.55480000;25.41;0.045105;-0.022253;-0.43070000;0.54150010;25.43;0.026833;0.030969
CW;98;210;-150.00;80.00;50;-0.44199980;0.54590010;25.37;0.012490;-0.008257;-0.44270004;0.54525024;25.41;0.061101;0.016111
CW;99;350;-10.00;140.00;50;-0.43430000;0.53475016;25.41;0.046731;0.029290;-0.44020010;0.53940020;25.45;0.027571;-0.022629
CCW;100;230;-130.00;-120.00;50;-0.43800010;0.54235020;25.44;0.008838;0.000327;-0.44179992;0.55074996;25.49;0.063301;0.007651
CW;101;10;10.00;140.00;50;-0.43890000;0.55630004;25.57;0.054148;0.024114;-0.42749996;0.53740020;25.49;0.018972;-0.016284
CW;102;120;120.00;110.00;50;-0.43054990;0.54925008;25.48;0.048069;-0.020615;-0.43129990;0.52555000;25.50;0.023853;0.027581
CCW;103;80;80.00;-40.00;50;-0.43384992;0.54235020;25.52;0.059788;-0.006208;-0.42794990;0.52405000;25.56;0.011794;0.014060
CW;104;250;250.00;170.00;50;-0.43685000;0.53380010;25.58;0.011077;0.009902;-0.43060000;0.53660010;25.59;0.065684;-0.001714
CCW;105;160;160.00;-90.00;50;-0.41829990;0.54085004;25.60;0.031006;-0.022432;-0.44124996;0.53815020;25.60;0.043723;0.031045
CW;106;230;230.00;70.00;50;-0.44175016;0.53435010;25.60;0.009902;0.000112;-0.43630000;0.54030016;25.58;0.064192;0.008208
CW;107;290;290.00;60.00;50;-0.43739996;0.53085008;25.56;0.020750;0.025786;-0.43345000;0.52735008;25.55;0.054937;-0.017300
CCW;108;220;220.00;-70.00;50;-0.44129990;0.54555010;25.57;0.012834;-0.004055;-0.43905000;0.54005000;25.58;0.062871;0.012649
CCW;109;100;100.00;-120.00;50;-0.43670000;0.54095008;25.60;0.056289;-0.014414;-0.44414992;0.53615020;25.60;0.016113;0.022737
CW;110;170;170.00;70.00;50;-0.42615000;0.54015030;25.60;0.026831;-0.021277;-0.43360000;0.53355016;25.59;0.047656;0.029604
CCW;111;60;60.00;-110.00;50;-0.42534992;0.55610010;25.60;0.064163;0.002957;-0.43804996;0.53070000;25.58;0.010032;0.005193
CCW;112;340;-20.00;-80.00;50;-0.43470000;0.54270020;25.57;0.041931;0.030894;-0.42995020;0.53850012;25.59;0.031155;-0.022356
CCW;113;210;-150.00;-130.00;50;-0.43479990;0.53039984;25.60;0.011775;-0.008462;-0.43835000;0.54080030;25.60;0.059861;0.016611
CW;114;330;-30.00;120.00;50;-0.44150000;0.54105024;25.57;0.036633;0.031807;-0.41654992;0.54970000;25.58;0.035476;-0.023188
CW;115;100;100.00;130.00;50;-0.43210000;0.54895000;25.54;0.057756;-0.014656;-0.43510016;0.53815030;25.59;0.017139;0.022349
CCW;116;340;-20.00;-120.00;50;-0.43360000;0.54705000;25.58;0.041775;0.031055;-0.42760010;0.55325010;25.58;0.030918;-0.022651
CCW;117;170;-190.00;-170.00;50;-0.42835004;0.53380008;25.57;0.024783;-0.021340;-0.43870000;0.52159990;25.55;0.046873;0.029707
CW;118;240;-120.00;70.00;50;-0.43655010;0.53985010;25.58;0.009087;0.005071;-0.42769992;0.53340008;25.58;0.062422;0.002866
CW;119;340;-20.00;100.00;50;-0.44239984;0.52469990;25.55;0.042236;0.031084;-0.43104990;0.53015008;25.57;0.031238;-0.022473
CW;120;90;90.00;110.00;50;-0.42439990;0.53600010;25.52;0.059580;-0.010095;-0.43385000;0.52980008;25.46;0.014502;0.018777
CW;121;140;140.00;50.00;50;-0.43239988;0.53615010;25.53;0.039688;-0.022810;-0.43664990;0.52914992;25.54;0.032634;0.030933
CCW;122;330;-30.00;-170.00;50;-0.43760000;0.53820016;25.56;0.037024;0.031763;-0.43920012;0.54010016;25.60;0.036531;-0.023848
CW;123;120;120.00;150.00;50;-0.43709980;0.53640016;25.58;0.049126;-0.020071;-0.44285008;0.52990016;25.51;0.024648;0.028315
CCW;124;80;80.00;-40.00;50;-0.42674984;0.54415020;25.53;0.060601;-0.006055;-0.43434990;0.52785010;25.49;0.012151;0.013130
CW;125;90;90.00;10.00;50;-0.43239992;0.53515020;25.60;0.059900;-0.010410;-0.44644996;0.53800010;25.60;0.013926;0.017974
CCW;126;270;-90.00;-180.00;50;-0.42449980;0.53560010;25.60;0.012258;0.018225;-0.43230004;0.54300016;25.60;0.058960;-0.010522
CW;127;310;-50.00;40.00;50;-0.44494996;0.52699996;25.60;0.027803;0.030059;-0.43360004;0.52305000;25.59;0.044531;-0.021619
CCW;128;250;-110.00;-60.00;50;-0.42729992;0.52975000;25.60;0.009653;0.009744;-0.42975008;0.54255024;25.60;0.063320;-0.002158
CW;129;320;-40.00;70.00;50;-0.43190000;0.53440010;25.60;0.032319;0.031157;-0.43234992;0.53234992;25.60;0.038792;-0.023237
CCW;130;290;-70.00;-30.00;50;-0.43465008;0.52594996;25.60;0.018521;0.025979;-0.43604988;0.53135016;25.60;0.053394;-0.018315
CW;131;30;30.00;100.00;50;-0.44335000;0.53635020;25.60;0.060581;0.016785;-0.43575004;0.52865004;25.62;0.013010;-0.009023
CCW;132;210;-150.00;-180.00;50;-0.43594992;0.53455010;25.60;0.011980;-0.008193;-0.44155000;0.54085016;25.60;0.059653;0.016494
CW;133;270;-90.00;60.00;50;-0.44790000;0.53720000;25.60;0.013655;0.019480;-0.43390004;0.52545008;25.60;0.060081;-0.010613
CW;134;280;-80.00;10.00;50;-0.43894996;0.53380010;25.61;0.015710;0.022739;-0.42510004;0.53130008;25.60;0.057126;-0.014709
CW;135;330;-30.00;50.00;50;-0.43810000;0.54010010;25.61;0.038279;0.032253;-0.44140008;0.52699996;25.60;0.035283;-0.023579
CW;136;0;0.00;30.00;50;-0.43915016;0.52459990;25.69;0.051882;0.026768;-0.42949990;0.52915008;25.71;0.021201;-0.018757
CW;137;20;20.00;20.00;50;-0.43905000;0.52869992;25.68;0.058748;0.020417;-0.43509990;0.52995010;25.66;0.015645;-0.012180
CCW;138;260;-100.00;-120.00;50;-0.44140008;0.52429984;25.63;0.009387;0.014905;-0.43960008;0.51974980;25.60;0.061970;-0.006719
CCW;139;190;-170.00;-70.00;50;-0.43530000;0.53535000;25.72;0.017014;-0.015581;-0.43800000;0.53164992;25.65;0.054729;0.024055
CW;140;260;-100.00;70.00;50;-0.43384990;0.53074990;25.64;0.010420;0.014805;-0.43990000;0.53630020;25.72;0.060942;-0.006770
CCW;141;200;-160.00;-60.00;50;-0.44435000;0.52559990;25.64;0.015112;-0.012776;-0.44095000;0.52664996;25.64;0.058115;0.020608
CW;142;330;-30.00;130.00;50;-0.44609984;0.51904990;25.60;0.038289;0.031658;-0.42190008;0.52525000;25.67;0.037043;-0.023503
CW;143;120;120.00;150.00;50;-0.44904992;0.52655010;25.66;0.049871;-0.020098;-0.43920000;0.53500010;25.65;0.023938;0.028420
CCW;144;340;-20.00;-140.00;50;-0.44744984;0.52299992;25.64;0.040796;0.031128;-0.43654996;0.51789980;25.65;0.030715;-0.022822
CCW;145;300;-60.00;-40.00;50;-0.44659992;0.52334990;25.62;0.022693;0.028679;-0.45039990;0.53020010;25.62;0.049709;-0.020557
CCW;146;240;-120.00;-60.00;50;-0.44349996;0.52580000;25.67;0.005679;0.006338;-0.43190000;0.53450008;25.69;0.063569;0.002083
CW;147;300;-60.00;60.00;50;-0.43159990;0.52645000;25.62;0.023586;0.028289;-0.43875004;0.53210016;25.68;0.049382;-0.020615
CCW;148;120;-240.00;-180.00;50;-0.44300000;0.53960016;25.66;0.047996;-0.020066;-0.43420000;0.52955016;25.62;0.021860;0.028076
CCW;149;330;-390.00;-150.00;50;-0.43405000;0.53520010;25.67;0.035801;0.031433;-0.43030000;0.52225000;25.66;0.034812;-0.023228
CCW;150;310;-50.00;-50.00;50;-0.44139996;0.53305030;25.72;0.027888;0.029600;-0.44559992;0.52600010;25.71;0.045811;-0.022107
CCW;151;290;-70.00;-20.00;50;-0.44665000;0.50779984;25.62;0.020830;0.026243;-0.44029990;0.52019980;25.65;0.052766;-0.017808
CCW;152;260;-100.00;-30.00;50;-0.44174992;0.51719990;25.67;0.009792;0.015042;-0.43705004;0.52924990;25.68;0.061121;-0.007168
CCW;153;190;-170.00;-70.00;50;-0.43564990;0.52649990;25.73;0.017759;-0.015518;-0.44419996;0.51710000;25.75;0.054658;0.024341
CCW;154;80;-280.00;-110.00;50;-0.43144990;0.52654990;25.68;0.060947;-0.006299;-0.43505004;0.52184980;25.76;0.011260;0.014788
CCW;155;20;-340.00;-60.00;50;-0.44665000;0.51534984;25.78;0.058892;0.020371;-0.43745000;0.52810010;25.79;0.014910;-0.012671
CCW;156;210;-150.00;-150.00;50;-0.43450012;0.51299990;25.80;0.012358;-0.008662;-0.44450008;0.51549970;25.80;0.062141;0.015957
CCW;157;60;-300.00;-150.00;50;-0.43914996;0.52119980;25.78;0.062969;0.002627;-0.44239996;0.51534984;25.80;0.008845;0.005203
CW;158;110;-250.00;50.00;50;-0.44074996;0.50629990;25.80;0.053774;-0.018311;-0.43939996;0.51689990;25.80;0.018687;0.025469
CW;159;190;-170.00;80.00;50;-0.43579996;0.51934980;25.79;0.017085;-0.015698;-0.44225000;0.53045004;25.80;0.053752;0.024265
CCW;160;90;-270.00;-100.00;50;-0.43745010;0.51054990;25.80;0.060007;-0.011326;-0.44789984;0.51990010;25.77;0.012334;0.019321
CCW;161;10;-350.00;-80.00;50;-0.44020010;0.52474992;25.80;0.055515;0.023901;-0.43520016;0.51154984;25.80;0.018384;-0.016265
CCW;162;240;-120.00;-120.00;50;-0.42815000;0.52094984;25.80;0.008433;0.005747;-0.44284984;0.51860000;25.77;0.063386;0.002666
CCW;163;130;-230.00;-110.00;50;-0.44045010;0.52990010;25.77;0.043528;-0.022405;-0.43354996;0.51314990;25.78;0.027610;0.030496
CW;164;270;-90.00;140.00;50;-0.42834988;0.51559984;25.79;0.012595;0.018574;-0.43580016;0.52064980;25.78;0.059897;-0.011030
CCW;165;180;-180.00;-90.00;50;-0.44150000;0.52605004;25.80;0.020317;-0.018628;-0.45314980;0.51604980;25.75;0.050525;0.026230
CCW;166;150;-210.00;-30.00;50;-0.44579984;0.51784980;25.78;0.034236;-0.023472;-0.44354988;0.51769970;25.76;0.037625;0.031160
CCW;167;350;-370.00;-160.00;50;-0.44470000;0.53055020;25.78;0.046348;0.029141;-0.43790000;0.52289984;25.68;0.026433;-0.021704
CW;168;160;-200.00;170.00;50;-0.44599996;0.51769984;25.80;0.029985;-0.023152;-0.44909996;0.51669980;25.74;0.041335;0.030737
CW;169;170;-190.00;10.00;50;-0.44929990;0.52599996;25.79;0.024329;-0.021365;-0.44144988;0.51049980;25.80;0.047412;0.029204
CW;170;330;-30.00;160.00;50;-0.44139996;0.51624980;25.78;0.037861;0.031313;-0.44005000;0.51834990;25.74;0.034788;-0.023645
CW;171;120;120.00;150.00;50;-0.44970008;0.51989984;25.78;0.049131;-0.021348;-0.44185000;0.51560000;25.77;0.025801;0.029155
CW;172;250;250.00;130.00;50;-0.44874992;0.52619992;25.76;0.009004;0.009863;-0.45519992;0.52254984;25.80;0.062400;-0.002466
CCW;173;220;220.00;-30.00;50;-0.43650000;0.51189990;25.79;0.011440;-0.003594;-0.44994984;0.51269980;25.80;0.063215;0.011653
CW;174;220;220.00;0.00;50;-0.43590000;0.51545008;25.80;0.010122;-0.003901;-0.44479992;0.51979990;25.80;0.063718;0.011658
CW;175;30;390.00;170.00;50;-0.44144996;0.51180000;25.80;0.063818;0.014680;-0.44419996;0.50369990;25.80;0.014587;-0.008645
CCW;176;20;380.00;-10.00;50;-0.44185000;0.51939980;25.80;0.058496;0.019492;-0.43484992;0.50784976;25.82;0.014429;-0.013801
CCW;177;270;270.00;-110.00;50;-0.44019992;0.51479990;25.80;0.012505;0.019038;-0.43795000;0.51704990;25.80;0.058735;-0.010896
CCW;178;90;90.00;-180.00;50;-0.43165000;0.50849990;25.80;0.058550;-0.011321;-0.44709996;0.50939984;25.80;0.013945;0.018484
CW;179;150;150.00;60.00;50;-0.44604992;0.50789976;25.80;0.035190;-0.023596;-0.44280000;0.51064980;25.80;0.037766;0.030977
CCW;180;120;120.00;-30.00;50;-0.43729996;0.51504976;25.87;0.047417;-0.020388;-0.44300000;0.50715000;25.93;0.023655;0.028582
CW;181;130;130.00;10.00;50;-0.43814996;0.50794976;25.91;0.043601;-0.022432;-0.43904990;0.49685000;25.89;0.029863;0.030166
CCW;182;340;-20.00;-150.00;50;-0.44214988;0.49385000;25.87;0.041858;0.030232;-0.43124992;0.50245004;25.84;0.030681;-0.022903
CW;183;90;90.00;110.00;50;-0.42930000;0.51749984;25.92;0.057578;-0.011147;-0.44089996;0.49814988;25.95;0.012373;0.018855
CCW;184;320;-40.00;-130.00;50;-0.44599984;0.49875000;25.94;0.031570;0.031548;-0.43084990;0.51739984;25.95;0.037983;-0.023379
CCW;185;200;-160.00;-120.00;50;-0.44789980;0.50804990;25.88;0.013594;-0.012307;-0.44929970;0.51679980;25.89;0.056936;0.020291
CCW;186;170;-190.00;-30.00;50;-0.43670000;0.50794968;25.84;0.024883;-0.020615;-0.43995010;0.50060004;25.86;0.046069;0.029351
CW;187;260;-100.00;90.00;50;-0.44120008;0.50989990;25.83;0.009146;0.014392;-0.43504992;0.51159980;25.85;0.060603;-0.006697
CCW;188;120;-240.00;-140.00;50;-0.43244988;0.50909990;25.86;0.048257;-0.021038;-0.44680004;0.50399990;25.83;0.023713;0.028240
