smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;29;270;-90.00;135.00;50;-0.29940004;0.46359992;26.61;0.031401;0.004902;-0.30410000;0.48599996;26.65;0.062766;-0.014070
CCW;30;180;-180.00;-90.00;50;-0.29810008;0.45735012;26.60;0.034241;-0.019268;-0.30145010;0.46909984;26.68;0.053816;0.009526
CW;31;292.5;-67.50;112.50;50;-0.29965010;0.45464992;26.70;0.036467;0.009993;-0.30524990;0.46734984;26.65;0.056372;-0.019224
CW;32;337.5;-22.50;45.00;50;-0.31685004;0.46704984;26.66;0.049419;0.011951;-0.30979996;0.46875010;26.72;0.042542;-0.021638
CCW;33;157.5;-202.50;-180.00;50;-0.30555008;0.46624996;26.68;0.041731;-0.022031;-0.30210000;0.46304980;26.67;0.048457;0.011897
CW;34;157.5;-202.50;0.00;50;-0.30340008;0.46639990;26.74;0.041912;-0.021826;-0.30580004;0.46095016;26.68;0.048994;0.012104
CW;35;180;-180.00;22.50;50;-0.30480006;0.46280012;26.65;0.036001;-0.018970;-0.31890002;0.46735004;26.70;0.055657;0.009446
CCW;36;157.5;-202.50;-22.50;50;-0.30994996;0.46269980;26.73;0.041765;-0.021980;-0.31324998;0.47854996;26.72;0.048882;0.011704
CW;37;202.5;-157.50;45.00;50;-0.29215004;0.46654988;26.74;0.030830;-0.014651;-0.31239992;0.46144984;26.68;0.059543;0.004292
CCW;38;45;-315.00;-157.50;50;-0.31760000;0.46004990;26.72;0.061621;-0.002222;-0.30839992;0.46539992;26.72;0.028159;-0.008027
CW;39;157.5;-202.50;112.50;50;-0.30659996;0.46939990;26.72;0.041226;-0.021760;-0.29520004;0.47199984;26.74;0.049585;0.011438
CCW;40;67.5;-292.50;-90.00;50;-0.30985008;0.46784988;26.72;0.061980;-0.008630;-0.31735004;0.46175004;26.62;0.028308;-0.001746
CCW;41;292.5;-67.50;-67.50;50;-0.30385000;0.46049980;26.65;0.036421;0.009214;-0.30739992;0.46889988;26.67;0.055188;-0.019463
CCW;42;112.5;-247.50;-180.00;50;-0.30554998;0.46459990;26.71;0.054424;-0.019724;-0.31294996;0.46220000;26.69;0.036687;0.009109
CW;43;270;-90.00;157.50;50;-0.30625000;0.46274988;26.66;0.033406;0.004170;-0.30660000;0.47479980;26.72;0.062339;-0.014451
CCW;44;225;-135.00;-45.00;50;-0.30755000;0.47034988;26.66;0.029683;-0.008362;-0.31124996;0.46639984;26.69;0.065693;-0.001631
CCW;45;45;-315.00;-180.00;50;-0.30609998;0.45944990;26.72;0.062832;-0.001943;-0.30364996;0.46340004;26.76;0.029534;-0.008562
CCW;46;270;-90.00;-90.00;50;-0.30309996;0.45309996;26.71;0.034265;0.004392;-0.29010004;0.46345012;26.67;0.057346;-0.014487
CW;47;45;45.00;135.00;50;-0.30800004;0.46549996;26.64;0.061323;-0.001626;-0.30125008;0.46839980;26.69;0.033760;-0.007976
CW;48;45;45.00;0.00;50;-0.31820002;0.47024996;26.72;0.066804;-0.001428;-0.29920004;0.46234992;26.76;0.026201;-0.008008
CCW;49;247.5;-112.50;-157.50;50;-0.30734998;0.45590010;26.76;0.028333;-0.001318;-0.30470008;0.45595004;26.80;0.062097;-0.008606
CW;50;0;0.00;112.50;50;-0.30535000;0.46739996;26.77;0.053672;0.008860;-0.31429994;0.45619992;26.77;0.035620;-0.018779
CW;51;0;0.00;0.00;50;-0.29945000;0.45859992;26.80;0.055747;0.008716;-0.30500008;0.46829996;26.79;0.037053;-0.018767
CW;52;135;135.00;135.00;50;-0.32700002;0.46644990;26.78;0.049041;-0.021904;-0.32000000;0.45925000;26.76;0.040833;0.012002
CCW;53;0;0.00;-135.00;50;-0.31029992;0.46115000;26.80;0.054888;0.009026;-0.31010004;0.46800000;26.77;0.033718;-0.019043
CW;54;45;45.00;45.00;50;-0.31249990;0.46579992;26.80;0.063672;-0.002063;-0.29919996;0.46005008;26.80;0.029414;-0.007793
CCW;55;337.5;-22.50;-67.50;50;-0.31130000;0.46194992;26.75;0.048457;0.011802;-0.30175004;0.46909988;26.78;0.041865;-0.021890
CW;56;112.5;112.50;135.00;50;-0.31020000;0.46399992;26.80;0.054631;-0.019338;-0.30624996;0.44830020;26.74;0.036006;0.009690
CW;57;135;135.00;22.50;50;-0.30579992;0.46774990;26.72;0.048318;-0.022002;-0.32535008;0.46700000;26.76;0.042446;0.012278
CW;58;247.5;247.50;112.50;50;-0.31004992;0.45590008;26.75;0.027832;-0.001609;-0.30604990;0.47010000;26.78;0.062239;-0.008120
CCW;59;157.5;157.50;-90.00;50;-0.31199998;0.45504980;26.80;0.041577;-0.021541;-0.30855000;0.45995010;26.80;0.048115;0.012070
CCW;60;67.5;67.50;-90.00;50;-0.31629998;0.46539976;26.80;0.062109;-0.008342;-0.30160008;0.45455008;26.80;0.027683;-0.001650
CW;61;157.5;157.50;90.00;50;-0.30919992;0.47229988;26.80;0.042024;-0.021836;-0.30924996;0.45440008;26.80;0.048303;0.012512
CCW;62;67.5;67.50;-90.00;50;-0.30999994;0.46489984;26.80;0.061851;-0.008494;-0.30795008;0.45955000;26.80;0.027898;-0.001294
CW;63;225;225.00;157.50;50;-0.30755004;0.45270004;26.80;0.028198;-0.008093;-0.30679996;0.46399992;26.80;0.061934;-0.001599
CCW;64;67.5;67.50;-157.50;50;-0.30719998;0.46400000;26.80;0.061604;-0.008562;-0.30600004;0.45495004;26.80;0.027939;-0.001226
CW;65;90;90.00;22.50;50;-0.31695002;0.45475008;26.79;0.057285;-0.014666;-0.30715000;0.46514984;26.80;0.030168;0.004766
CW;66;180;180.00;90.00;50;-0.30490000;0.45575004;26.78;0.035637;-0.019097;-0.30894996;0.45040008;26.80;0.054058;0.009626
CCW;67;0;0.00;-180.00;50;-0.32375004;0.46379992;26.80;0.057422;0.008938;-0.29999998;0.45760004;26.80;0.036050;-0.019114
CW;68;45;45.00;45.00;50;-0.30984996;0.46079992;26.80;0.065122;-0.001826;-0.30959996;0.45229996;26.80;0.027893;-0.008218
CCW;69;315;-45.00;-90.00;50;-0.30315000;0.44754996;26.80;0.041448;0.011714;-0.30789992;0.45615008;26.79;0.047666;-0.022029
CCW;70;202.5;-157.50;-112.50;50;-0.30080004;0.45355004;26.75;0.030251;-0.014062;-0.31565000;0.46694996;26.80;0.059207;0.004612
CCW;71;157.5;-202.50;-45.00;50;-0.30639996;0.45010004;26.80;0.040864;-0.021694;-0.31095008;0.46415000;26.80;0.048374;0.012068
CCW;72;45;-315.00;-112.50;50;-0.30554996;0.45714980;26.80;0.060994;-0.002009;-0.30955002;0.44370000;26.80;0.029263;-0.007974
CW;73;180;-180.00;135.00;50;-0.31275004;0.44979996;26.77;0.035898;-0.019485;-0.30559988;0.45614990;26.79;0.055728;0.009482
CCW;74;67.5;-292.50;-112.50;50;-0.31174990;0.45490008;26.77;0.061506;-0.008604;-0.30934996;0.45844996;26.79;0.028088;-0.001294
CCW;75;0;-360.00;-67.50;50;-0.30615002;0.45010010;26.80;0.050503;0.009153;-0.29025004;0.45049996;26.78;0.035613;-0.019036
CW;76;0;-360.00;0.00;50;-0.30249996;0.45244990;26.80;0.054084;0.009155;-0.30519998;0.46040012;26.80;0.036494;-0.018818
CW;77;45;-315.00;45.00;50;-0.30254996;0.46099992;26.76;0.062053;-0.002034;-0.30444996;0.44655000;26.79;0.030510;-0.008459
CCW;78;247.5;-112.50;-112.50;50;-0.31099996;0.45915004;26.70;0.028608;-0.001440;-0.31504996;0.46525000;26.74;0.062344;-0.008369
CW;79;270;-90.00;22.50;50;-0.28570000;0.42999984;26.78;0.033748;0.004526;-0.30929998;0.46630000;26.72;0.061101;-0.014202
CW;80;67.5;67.50;157.50;50;-0.30859998;0.45785010;26.75;0.061770;-0.008213;-0.30765000;0.44849992;26.72;0.027842;-0.001643
CW;81;225;225.00;157.50;50;-0.31670000;0.45084990;26.73;0.027114;-0.008035;-0.30879998;0.45530016;26.70;0.061785;-0.001138
CW;82;337.5;337.50;112.50;50;-0.30835000;0.45825000;26.67;0.048816;0.011907;-0.30510002;0.45599992;26.71;0.042725;-0.021746
CW;83;337.5;337.50;0.00;50;-0.30864996;0.45050008;26.76;0.048535;0.012153;-0.31075004;0.45154984;26.67;0.043679;-0.021663
CW;84;112.5;112.50;112.50;50;-0.30554986;0.45424984;26.80;0.054329;-0.019382;-0.30390010;0.46155004;26.79;0.035537;0.009429
CW;85;180;180.00;67.50;50;-0.32070000;0.44510012;26.72;0.036936;-0.018975;-0.31785008;0.46079990;26.67;0.054438;0.009248
CW;86;292.5;292.50;112.50;50;-0.31429996;0.45419996;26.66;0.036399;0.009429;-0.31400004;0.46494990;26.65;0.055654;-0.019082
CW;87;315;315.00;22.50;50;-0.31409996;0.45115010;26.66;0.040579;0.012073;-0.31094998;0.47034984;26.65;0.052966;-0.021990
CW;88;22.5;382.50;67.50;50;-0.31239998;0.46815004;26.68;0.059180;0.004900;-0.30825004;0.45575020;26.66;0.031780;-0.014160
CW;89;90;90.00;90.00;50;-0.30490002;0.46919988;26.60;0.058838;-0.014531;-0.30914992;0.46290000;26.60;0.031582;0.004780
CCW;90;337.5;-22.50;-112.50;50;-0.31010002;0.45925004;26.68;0.048730;0.011895;-0.30924996;0.45824988;26.60;0.041799;-0.021697
CW;91;0;0.00;22.50;50;-0.31515000;0.46404992;26.65;0.055518;0.008813;-0.30760002;0.46189992;26.63;0.035610;-0.018994
CW;92;0;0.00;0.00;50;-0.32165012;0.46639990;26.64;0.056904;0.009324;-0.31910002;0.46514990;26.66;0.042688;-0.019272
CW;93;90;90.00;90.00;50;-0.31195000;0.47264988;26.61;0.060305;-0.014390;-0.30770000;0.47219984;26.63;0.031189;0.004702
CCW;94;0;0.00;-90.00;50;-0.31300000;0.45710004;26.63;0.057207;0.009202;-0.32285010;0.46209990;26.61;0.033433;-0.019238
CCW;95;292.5;-67.50;-67.50;50;-0.31870002;0.46240000;26.63;0.035437;0.009482;-0.30675006;0.46579992;26.65;0.054895;-0.018994
CW;96;0;0.00;67.50;50;-0.32275010;0.46250000;26.64;0.055500;0.009192;-0.31055004;0.45910008;26.65;0.038054;-0.018826
CW;97;90;90.00;90.00;50;-0.31120008;0.46729990;26.67;0.061277;-0.014272;-0.31530000;0.47100000;26.60;0.031677;0.004802
CCW;98;0;0.00;-90.00;50;-0.31770000;0.46614976;26.67;0.053137;0.009541;-0.31194996;0.47464992;26.67;0.035400;-0.019297
CW;99;45;45.00;45.00;50;-0.30890006;0.46354996;26.64;0.061887;-0.002200;-0.31309986;0.45975000;26.65;0.029443;-0.007925
CCW;100;337.5;-22.50;-67.50;50;-0.30664992;0.46609990;26.60;0.048091;0.011943;-0.30359996;0.46554992;26.60;0.041360;-0.021436
CW;101;112.5;112.50;135.00;50;-0.31444996;0.46589976;26.60;0.054580;-0.019546;-0.31769996;0.46355000;26.63;0.035232;0.009604
CCW;102;22.5;22.50;-90.00;50;-0.30875006;0.45669996;26.62;0.058950;0.004414;-0.31300008;0.45744992;26.62;0.030564;-0.014294
CW;103;135;135.00;112.50;50;-0.31550000;0.45790000;26.67;0.048728;-0.021794;-0.31795008;0.46080000;26.63;0.042358;0.011843
CCW;104;0;0.00;-135.00;50;-0.31740000;0.47449980;26.65;0.053066;0.009282;-0.31665006;0.47129976;26.66;0.034929;-0.019199
CCW;105;225;-135.00;-135.00;50;-0.30334994;0.46549996;26.62;0.027068;-0.008708;-0.30244996;0.45980000;26.67;0.063293;-0.001863
CCW;106;202.5;-157.50;-22.50;50;-0.30619994;0.46234990;26.63;0.030681;-0.014700;-0.31759996;0.46325004;26.68;0.060183;0.004092
CCW;107;180;-180.00;-22.50;50;-0.30990002;0.45360000;26.68;0.035076;-0.019631;-0.31655000;0.45004990;26.61;0.055500;0.009236
CW;108;270;-90.00;90.00;50;-0.31995000;0.46575000;26.61;0.030332;0.004683;-0.30629998;0.46180000;26.62;0.061511;-0.014258
CCW;109;202.5;-157.50;-67.50;50;-0.31284996;0.45099992;26.60;0.030459;-0.014324;-0.30775010;0.44520000;26.61;0.059028;0.004541
CW;110;0;0.00;157.50;50;-0.32070008;0.45944990;26.60;0.054778;0.009155;-0.30984996;0.45065012;26.62;0.034963;-0.019604
CW;111;135;135.00;135.00;50;-0.31675000;0.45544990;26.60;0.046868;-0.021709;-0.30989996;0.45610004;26.61;0.041765;0.011982
CW;112;135;135.00;0.00;50;-0.30429996;0.45274990;26.63;0.047771;-0.021780;-0.30875006;0.45700000;26.62;0.040017;0.011929
CW;113;292.5;292.50;157.50;50;-0.31765002;0.45860012;26.60;0.035557;0.009485;-0.30645000;0.46279992;26.67;0.054910;-0.018657
CCW;114;247.5;247.50;-45.00;50;-0.30065000;0.45575000;26.64;0.028215;-0.001592;-0.30999996;0.45599980;26.63;0.061062;-0.008281
CCW;115;90;90.00;-157.50;50;-0.32005000;0.46470000;26.64;0.061128;-0.014670;-0.31274996;0.45675010;26.67;0.032405;0.004355
CCW;116;0;0.00;-90.00;50;-0.31549996;0.46285008;26.60;0.053572;0.008965;-0.30869994;0.45215008;26.60;0.037612;-0.018784
CW;117;157.5;157.50;157.50;50;-0.30699998;0.46150000;26.60;0.041804;-0.021602;-0.31039992;0.46494990;26.62;0.048284;0.012222
CCW;118;112.5;112.50;-45.00;50;-0.31024996;0.45540000;26.68;0.054624;-0.019255;-0.32025000;0.45125020;26.65;0.035603;0.009312
CW;119;112.5;112.50;0.00;50;-0.30394998;0.46374990;26.65;0.054482;-0.019138;-0.32070008;0.44480000;26.65;0.035435;0.009849
CW;120;135;135.00;22.50;50;-0.31535000;0.45645004;26.61;0.046929;-0.021838;-0.31455000;0.47415000;26.65;0.041101;0.011516
CW;121;270;270.00;135.00;50;-0.31960000;0.45835004;26.67;0.029924;0.004763;-0.29625010;0.45884980;26.65;0.058523;-0.014502
CW;122;337.5;337.50;67.50;50;-0.30665000;0.45665016;26.61;0.048179;0.012039;-0.31245002;0.46484984;26.62;0.042625;-0.021797
CW;123;90;90.00;90.00;50;-0.31194990;0.45850004;26.62;0.057668;-0.014629;-0.31570008;0.45345000;26.64;0.032437;0.004526
CW;124;135;135.00;45.00;50;-0.30794984;0.47655000;26.63;0.046072;-0.021489;-0.31385010;0.47414996;26.60;0.042410;0.012327
CW;125;247.5;247.50;112.50;50;-0.31695002;0.44825016;26.60;0.028123;-0.001472;-0.30120004;0.45065010;26.65;0.061611;-0.008293
CCW;126;67.5;67.50;-180.00;50;-0.30660000;0.46285000;26.67;0.061655;-0.008494;-0.31495004;0.44815000;26.67;0.027908;-0.001189
CW;127;90;90.00;22.50;50;-0.31619996;0.46659996;26.66;0.060581;-0.014697;-0.31815020;0.47589996;26.67;0.029521;0.004839
CCW;128;67.5;67.50;-22.50;50;-0.31554994;0.45675008;26.66;0.061375;-0.008101;-0.31129990;0.45724990;26.68;0.027649;-0.001548
CCW;129;315;-45.00;-112.50;50;-0.31595004;0.45774996;26.71;0.043516;0.011387;-0.30690002;0.45244996;26.69;0.045417;-0.021797
CCW;130;270;-90.00;-45.00;50;-0.30765000;0.44215000;26.72;0.031299;0.004558;-0.31094998;0.46489990;26.66;0.060322;-0.014419
CCW;131;202.5;-157.50;-67.50;50;-0.30385002;0.44660008;26.63;0.030259;-0.014160;-0.30734992;0.46679996;26.62;0.059302;0.004849
CCW;132;90;-270.00;-112.50;50;-0.30510002;0.43954996;26.64;0.058259;-0.014802;-0.29645010;0.45200000;26.61;0.030522;0.004746
CCW;133;45;-315.00;-45.00;50;-0.31145000;0.46095004;26.64;0.063533;-0.002217;-0.30909994;0.44490000;26.61;0.029233;-0.008101
CCW;134;247.5;-112.50;-112.50;50;-0.31004992;0.43859992;26.64;0.028535;-0.001440;-0.30040000;0.45634992;26.79;0.061677;-0.008462
CW;135;22.5;22.50;135.00;50;-0.31780004;0.46270000;26.73;0.059641;0.004451;-0.31270000;0.44550000;26.74;0.031536;-0.014382
CCW;136;315;-45.00;-67.50;50;-0.31384996;0.44610012;26.71;0.045029;0.011687;-0.31519996;0.45454996;26.76;0.049160;-0.021438
CCW;137;225;-135.00;-90.00;50;-0.30339996;0.45919990;26.74;0.030376;-0.008225;-0.30340000;0.44735008;26.73;0.059097;-0.001704
CCW;138;157.5;-202.50;-67.50;50;-0.30789992;0.45490016;26.80;0.041670;-0.021897;-0.31365004;0.43615000;26.77;0.049612;0.011619
CW;139;315;-45.00;157.50;50;-0.30314988;0.44969992;26.78;0.043328;0.011763;-0.32155010;0.45029996;26.73;0.051077;-0.021350
CW;140;0;0.00;45.00;50;-0.31449996;0.45959992;26.71;0.054058;0.008958;-0.30944996;0.45144992;26.71;0.034670;-0.018767
CW;141;22.5;22.50;22.50;50;-0.30744994;0.43905016;26.73;0.059646;0.004529;-0.29715004;0.45610010;26.75;0.030234;-0.014250
CCW;142;202.5;-157.50;-180.00;50;-0.29940006;0.45674992;26.74;0.030173;-0.014771;-0.30840004;0.45960016;26.75;0.058958;0.004172
CCW;143;45;-315.00;-157.50;50;-0.29324996;0.45420010;26.80;0.061719;-0.001992;-0.29750004;0.43234992;26.77;0.027820;-0.007710
CCW;144;292.5;-67.50;-67.50;50;-0.31334996;0.44130000;26.75;0.036008;0.009341;-0.29915010;0.46014992;26.71;0.054941;-0.019424
CCW;145;247.5;-112.50;-45.00;50;-0.30595004;0.44930024;26.78;0.027651;-0.001477;-0.30814996;0.45079992;26.78;0.061772;-0.008613
CW;146;292.5;-67.50;45.00;50;-0.30805004;0.45030000;26.76;0.035518;0.009033;-0.31275000;0.45009992;26.79;0.055137;-0.019287
CW;147;315;-45.00;22.50;50;-0.31505008;0.44915008;26.80;0.041990;0.011660;-0.31219990;0.45935000;26.79;0.050916;-0.021848
CW;148;112.5;112.50;157.50;50;-0.30380002;0.44690000;26.80;0.054509;-0.019373;-0.31670004;0.45280000;26.80;0.035312;0.009568
CCW;149;67.5;67.50;-45.00;50;-0.30859992;0.44590008;26.80;0.061501;-0.008401;-0.29850004;0.43945004;26.79;0.027637;-0.001028
CCW;150;315;-45.00;-112.50;50;-0.30649990;0.43669988;26.74;0.041790;0.011736;-0.30440000;0.45489990;26.77;0.049001;-0.021658
CCW;151;202.5;-157.50;-112.50;50;-0.29365010;0.44015010;26.79;0.030093;-0.014480;-0.30225000;0.44995004;26.80;0.058862;0.004216
CW;152;225;-135.00;22.50;50;-0.30120004;0.43579996;26.80;0.027390;-0.008054;-0.31460000;0.44865008;26.80;0.063311;-0.001421
CCW;153;180;-180.00;-45.00;50;-0.30824998;0.43435000;26.80;0.036606;-0.019146;-0.30330000;0.45125004;26.80;0.053645;0.008962
CW;154;247.5;-112.50;67.50;50;-0.30079994;0.44110012;26.80;0.029443;-0.001301;-0.29834998;0.44645000;26.80;0.061858;-0.008315
CW;155;22.5;22.50;135.00;50;-0.30054998;0.43760016;26.80;0.059280;0.004260;-0.29720004;0.43464990;26.82;0.030083;-0.014233
CW;156;180;180.00;157.50;50;-0.30120004;0.43970000;26.83;0.035117;-0.019573;-0.31435000;0.44105000;26.81;0.052896;0.009451
CW;157;315;315.00;135.00;50;-0.31265002;0.44085008;26.80;0.040146;0.011865;-0.28630006;0.43830004;26.80;0.049133;-0.021995
CW;158;45;45.00;45.00;50;-0.30894992;0.43185000;26.83;0.064373;-0.001826;-0.29245004;0.42869992;26.80;0.026807;-0.008142
CW;159;180;180.00;135.00;50;-0.30000000;0.43749990;26.83;0.031235;-0.019280;-0.29920004;0.43970000;26.81;0.055393;0.009697
CCW;160;0;0.00;-180.00;50;-0.30894996;0.44060010;26.80;0.053164;0.009080;-0.29170012;0.43635000;26.80;0.038462;-0.018921
CCW;161;315;-45.00;-45.00;50;-0.30105000;0.43544990;26.80;0.041479;0.011814;-0.30230000;0.43615010;26.80;0.048987;-0.021704
CW;162;45;45.00;90.00;50;-0.31075000;0.43725000;26.84;0.061926;-0.001702;-0.31084996;0.43505016;26.83;0.029292;-0.008152
CCW;163;0;0.00;-45.00;50;-0.31055004;0.43560012;26.85;0.053779;0.008979;-0.29375010;0.43524992;26.82;0.035007;-0.019324
CCW;164;247.5;-112.50;-112.50;50;-0.29660004;0.43529988;26.85;0.027661;-0.001440;-0.30865000;0.44795008;26.86;0.061526;-0.008511
CCW;165;135;-225.00;-112.50;50;-0.29910000;0.44819996;26.88;0.049155;-0.022122;-0.30520000;0.44565000;26.94;0.043167;0.011577
CCW;166;315;-45.00;-45.00;50;-0.30895000;0.44714984;26.87;0.041702;0.011960;-0.30455000;0.43980008;26.91;0.049019;-0.021531
CCW;167;225;-135.00;-90.00;50;-0.31135000;0.42170008;26.85;0.031682;-0.007556;-0.30030004;0.44879996;26.89;0.066423;-0.001882
CCW;168;157.5;-202.50;-67.50;50;-0.28405004;0.43910004;26.98;0.040718;-0.021616;-0.30824998;0.43245008;26.95;0.048804;0.011948
CW;169;270;-90.00;112.50;50;-0.29945010;0.42939990;26.96;0.029392;0.004709;-0.29130000;0.43270000;26.98;0.063298;-0.014749
CW;170;270;-90.00;0.00;50;-0.30049996;0.43860000;27.00;0.036724;0.004707;-0.30405004;0.43610010;26.99;0.061704;-0.014690
CCW;171;157.5;-202.50;-112.50;50;-0.29220012;0.43320016;26.97;0.040303;-0.021248;-0.29320010;0.43645000;26.92;0.050076;0.011270
CCW;172;90;-270.00;-67.50;50;-0.29660008;0.43990004;27.03;0.058845;-0.015781;-0.30090000;0.43379976;26.97;0.032224;0.005579
CCW;173;270;-90.00;-90.00;50;-0.28860000;0.42725010;27.01;0.034468;0.006086;-0.30199992;0.43389996;27.01;0.058035;-0.015525
CCW;174;135;-225.00;-135.00;50;-0.29240000;0.43230016;27.00;0.046804;-0.022170;-0.29545010;0.42335000;26.99;0.042385;0.012158
CW;175;180;-180.00;45.00;50;-0.30144996;0.41660020;27.02;0.034194;-0.018193;-0.30180000;0.42854992;26.99;0.053179;0.007869
CCW;176;45;-315.00;-135.00;50;-0.28740012;0.43580004;26.98;0.060632;-0.003096;-0.30629990;0.42180016;27.06;0.029380;-0.007087
CCW;177;22.5;-337.50;-22.50;50;-0.30405000;0.42145008;27.06;0.059070;0.002856;-0.29080004;0.42780004;27.08;0.029575;-0.013472
CW;178;67.5;-292.50;45.00;50;-0.30450000;0.41875008;27.04;0.060347;-0.010137;-0.29070004;0.41320016;27.04;0.027732;-0.000254
CW;179;112.5;-247.50;45.00;50;-0.30090000;0.42345000;27.10;0.052407;-0.020347;-0.29725006;0.42519996;27.10;0.036494;0.009688
CCW;180;337.5;-382.50;-135.00;50;-0.29510006;0.42160000;27.03;0.049299;0.011162;-0.29310004;0.42670008;27.09;0.040417;-0.021465
CW;181;135;-225.00;157.50;50;-0.29265010;0.42160008;27.06;0.044819;-0.021863;-0.29969996;0.42715000;27.10;0.040718;0.011995
CCW;182;112.5;-247.50;-22.50;50;-0.29625016;0.42469996;27.10;0.052251;-0.020420;-0.29639998;0.42910008;27.10;0.036633;0.009890
CW;183;157.5;-202.50;45.00;50;-0.29360010;0.42080010;27.09;0.039797;-0.021650;-0.30330002;0.42380000;27.09;0.049924;0.011135
CCW;184;135;-225.00;-22.50;50;-0.28540004;0.43435004;27.09;0.046396;-0.022202;-0.29775010;0.43100000;27.01;0.043184;0.011877
CCW;185;112.5;-247.50;-22.50;50;-0.29654998;0.42789996;27.04;0.052529;-0.020630;-0.31555004;0.42540004;27.10;0.036194;0.010027
