smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;234;202.5;-157.50;-67.50;50;-0.27604990;0.50364990;25.80;0.059001;0.023264;-0.27934998;0.50649990;25.78;0.036467;-0.034670
CW;235;112.5;-247.50;-90.00;50;-0.26439998;0.49979996;25.80;0.019131;0.005989;-0.28215004;0.49935000;25.80;0.077952;-0.017209
CW;236;225;-135.00;112.50;50;-0.27760002;0.49365000;25.80;0.070679;0.017004;-0.28395004;0.51124984;25.80;0.026780;-0.027217
CW;237;67.5;-292.50;-157.50;50;-0.27314996;0.51320000;25.80;0.019951;-0.017588;-0.27434990;0.49315004;25.80;0.076235;0.006985
CW;238;0;-360.00;-67.50;50;-0.29780000;0.50640000;25.80;0.047825;-0.035759;-0.28109998;0.49675004;25.80;0.047178;0.026404
CW;239;337.5;-382.50;-22.50;50;-0.27594998;0.51604980;25.76;0.059561;-0.033406;-0.26680002;0.50265000;25.75;0.035225;0.023291
CW;240;135;-225.00;157.50;50;-0.28765004;0.51199980;25.77;0.025076;0.017090;-0.28400012;0.50115000;25.76;0.069890;-0.026877
CCW;1;247.5;-112.50;112.50;50;-0.28505000;0.50314990;25.78;0.036521;-0.034268;-0.27089996;0.50584990;25.79;0.058811;0.023730
CCW;2;180;-180.00;-67.50;50;-0.26930000;0.50475016;25.78;0.016836;-0.005613;-0.28029996;0.50044990;25.77;0.076934;-0.004365
CCW;3;315;-45.00;135.00;50;-0.27649990;0.51924980;25.77;0.068113;-0.026287;-0.28050002;0.50755000;25.80;0.024792;0.016780
CCW;4;225;-135.00;-90.00;50;-0.27190004;0.50549984;25.80;0.023906;-0.026899;-0.26890000;0.50685000;25.80;0.068745;0.017434
CCW;5;337.5;-22.50;112.50;50;-0.26695000;0.51324976;25.78;0.074509;-0.016096;-0.27910004;0.50934990;25.80;0.019165;0.007319
CCW;6;270;-90.00;-67.50;50;-0.29130010;0.51049984;25.75;0.047957;-0.035728;-0.27354994;0.50809976;25.76;0.047654;0.026228
CCW;7;45;45.00;135.00;50;-0.27529990;0.51104980;25.77;0.067949;0.017432;-0.28394996;0.49775000;25.78;0.027061;-0.027048
CCW;8;90;90.00;45.00;50;-0.27369990;0.50609980;25.80;0.047151;0.026165;-0.26999990;0.50369996;25.73;0.049731;-0.035439
CCW;9;202.5;202.50;112.50;50;-0.27644998;0.51309984;25.80;0.019412;-0.017227;-0.28254998;0.51499984;25.79;0.075847;0.007036
CCW;10;67.5;67.50;-135.00;50;-0.27164992;0.51204990;25.79;0.059810;0.024634;-0.27584990;0.50434992;25.80;0.035664;-0.033384
CCW;11;157.5;157.50;90.00;50;-0.27894998;0.50234976;25.80;0.017041;0.006436;-0.27499990;0.49895004;25.78;0.076187;-0.016055
CCW;12;292.5;292.50;135.00;50;-0.28495008;0.50655000;25.74;0.059988;-0.033223;-0.27814996;0.49165004;25.70;0.032827;0.023354
CCW;13;112.5;112.50;-180.00;50;-0.27819996;0.51204970;25.75;0.035894;0.023479;-0.27865000;0.50924990;25.73;0.059260;-0.033210
CCW;14;0;0.00;-112.50;50;-0.27004996;0.51469976;25.79;0.077656;-0.004209;-0.27624990;0.51169984;25.78;0.015815;-0.005237
CCW;15;135;135.00;135.00;50;-0.27264994;0.50389992;25.72;0.024758;0.016289;-0.26860000;0.50000008;25.80;0.069866;-0.026575
CCW;16;22.5;22.50;-112.50;50;-0.27944996;0.50754990;25.75;0.077517;0.007170;-0.27310000;0.50029992;25.76;0.019421;-0.017087
CCW;17;270;-90.00;-112.50;50;-0.28700012;0.51269984;25.77;0.048816;-0.035620;-0.28655004;0.51524990;25.74;0.045923;0.026204
CCW;18;0;0.00;90.00;50;-0.28020004;0.50629990;25.76;0.077808;-0.004707;-0.26885004;0.49950000;25.76;0.015742;-0.005044
