smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;19;280;-80.00;-180.00;50;-0.46154988;0.69540008;22.30;0.032542;0.030547;-0.46349980;0.71019984;22.30;0.050571;-0.017114
CCW;20;240;-120.00;-40.00;50;-0.45939990;0.68575020;22.30;0.019856;0.019316;-0.46639988;0.69200016;22.31;0.064124;-0.005850
CCW;21;70;-290.00;-170.00;50;-0.46490000;0.70649990;22.30;0.059121;-0.008955;-0.45974992;0.67890030;22.31;0.020354;0.022957
CCW;22;60;-300.00;-10.00;50;-0.46684984;0.69200000;22.30;0.063015;-0.005396;-0.46154980;0.68770010;22.30;0.019023;0.019312
CW;23;170;-190.00;110.00;50;-0.47155000;0.69170016;22.30;0.022947;-0.009482;-0.46244984;0.70395010;22.30;0.060417;0.023689
CW;24;340;-20.00;170.00;50;-0.46394990;0.69510030;22.30;0.059089;0.026077;-0.46194980;0.71145000;22.30;0.026230;-0.012979
CW;25;60;60.00;80.00;50;-0.47145000;0.69800016;22.30;0.064038;-0.006025;-0.46745000;0.69914984;22.30;0.020891;0.018481
CW;26;90;90.00;30.00;50;-0.46399988;0.69644990;22.30;0.054290;-0.014517;-0.47284996;0.69149992;22.30;0.029324;0.028792
CCW;27;80;80.00;-10.00;50;-0.48110020;0.70880020;22.30;0.057297;-0.012297;-0.46839988;0.69535008;22.30;0.026501;0.026116
CW;28;200;200.00;120.00;50;-0.46864984;0.70555024;22.29;0.017708;0.002217;-0.47290016;0.69499990;22.29;0.067073;0.010754
CW;29;210;210.00;10.00;50;-0.46554976;0.68460000;22.30;0.016760;0.007454;-0.46919990;0.70285000;22.28;0.066824;0.007732
CCW;30;80;80.00;-130.00;50;-0.46439980;0.69600016;22.30;0.057410;-0.012266;-0.46684990;0.70225010;22.30;0.025359;0.025854
CW;31;180;180.00;100.00;50;-0.45969980;0.68934992;22.30;0.018840;-0.005396;-0.47310000;0.71215020;22.30;0.064084;0.019463
CCW;32;120;120.00;-60.00;50;-0.46650000;0.69975008;22.30;0.041526;-0.018257;-0.46069976;0.70909992;22.30;0.043020;0.032307
CCW;33;300;-60.00;-180.00;50;-0.47254996;0.70544980;22.35;0.041228;0.032026;-0.46990000;0.69710016;22.30;0.041030;-0.017261
CW;34;50;50.00;110.00;50;-0.46435000;0.70740010;22.32;0.064812;-0.000798;-0.46949976;0.70409990;22.31;0.018801;0.015488
CW;35;120;120.00;70.00;50;-0.47400000;0.70705040;22.32;0.042561;-0.018347;-0.46784990;0.69284990;22.30;0.042014;0.031970
CW;36;160;160.00;40.00;50;-0.46299976;0.70745010;22.30;0.025557;-0.012246;-0.47070004;0.69325020;22.30;0.059741;0.025750
CCW;37;40;40.00;-120.00;50;-0.46579990;0.70770024;22.29;0.066233;0.002788;-0.45834990;0.69720020;22.30;0.017070;0.011211
CCW;38;260;-100.00;-140.00;50;-0.46389972;0.68825008;22.30;0.024146;0.026389;-0.46559980;0.69775010;22.30;0.056885;-0.012859
CCW;39;240;-120.00;-20.00;50;-0.48645016;0.68639992;22.34;0.019687;0.020090;-0.47330000;0.70735016;22.31;0.063008;-0.005422
CCW;40;110;-250.00;-130.00;50;-0.46544992;0.70230020;22.36;0.045334;-0.017490;-0.46824992;0.70325010;22.34;0.036169;0.031746
CCW;41;320;-400.00;-150.00;50;-0.48185020;0.68999992;22.33;0.049844;0.029763;-0.47210000;0.69565010;22.31;0.031909;-0.017183
CCW;42;180;-180.00;-180.00;50;-0.46034976;0.71150016;22.34;0.019687;-0.005432;-0.47109996;0.69404990;22.30;0.063628;0.018967
CCW;43;90;-270.00;-90.00;50;-0.47375024;0.69925016;22.30;0.053752;-0.015315;-0.47110010;0.69410020;22.30;0.029302;0.028694
CCW;44;310;-50.00;-50.00;50;-0.47690012;0.71379984;22.30;0.046030;0.031658;-0.45564990;0.69129976;22.31;0.037825;-0.017629
CW;45;10;10.00;60.00;50;-0.47855004;0.69955016;22.30;0.064795;0.014895;-0.45699992;0.69450016;22.30;0.018250;-0.002051
CCW;46;220;-140.00;-150.00;50;-0.47370000;0.69845024;22.30;0.016704;0.011702;-0.47229992;0.70009990;22.30;0.065857;0.002515
CCW;47;180;-180.00;-40.00;50;-0.46724988;0.69910000;22.30;0.018867;-0.005322;-0.47835004;0.70759980;22.32;0.062805;0.019287
CCW;48;170;-190.00;-10.00;50;-0.46990000;0.69750000;22.35;0.021199;-0.008809;-0.46644984;0.70820016;22.30;0.060996;0.022737
CCW;49;30;-330.00;-140.00;50;-0.48545010;0.69740020;22.30;0.065254;0.007000;-0.46364988;0.68895008;22.32;0.017534;0.007039
CCW;50;240;-120.00;-120.00;50;-0.47805008;0.69275010;22.30;0.019568;0.018982;-0.47224990;0.69675000;22.32;0.063809;-0.005222
CCW;51;170;-190.00;-70.00;50;-0.46519990;0.69775000;22.31;0.021626;-0.008755;-0.46694990;0.68185024;22.30;0.059871;0.022876
CW;52;210;-150.00;40.00;50;-0.47074992;0.69670016;22.30;0.015566;0.006782;-0.46134990;0.70055000;22.30;0.066523;0.006885
CCW;53;110;-250.00;-100.00;50;-0.46609992;0.70010000;22.30;0.044885;-0.017847;-0.46919996;0.70570030;22.30;0.037556;0.031191
CW;54;140;-220.00;30.00;50;-0.47859990;0.71735000;22.32;0.034111;-0.016340;-0.47229992;0.69755010;22.32;0.048389;0.030498
CCW;55;320;-400.00;-180.00;50;-0.48055000;0.69979990;22.35;0.049084;0.031040;-0.47535016;0.70160016;22.36;0.033892;-0.016597
CCW;56;210;-150.00;-150.00;50;-0.47400012;0.70090016;22.30;0.015859;0.007039;-0.46729990;0.70655008;22.31;0.065955;0.006755
CCW;57;100;-260.00;-110.00;50;-0.46644984;0.70525024;22.31;0.049988;-0.016575;-0.46634988;0.70220010;22.30;0.033777;0.030010
CCW;58;290;-70.00;-70.00;50;-0.47455010;0.69715010;22.30;0.035994;0.031211;-0.46209990;0.70580020;22.30;0.046255;-0.017266
CW;59;290;-70.00;0.00;50;-0.46934996;0.69730030;22.31;0.035542;0.031990;-0.46899996;0.70495000;22.31;0.045984;-0.018230
CCW;60;250;-110.00;-40.00;50;-0.47275010;0.69955032;22.33;0.022490;0.022615;-0.46784990;0.70865024;22.33;0.059565;-0.008955
CW;61;330;-30.00;80.00;50;-0.45644980;0.69790024;22.33;0.054065;0.028352;-0.46589990;0.68250024;22.30;0.028564;-0.016008
CCW;62;240;-120.00;-90.00;50;-0.46714984;0.69615020;22.30;0.019001;0.018845;-0.45904988;0.70585030;22.30;0.062351;-0.005530
CCW;63;170;-190.00;-70.00;50;-0.46104988;0.69915000;22.30;0.021033;-0.008687;-0.46659988;0.69965030;22.30;0.060254;0.023462
CCW;64;160;-200.00;-10.00;50;-0.45434990;0.69680000;22.30;0.025413;-0.012375;-0.47850000;0.69940000;22.31;0.056523;0.026812
CCW;65;110;-250.00;-50.00;50;-0.47430012;0.69620016;22.31;0.046240;-0.016895;-0.46835000;0.68440020;22.36;0.037249;0.030796
CW;66;180;-180.00;70.00;50;-0.45805000;0.69490000;22.33;0.019512;-0.006204;-0.46964988;0.68755030;22.35;0.062959;0.019375
CW;67;200;-160.00;20.00;50;-0.46099984;0.69645000;22.32;0.016487;0.002869;-0.47370010;0.69935000;22.41;0.065403;0.011389
CW;68;230;-130.00;30.00;50;-0.49075012;0.69945016;22.44;0.016643;0.015242;-0.46269992;0.69535008;22.46;0.064573;-0.001516
CW;69;20;20.00;150.00;50;-0.47830020;0.68445010;22.41;0.065769;0.010930;-0.46419990;0.69440010;22.43;0.016304;0.001660
CCW;70;220;-140.00;-160.00;50;-0.45804976;0.69955010;22.44;0.016052;0.011172;-0.46554990;0.69810016;22.44;0.065481;0.002358
CW;71;320;-40.00;100.00;50;-0.48670024;0.68644992;22.46;0.049622;0.029910;-0.45964992;0.69939990;22.44;0.034155;-0.016418
CCW;72;300;-60.00;-20.00;50;-0.47295000;0.68845020;22.46;0.041030;0.031880;-0.46759988;0.69815016;22.40;0.041960;-0.018477
CW;73;60;60.00;120.00;50;-0.46869984;0.68885020;22.47;0.062922;-0.005757;-0.46339976;0.67864984;22.47;0.019902;0.019170
CCW;74;30;30.00;-30.00;50;-0.45914980;0.69460000;22.47;0.065803;0.006902;-0.46539984;0.69930020;22.40;0.016587;0.006304
CCW;75;20;20.00;-10.00;50;-0.47014996;0.70235016;22.46;0.064434;0.010981;-0.46645000;0.69005010;22.50;0.016785;0.001997
CCW;76;350;-10.00;-30.00;50;-0.47190000;0.69225000;22.48;0.059976;0.022786;-0.46034990;0.68210010;22.48;0.023052;-0.009414
CCW;77;250;-110.00;-100.00;50;-0.46284990;0.68605010;22.47;0.021060;0.023481;-0.46489972;0.69639990;22.47;0.059810;-0.010029
CW;78;50;50.00;160.00;50;-0.47080010;0.70465000;22.50;0.062625;-0.002175;-0.47109984;0.68455016;22.45;0.019106;0.015273
CCW;79;270;-90.00;-140.00;50;-0.46344988;0.68924992;22.48;0.027021;0.028032;-0.47034980;0.70065000;22.49;0.053533;-0.014458
CW;80;10;10.00;100.00;50;-0.47920010;0.69365008;22.39;0.064397;0.015071;-0.47620010;0.69360024;22.38;0.018457;-0.002646
CCW;81;0;0.00;-10.00;50;-0.46209980;0.68655000;22.36;0.062202;0.019248;-0.46504984;0.69970010;22.38;0.018499;-0.006021
CW;82;130;130.00;130.00;50;-0.46719992;0.69020024;22.45;0.037126;-0.018135;-0.47245000;0.68539992;22.46;0.046655;0.030740
CW;83;160;160.00;30.00;50;-0.45919988;0.68790000;22.45;0.025750;-0.012644;-0.46609990;0.68669990;22.50;0.059175;0.026040
CCW;84;90;90.00;-70.00;50;-0.46584976;0.69625010;22.48;0.052656;-0.014739;-0.47575012;0.68859992;22.42;0.028364;0.028611
CW;85;260;260.00;170.00;50;-0.45924984;0.69035008;22.47;0.024268;0.026130;-0.46944990;0.68970008;22.45;0.060776;-0.012046
CCW;86;150;150.00;-110.00;50;-0.45764992;0.69350000;22.40;0.028911;-0.015029;-0.46564984;0.68190010;22.48;0.053982;0.028455
CCW;87;140;140.00;-10.00;50;-0.46269990;0.67520000;22.50;0.033081;-0.016438;-0.46839996;0.69149976;22.50;0.052451;0.030200
CCW;88;90;90.00;-50.00;50;-0.46230000;0.70290020;22.50;0.054287;-0.014780;-0.46849990;0.69810024;22.47;0.030811;0.027458
CW;89;100;100.00;10.00;50;-0.46844996;0.69379980;22.50;0.048774;-0.016328;-0.47345008;0.68270010;22.49;0.032637;0.030051
CW;90;240;240.00;140.00;50;-0.47139990;0.68874984;22.50;0.018540;0.019380;-0.46529976;0.69070000;22.50;0.063164;-0.004971
CCW;91;190;190.00;-50.00;50;-0.47490000;0.68135040;22.49;0.017966;-0.001611;-0.46765008;0.68170008;22.50;0.065054;0.016018
CW;92;220;220.00;30.00;50;-0.46304984;0.68794990;22.48;0.014839;0.011165;-0.48170008;0.68685010;22.44;0.064282;0.003958
CCW;93;210;210.00;-10.00;50;-0.46984980;0.69065010;22.50;0.016033;0.006616;-0.47115000;0.67745000;22.49;0.066470;0.007896
CW;94;260;260.00;50.00;50;-0.46725004;0.68445000;22.50;0.025105;0.025942;-0.46859984;0.69585020;22.50;0.058201;-0.011138
CW;95;280;280.00;20.00;50;-0.46934996;0.68950010;22.49;0.032417;0.029988;-0.47379988;0.69435008;22.54;0.051501;-0.017153
CW;96;320;320.00;40.00;50;-0.47089996;0.69194990;22.55;0.050464;0.030156;-0.46714980;0.68730010;22.50;0.036389;-0.016948
CCW;97;170;170.00;-150.00;50;-0.44814996;0.69245000;22.50;0.023428;-0.009666;-0.47005000;0.68480010;22.50;0.062253;0.022913
CCW;98;130;130.00;-40.00;50;-0.47809996;0.68839976;22.50;0.036418;-0.017668;-0.47600010;0.69555000;22.51;0.046108;0.031211
CW;99;240;240.00;110.00;50;-0.47230000;0.68165020;22.50;0.018767;0.018884;-0.47715000;0.69450000;22.50;0.064712;-0.005063
CW;100;10;370.00;130.00;50;-0.47549992;0.68740020;22.50;0.065266;0.015427;-0.46689990;0.67804990;22.50;0.021763;-0.003394
CCW;101;200;200.00;-170.00;50;-0.46809996;0.68815010;22.50;0.016831;0.001516;-0.47445010;0.69505010;22.50;0.065898;0.011870
CW;102;260;260.00;60.00;50;-0.46269980;0.68630000;22.53;0.026465;0.024768;-0.47989996;0.68475000;22.50;0.060896;-0.012085
CCW;103;220;220.00;-40.00;50;-0.46604990;0.68265010;22.52;0.017080;0.010601;-0.46664990;0.68830010;22.54;0.065537;0.003403
CCW;104;40;40.00;-180.00;50;-0.47300008;0.69200000;22.50;0.065420;0.002546;-0.46119988;0.67545016;22.53;0.016929;0.010444
CCW;105;240;-120.00;-160.00;50;-0.46890008;0.66900024;22.55;0.018743;0.018159;-0.46594984;0.70440000;22.62;0.062510;-0.005410
CW;106;350;-10.00;110.00;50;-0.47194984;0.69775016;22.50;0.059067;0.023789;-0.46284980;0.68585010;22.50;0.023000;-0.010305
CCW;107;280;-80.00;-70.00;50;-0.47545008;0.67045000;22.50;0.031440;0.030166;-0.46544990;0.68590032;22.59;0.053030;-0.016140
CW;108;40;40.00;120.00;50;-0.47415008;0.67290024;22.56;0.064553;0.002393;-0.46154984;0.68045024;22.55;0.017568;0.010017
CW;109;150;150.00;110.00;50;-0.46174984;0.68825008;22.52;0.028635;-0.014893;-0.47505008;0.68900020;22.53;0.054604;0.029409
CW;110;200;200.00;50.00;50;-0.47335008;0.68275016;22.50;0.016829;0.001809;-0.46994990;0.68275020;22.50;0.067273;0.012075
CCW;111;30;30.00;-170.00;50;-0.46794996;0.66860010;22.50;0.066260;0.006902;-0.45340000;0.68260010;22.50;0.015330;0.006033
CCW;112;300;-60.00;-90.00;50;-0.46589996;0.67715000;22.50;0.040100;0.031614;-0.45694984;0.69390000;22.51;0.041409;-0.018723
CW;113;30;30.00;90.00;50;-0.46545000;0.68580010;22.52;0.066050;0.007844;-0.46494984;0.68444984;22.53;0.016816;0.005920
CW;114;190;190.00;160.00;50;-0.46130000;0.68389992;22.50;0.017292;-0.001880;-0.46574990;0.69055016;22.55;0.065903;0.016357
CW;115;240;240.00;50.00;50;-0.47200010;0.67600000;22.58;0.019880;0.018318;-0.47750008;0.69520000;22.64;0.064678;-0.004849
CCW;116;180;180.00;-60.00;50;-0.46230000;0.67910010;22.58;0.019275;-0.006558;-0.47034990;0.67965010;22.58;0.061914;0.020403
CCW;117;20;20.00;-160.00;50;-0.46874996;0.67520000;22.62;0.065249;0.011467;-0.46339970;0.68245020;22.65;0.016353;0.001836
CW;118;90;90.00;70.00;50;-0.46124980;0.68930024;22.59;0.052991;-0.014885;-0.47179992;0.67625030;22.64;0.028582;0.027434
CCW;119;290;-70.00;-160.00;50;-0.46594970;0.68090020;22.62;0.035833;0.031360;-0.47495008;0.68240020;22.66;0.045740;-0.018105
CW;120;310;-50.00;20.00;50;-0.47125012;0.67180016;22.62;0.044814;0.031682;-0.46254988;0.68085016;22.63;0.037375;-0.018887
CW;121;330;-30.00;20.00;50;-0.47050000;0.68290020;22.64;0.053152;0.028210;-0.45839980;0.68789992;22.67;0.029282;-0.014778
CCW;122;320;-40.00;-10.00;50;-0.46604980;0.67830030;22.60;0.048687;0.030564;-0.46349976;0.67945030;22.59;0.033040;-0.017329
CW;123;110;110.00;150.00;50;-0.46799990;0.68705010;22.69;0.046362;-0.018223;-0.47035004;0.68535010;22.64;0.035796;0.031697
CW;124;230;230.00;120.00;50;-0.46794988;0.67415010;22.61;0.018201;0.014587;-0.47090004;0.68394990;22.69;0.065378;-0.001108
CW;125;230;230.00;0.00;50;-0.45384988;0.68165016;22.71;0.016765;0.014207;-0.46519984;0.68345010;22.67;0.064946;-0.000986
CW;126;20;380.00;150.00;50;-0.48205030;0.67950020;22.64;0.065801;0.012051;-0.46284990;0.67630000;22.61;0.017656;0.000920
CCW;127;350;350.00;-30.00;50;-0.46704988;0.67890024;22.64;0.059563;0.023667;-0.47370000;0.68115016;22.58;0.023425;-0.010234
CW;128;70;70.00;70.00;50;-0.46364980;0.69064984;22.55;0.060300;-0.008569;-0.46760000;0.67940010;22.56;0.020916;0.022412
CW;129;70;70.00;0.00;50;-0.45634980;0.67820008;22.54;0.059023;-0.008867;-0.46374992;0.68610020;22.57;0.020583;0.022107
CW;130;210;210.00;140.00;50;-0.46029972;0.67100010;22.55;0.015872;0.005837;-0.46224980;0.67595016;22.56;0.065574;0.007935
CCW;131;120;120.00;-90.00;50;-0.45854976;0.67910010;22.58;0.041279;-0.018025;-0.46449970;0.67320024;22.66;0.040098;0.031860
CCW;132;320;-40.00;-160.00;50;-0.46905010;0.67035016;22.66;0.048577;0.030337;-0.46004990;0.68005016;22.68;0.033560;-0.016729
CW;133;80;80.00;120.00;50;-0.46619980;0.68005020;22.60;0.056619;-0.012119;-0.46464984;0.66960024;22.67;0.023613;0.025410
CW;134;150;150.00;70.00;50;-0.46389984;0.68795010;22.66;0.029329;-0.015007;-0.47160000;0.66870016;22.66;0.053298;0.028777
CCW;135;20;20.00;-130.00;50;-0.46404990;0.66915024;22.63;0.065303;0.011479;-0.46734990;0.68820020;22.65;0.016626;0.001646
CCW;136;340;-20.00;-40.00;50;-0.47099996;0.67285020;22.68;0.055620;0.026343;-0.46695000;0.68075016;22.64;0.025881;-0.013445
CCW;137;320;-40.00;-20.00;50;-0.46895004;0.68530000;22.70;0.048247;0.029980;-0.46710000;0.67735016;22.68;0.033738;-0.017715
CCW;138;280;-80.00;-40.00;50;-0.46694990;0.67054990;22.68;0.032214;0.029873;-0.46434990;0.67365016;22.68;0.050474;-0.016775
CCW;139;220;-140.00;-60.00;50;-0.46139976;0.66745012;22.65;0.015120;0.010027;-0.46669990;0.67855000;22.73;0.065276;0.003108
CW;140;330;-30.00;110.00;50;-0.47585010;0.68144992;22.75;0.052432;0.028625;-0.46554976;0.67840030;22.75;0.028484;-0.015671
CW;141;110;110.00;140.00;50;-0.46825000;0.67130030;22.73;0.046663;-0.018142;-0.45719980;0.67580030;22.76;0.035708;0.031123
CW;142;140;140.00;30.00;50;-0.46319990;0.67950030;22.80;0.033413;-0.017769;-0.47934996;0.66479990;22.80;0.048066;0.029500
CW;143;250;250.00;110.00;50;-0.46069984;0.66290010;22.80;0.019817;0.021824;-0.46089990;0.67574984;22.80;0.061362;-0.009116
CW;144;250;250.00;0.00;50;-0.46514990;0.67070016;22.80;0.021147;0.021887;-0.46369990;0.67435020;22.80;0.061453;-0.008391
CCW;145;80;80.00;-170.00;50;-0.46829984;0.67945016;22.82;0.058120;-0.012625;-0.46600000;0.68080010;22.82;0.023623;0.024463
CW;146;90;90.00;10.00;50;-0.46209968;0.68165010;22.85;0.054207;-0.014578;-0.46524984;0.66860010;22.80;0.027524;0.027556
CCW;147;350;-10.00;-100.00;50;-0.46004990;0.66405016;22.80;0.058381;0.023333;-0.46024988;0.67389990;22.83;0.022310;-0.010740
CW;148;90;90.00;100.00;50;-0.45014984;0.67125000;22.83;0.054309;-0.014954;-0.46554984;0.65945008;22.83;0.027588;0.027603
CCW;149;50;50.00;-40.00;50;-0.46744990;0.66855020;22.80;0.063928;-0.000945;-0.45699996;0.66579984;22.83;0.017129;0.014119
CCW;150;300;-60.00;-110.00;50;-0.46064988;0.65914990;22.92;0.039753;0.031619;-0.46224984;0.67215016;22.86;0.040686;-0.018357
CW;151;310;-50.00;10.00;50;-0.45869988;0.65930000;22.91;0.046492;0.031560;-0.46469984;0.66814992;22.88;0.040913;-0.017466
CW;152;0;0.00;50.00;50;-0.46525000;0.65849996;22.86;0.062329;0.019666;-0.47350010;0.67415000;22.86;0.019431;-0.007061
CCW;153;210;-150.00;-150.00;50;-0.46434980;0.65885010;22.85;0.015950;0.005593;-0.47370000;0.66014992;22.87;0.065154;0.007468
CCW;154;140;-220.00;-70.00;50;-0.46424972;0.65984990;22.81;0.033210;-0.017209;-0.47144992;0.67050004;22.83;0.048308;0.030398
CCW;155;90;-270.00;-50.00;50;-0.46529990;0.66255016;22.90;0.053914;-0.014771;-0.46474980;0.66594992;22.83;0.026260;0.027871
CCW;156;280;-80.00;-80.00;50;-0.46950000;0.65599990;22.86;0.030549;0.029287;-0.45294996;0.67690010;22.90;0.050298;-0.017061
CCW;157;240;-120.00;-40.00;50;-0.47004984;0.65244984;22.87;0.016396;0.018071;-0.45239980;0.67535020;22.87;0.059609;-0.004268
CW;158;350;-10.00;110.00;50;-0.47055000;0.66045004;22.86;0.058389;0.023152;-0.46459980;0.66295004;22.89;0.022627;-0.010769
CW;159;50;50.00;60.00;50;-0.47540010;0.65359980;22.89;0.063713;-0.001597;-0.46449976;0.66065000;22.87;0.016721;0.013362
CW;160;70;70.00;20.00;50;-0.47765008;0.66015008;22.92;0.059724;-0.009038;-0.46109990;0.65459990;22.96;0.020107;0.021111
CW;161;210;210.00;140.00;50;-0.46474980;0.64979990;22.91;0.015088;0.005085;-0.46665000;0.67425000;22.93;0.065867;0.007446
CCW;162;180;180.00;-30.00;50;-0.46374992;0.65594996;22.91;0.020681;-0.006692;-0.46564976;0.66570000;22.92;0.062271;0.019592
CW;163;250;250.00;70.00;50;-0.46384980;0.65790010;22.97;0.021331;0.021494;-0.48110000;0.66080004;22.96;0.060752;-0.009207
CCW;164;130;130.00;-120.00;50;-0.46619988;0.66664992;23.00;0.037158;-0.018530;-0.46964996;0.65489984;23.00;0.043582;0.030884
CCW;165;310;-50.00;-180.00;50;-0.46914996;0.65619980;23.00;0.042207;0.031624;-0.46374980;0.66035000;22.98;0.036660;-0.018604
CW;166;310;-50.00;0.00;50;-0.45689988;0.65865000;22.99;0.044639;0.030913;-0.46489990;0.65995010;22.99;0.036750;-0.018943
CCW;167;300;-60.00;-10.00;50;-0.45484996;0.65139984;23.00;0.039500;0.031350;-0.45569984;0.67270010;22.99;0.040769;-0.019026
CW;168;350;-10.00;50.00;50;-0.46734984;0.65594984;22.97;0.059368;0.022546;-0.46504984;0.65834992;22.95;0.021516;-0.010762
CCW;169;230;-130.00;-120.00;50;-0.45529990;0.65704990;22.93;0.018096;0.014270;-0.46449984;0.65695008;22.94;0.063425;-0.001787
CW;170;260;-100.00;30.00;50;-0.46724984;0.65765008;22.93;0.023911;0.025420;-0.46584996;0.66500016;22.91;0.057249;-0.012632
CCW;171;150;-210.00;-110.00;50;-0.46454980;0.66770030;22.91;0.029202;-0.015403;-0.46919990;0.66194992;22.88;0.052144;0.028086
CW;172;210;-150.00;60.00;50;-0.45704992;0.66484992;22.91;0.015103;0.005410;-0.47355016;0.66669980;22.90;0.065200;0.007153
CW;173;260;-100.00;50.00;50;-0.45964976;0.66030000;22.92;0.023313;0.025254;-0.46979990;0.67835020;22.94;0.057327;-0.011973
CCW;174;240;-120.00;-20.00;50;-0.46644976;0.65970004;22.86;0.018853;0.018118;-0.47955010;0.67090000;22.92;0.062981;-0.005588
CW;175;330;-30.00;90.00;50;-0.47259990;0.66734992;22.89;0.051238;0.028528;-0.46719990;0.67245020;22.87;0.028723;-0.016072
CW;176;140;140.00;170.00;50;-0.46699990;0.66724990;22.87;0.033257;-0.017476;-0.46229990;0.66325000;22.88;0.047974;0.030454
CW;177;300;300.00;160.00;50;-0.46534980;0.66284990;23.00;0.040322;0.030923;-0.47214984;0.67200000;22.98;0.043049;-0.018911
CW;178;10;370.00;70.00;50;-0.46149988;0.66575016;22.96;0.063660;0.015615;-0.46079990;0.67400024;22.96;0.018562;-0.003630
CW;179;80;80.00;80.00;50;-0.45864992;0.66090008;22.98;0.056792;-0.012205;-0.46474990;0.65854996;22.94;0.023345;0.025437
CCW;180;0;0.00;-80.00;50;-0.45704980;0.66690010;22.96;0.060112;0.019670;-0.46090000;0.66280000;22.97;0.020425;-0.006877
CCW;181;280;-80.00;-80.00;50;-0.47480000;0.64925004;22.92;0.030420;0.029963;-0.46684984;0.66579980;22.99;0.049741;-0.017446
CCW;182;190;-170.00;-90.00;50;-0.46759980;0.66654990;22.94;0.017417;-0.002529;-0.47890012;0.66419980;22.95;0.063289;0.015830
CCW;183;30;-330.00;-160.00;50;-0.46009980;0.65755000;23.00;0.064800;0.007156;-0.46975000;0.66575016;22.87;0.014663;0.005432
CCW;184;0;-360.00;-30.00;50;-0.46565000;0.65014992;22.86;0.059209;0.019526;-0.47295000;0.67000016;22.82;0.020579;-0.007017
CCW;185;300;-60.00;-60.00;50;-0.46614988;0.65954996;22.84;0.039441;0.031079;-0.45919980;0.65735020;22.90;0.042080;-0.018958
CCW;186;170;-190.00;-130.00;50;-0.46294988;0.66910010;22.92;0.021902;-0.010735;-0.47054996;0.65559984;22.82;0.059307;0.023276
CW;187;230;-130.00;60.00;50;-0.47054996;0.66535016;22.83;0.016921;0.014077;-0.46304976;0.67130008;22.92;0.064275;-0.001272
CCW;188;70;-290.00;-160.00;50;-0.45419980;0.65969990;22.85;0.059548;-0.008975;-0.46614988;0.65699992;22.86;0.020728;0.021338
