smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;18;135;135.00;135.00;50;-0.29130006;0.49370012;26.49;0.055210;-0.018430;-0.29830004;0.48604990;26.46;0.039578;0.008635
CCW;19;112.5;112.50;-22.50;50;-0.29055002;0.48365004;26.46;0.060000;-0.014250;-0.29375008;0.47819992;26.44;0.034744;0.004541
CW;20;180;180.00;67.50;50;-0.28270004;0.48870004;26.45;0.044966;-0.019663;-0.29700000;0.48255004;26.45;0.051477;0.009783
CCW;21;22.5;22.50;-157.50;50;-0.29295004;0.49564992;26.45;0.056653;0.006750;-0.29515004;0.47684990;26.48;0.037400;-0.017197
CW;22;90;90.00;67.50;50;-0.29820004;0.48834990;26.49;0.061340;-0.008843;-0.30349994;0.48570004;26.50;0.031887;-0.000361
CCW;23;67.5;67.50;-22.50;50;-0.29080000;0.49670016;26.52;0.061592;-0.003237;-0.30585000;0.49219988;26.51;0.030347;-0.006804
CW;24;90;90.00;22.50;50;-0.30049996;0.49255000;26.58;0.060059;-0.009270;-0.31104996;0.48419988;26.60;0.033025;-0.000605
CW;25;90;90.00;0.00;50;-0.30535000;0.49450004;26.51;0.060105;-0.008940;-0.29640004;0.49159996;26.52;0.032595;-0.000654
CW;26;112.5;112.50;22.50;50;-0.30084990;0.49659988;26.49;0.058364;-0.014470;-0.30589998;0.49395000;26.51;0.035613;0.005000
CCW;27;22.5;22.50;-90.00;50;-0.30464992;0.50185008;26.53;0.056289;0.007234;-0.30425006;0.49135000;26.54;0.037437;-0.016599
CCW;28;292.5;-67.50;-90.00;50;-0.30665000;0.48555000;26.52;0.034531;0.005000;-0.30504988;0.50264990;26.48;0.058682;-0.013972
CCW;29;202.5;-157.50;-90.00;50;-0.30250004;0.49255004;26.54;0.037271;-0.016389;-0.30510000;0.49044992;26.48;0.056753;0.007688
CCW;30;135;-225.00;-67.50;50;-0.30879992;0.50199990;26.47;0.054023;-0.018208;-0.30395000;0.50749990;26.54;0.037490;0.009292
CCW;31;337.5;-382.50;-157.50;50;-0.30300000;0.50244990;26.53;0.044470;0.010859;-0.31214994;0.50169980;26.50;0.047888;-0.019961
CW;32;67.5;-292.50;90.00;50;-0.31190004;0.50644992;26.48;0.061633;-0.003215;-0.29235010;0.49170004;26.52;0.032471;-0.006138
CW;33;67.5;-292.50;0.00;50;-0.30854996;0.48925000;26.49;0.061350;-0.002803;-0.30275000;0.49889996;26.53;0.031089;-0.006335
CW;34;67.5;-292.50;0.00;50;-0.30829990;0.49995000;26.50;0.061709;-0.003374;-0.31339996;0.49760000;26.50;0.032087;-0.006931
CCW;35;0;-360.00;-67.50;50;-0.29885010;0.48929992;26.45;0.050815;0.009609;-0.30595000;0.49735000;26.49;0.042456;-0.019475
CW;36;90;-270.00;90.00;50;-0.31164998;0.50675004;26.48;0.062749;-0.009211;-0.28384996;0.49194990;26.49;0.033247;-0.000449
CW;37;225;-135.00;135.00;50;-0.30685000;0.51034984;26.47;0.034299;-0.012380;-0.30919992;0.51224976;26.44;0.059763;0.003208
CW;38;0;0.00;135.00;50;-0.29585008;0.49654988;26.53;0.050940;0.010276;-0.29555000;0.48759992;26.47;0.042788;-0.019431
CW;39;45;45.00;45.00;50;-0.30389990;0.51134976;26.48;0.062900;0.002805;-0.30924996;0.50994984;26.49;0.032361;-0.012068
CW;40;45;45.00;0.00;50;-0.30540000;0.49504976;26.49;0.059761;0.002556;-0.30244994;0.49315000;26.56;0.033044;-0.012212
CW;41;135;135.00;90.00;50;-0.29915000;0.50349990;26.56;0.054526;-0.017935;-0.30119994;0.49139988;26.55;0.038945;0.008826
CCW;42;0;0.00;-135.00;50;-0.30624998;0.50564990;26.52;0.052080;0.010186;-0.29860002;0.49485012;26.54;0.043889;-0.019910
CW;43;0;0.00;0.00;50;-0.29169998;0.49980000;26.50;0.053557;0.010151;-0.31064996;0.51120000;26.50;0.044966;-0.019492
CW;44;22.5;22.50;22.50;50;-0.30659996;0.49120004;26.59;0.055178;0.007258;-0.30719998;0.49150000;26.50;0.037080;-0.016860
CW;45;67.5;67.50;45.00;50;-0.29980008;0.50109992;26.58;0.063452;-0.003411;-0.29964996;0.49805004;26.53;0.030198;-0.006335
CCW;46;22.5;22.50;-45.00;50;-0.31810004;0.50574990;26.49;0.057363;0.006848;-0.30750000;0.49654996;26.47;0.036223;-0.016731
CW;47;90;90.00;67.50;50;-0.30344992;0.49719992;26.52;0.059067;-0.008811;-0.31930006;0.50919984;26.53;0.030811;-0.000593
CW;48;180;180.00;90.00;50;-0.31050004;0.50114990;26.49;0.041909;-0.019275;-0.30749998;0.50079996;26.44;0.044370;0.010208
CCW;49;45;45.00;-135.00;50;-0.30234996;0.49500000;26.47;0.059736;0.003027;-0.31220000;0.49255012;26.49;0.034116;-0.012471
CCW;50;292.5;-67.50;-112.50;50;-0.30725000;0.50029990;26.54;0.034319;0.004954;-0.29590008;0.49885000;26.48;0.058760;-0.014121
CW;51;337.5;-22.50;45.00;50;-0.31089994;0.50799990;26.54;0.045684;0.010779;-0.30969990;0.49615004;26.49;0.049094;-0.019792
CW;52;337.5;-22.50;0.00;50;-0.31034990;0.49544992;26.51;0.046243;0.010540;-0.29385006;0.49634990;26.50;0.049519;-0.019841
CW;53;0;0.00;22.50;50;-0.31645004;0.49049992;26.52;0.049585;0.010017;-0.30645000;0.49265016;26.53;0.041670;-0.019526
CW;54;112.5;112.50;112.50;50;-0.31514996;0.49830016;26.57;0.059026;-0.014629;-0.30755004;0.50569980;26.54;0.033801;0.004907
CCW;55;45;45.00;-67.50;50;-0.30005004;0.49689990;26.55;0.059248;0.002595;-0.30639994;0.49275000;26.48;0.034993;-0.011975
CW;56;202.5;202.50;157.50;50;-0.29425012;0.48959988;26.52;0.036653;-0.016511;-0.31249988;0.49569996;26.51;0.055974;0.007437
CW;57;0;360.00;157.50;50;-0.30754998;0.49480008;26.46;0.051370;0.009939;-0.31214994;0.49175004;26.51;0.046587;-0.019397
CCW;58;225;225.00;-135.00;50;-0.30235000;0.48080008;26.50;0.030215;-0.012410;-0.31700004;0.49894984;26.50;0.061418;0.002739
CW;59;292.5;292.50;67.50;50;-0.30080000;0.49135000;26.59;0.033408;0.004971;-0.30625004;0.49809990;26.59;0.060369;-0.013850
CCW;60;157.5;157.50;-135.00;50;-0.30079984;0.48955008;26.60;0.047673;-0.019819;-0.30800006;0.48914988;26.59;0.044363;0.010764
CCW;61;0;0.00;-157.50;50;-0.31769994;0.49615010;26.60;0.049866;0.010161;-0.30795002;0.48205008;26.57;0.043513;-0.019253
CCW;62;270;-90.00;-90.00;50;-0.31550002;0.48330010;26.53;0.031843;-0.000037;-0.29775000;0.50354990;26.54;0.060991;-0.008657
CW;63;67.5;67.50;157.50;50;-0.31720004;0.49500000;26.60;0.061765;-0.002444;-0.30119994;0.48435012;26.60;0.032139;-0.005808
CW;64;67.5;67.50;0.00;50;-0.30220002;0.49929996;26.58;0.062012;-0.002966;-0.30810002;0.48540020;26.60;0.031172;-0.006091
CCW;65;315;-45.00;-112.50;50;-0.30535012;0.48949990;26.60;0.039192;0.008713;-0.30064996;0.48995004;26.53;0.053875;-0.017798
CW;66;22.5;22.50;67.50;50;-0.30854996;0.49500012;26.55;0.057751;0.007583;-0.30849990;0.49330000;26.56;0.037607;-0.016323
CW;67;135;135.00;112.50;50;-0.30809996;0.49750000;26.48;0.052842;-0.017363;-0.30205000;0.50224990;26.46;0.040366;0.009292
CW;68;202.5;202.50;67.50;50;-0.30925000;0.50554996;26.40;0.037053;-0.016116;-0.30994996;0.50090000;26.54;0.056125;0.007688
CCW;69;157.5;157.50;-45.00;50;-0.29990006;0.49580004;26.44;0.048484;-0.019871;-0.31094996;0.49950010;26.41;0.044551;0.010786
CCW;70;67.5;67.50;-90.00;50;-0.30439994;0.50529990;26.40;0.060745;-0.002852;-0.31605004;0.49250004;26.37;0.031975;-0.006145
CW;71;67.5;67.50;0.00;50;-0.29915000;0.50159980;26.32;0.061575;-0.002275;-0.30855004;0.49179984;26.36;0.030947;-0.006006
CW;72;202.5;202.50;135.00;50;-0.31065000;0.49069992;26.36;0.038159;-0.016340;-0.31965002;0.48999990;26.36;0.056287;0.008225
CW;73;0;360.00;157.50;50;-0.31445004;0.50045010;26.35;0.052544;0.010591;-0.30815000;0.49094990;26.35;0.045134;-0.018628
CCW;74;315;315.00;-45.00;50;-0.31190010;0.49679984;26.34;0.038647;0.009124;-0.30800006;0.50379984;26.36;0.057410;-0.017156
CW;75;22.5;382.50;67.50;50;-0.31680004;0.50499992;26.36;0.057378;0.007312;-0.31085002;0.49244992;26.36;0.042070;-0.016306
CCW;76;315;315.00;-67.50;50;-0.31554994;0.48635010;26.39;0.040671;0.009248;-0.30669996;0.48489996;26.33;0.057847;-0.017751
CW;77;0;360.00;45.00;50;-0.31100000;0.49235004;26.35;0.052219;0.010618;-0.30724990;0.49284984;26.34;0.044275;-0.018933
CW;78;135;135.00;135.00;50;-0.30820000;0.49019992;26.37;0.054963;-0.017478;-0.31530002;0.49694990;26.35;0.042744;0.009092
CW;79;270;270.00;135.00;50;-0.31174996;0.48530008;26.34;0.031475;0.000273;-0.30870000;0.50319980;26.38;0.060137;-0.008604
CCW;80;202.5;202.50;-67.50;50;-0.31080000;0.48380004;26.35;0.036899;-0.016565;-0.30920004;0.49139992;26.33;0.056321;0.007766
CCW;81;67.5;67.50;-135.00;50;-0.31370002;0.50270004;26.31;0.062175;-0.002991;-0.31520006;0.48730010;26.34;0.031765;-0.006333
CCW;82;315;-45.00;-112.50;50;-0.31605000;0.49354990;26.34;0.038362;0.008735;-0.31940004;0.51190000;26.35;0.056528;-0.018174
CW;83;67.5;67.50;112.50;50;-0.32070000;0.51039990;26.35;0.063345;-0.002947;-0.31495002;0.49895000;26.37;0.033699;-0.006536
CW;84;67.5;67.50;0.00;50;-0.31710002;0.49070008;26.38;0.062339;-0.002869;-0.31855008;0.50339990;26.41;0.031462;-0.006230
CCW;85;0;0.00;-67.50;50;-0.31690000;0.49004988;26.34;0.049492;0.010068;-0.30985004;0.48654980;26.37;0.043330;-0.019260
CCW;86;292.5;-67.50;-67.50;50;-0.31510000;0.50319992;26.36;0.032981;0.004995;-0.32140010;0.49274992;26.33;0.058589;-0.013723
CW;87;90;90.00;157.50;50;-0.31820008;0.51204990;26.31;0.067278;-0.008936;-0.31420004;0.47385000;26.38;0.039082;-0.000354
CW;88;225;225.00;135.00;50;-0.30380002;0.49250004;26.37;0.034463;-0.011494;-0.32115006;0.49635000;26.45;0.059419;0.003523
CW;89;315;315.00;90.00;50;-0.31394996;0.50580008;26.46;0.037290;0.009199;-0.30765000;0.49825000;26.49;0.056306;-0.017290
CW;90;112.5;112.50;112.50;50;-0.31159996;0.50020004;26.53;0.058477;-0.013672;-0.32740006;0.48595004;26.42;0.034041;0.005105
CCW;91;90;90.00;-22.50;50;-0.30490000;0.49684984;26.45;0.062095;-0.008694;-0.30760000;0.48560000;26.47;0.032886;-0.000122
CW;92;157.5;157.50;67.50;50;-0.30270000;0.49510000;26.46;0.048474;-0.019626;-0.32635004;0.49779980;26.47;0.044360;0.010972
CW;93;247.5;247.50;90.00;50;-0.31204998;0.48854996;26.43;0.032126;-0.006052;-0.31834996;0.49700000;26.43;0.062070;-0.002341
CCW;94;112.5;112.50;-135.00;50;-0.31040004;0.49420000;26.35;0.058213;-0.013557;-0.32200006;0.48965000;26.39;0.034189;0.005378
CW;95;157.5;157.50;45.00;50;-0.31170000;0.47915008;26.50;0.048457;-0.019187;-0.30934992;0.49645008;26.39;0.045044;0.010979
CCW;96;0;0.00;-157.50;50;-0.31104990;0.49550000;26.46;0.050361;0.010225;-0.31940016;0.49420000;26.39;0.046729;-0.019050
CCW;97;337.5;-22.50;-22.50;50;-0.32390010;0.49540016;26.33;0.044644;0.010813;-0.30735000;0.49185008;26.36;0.050364;-0.019285
CW;98;112.5;112.50;135.00;50;-0.32110000;0.50159996;26.46;0.058274;-0.014187;-0.31044996;0.49915000;26.34;0.033953;0.005332
CW;99;135;135.00;22.50;50;-0.31380004;0.48369996;26.41;0.055332;-0.017817;-0.31780002;0.48825008;26.39;0.039460;0.008540
CCW;100;112.5;112.50;-22.50;50;-0.31475000;0.49725000;26.44;0.058027;-0.014104;-0.31555000;0.49759980;26.41;0.034016;0.005591
CW;101;225;225.00;112.50;50;-0.31770004;0.48225000;26.40;0.033440;-0.011636;-0.31504998;0.50064990;26.46;0.059814;0.003188
CW;102;337.5;337.50;112.50;50;-0.31830000;0.49999990;26.33;0.045972;0.010764;-0.30690004;0.50669980;26.40;0.049849;-0.019700
CW;103;337.5;337.50;0.00;50;-0.32310010;0.48675000;26.40;0.046128;0.010498;-0.31299992;0.49439984;26.42;0.051143;-0.019453
CCW;104;292.5;292.50;-45.00;50;-0.31564996;0.48535000;26.42;0.034170;0.004878;-0.31145000;0.49880000;26.37;0.059343;-0.013418
CW;105;315;315.00;22.50;50;-0.32050008;0.47534992;26.39;0.038340;0.008723;-0.32030008;0.49230012;26.39;0.056304;-0.017800
CW;106;45;45.00;45.00;50;-0.31995012;0.49285000;26.46;0.060088;0.002764;-0.31159996;0.48604984;26.39;0.036289;-0.012185
CW;107;202.5;202.50;157.50;50;-0.31725008;0.48930000;26.34;0.037068;-0.016616;-0.32445004;0.50170000;26.30;0.056384;0.007544
CCW;108;22.5;22.50;-180.00;50;-0.32715008;0.50320000;26.33;0.058052;0.006887;-0.31794998;0.49520000;26.30;0.037803;-0.016758
CW;109;180;180.00;157.50;50;-0.30759996;0.48809992;26.31;0.044346;-0.019290;-0.33515004;0.49045000;26.31;0.051360;0.010376
CCW;110;67.5;67.50;-112.50;50;-0.31349996;0.49605000;26.34;0.062224;-0.002634;-0.31729996;0.48920000;26.30;0.031272;-0.005903
CCW;111;270;-90.00;-157.50;50;-0.31530002;0.48769992;26.33;0.031152;-0.000291;-0.32090008;0.48944996;26.33;0.061570;-0.008584
CW;112;292.5;-67.50;22.50;50;-0.32724996;0.49665004;26.34;0.034265;0.005608;-0.31519988;0.49315004;26.35;0.058254;-0.013784
CW;113;90;90.00;157.50;50;-0.31835000;0.49559992;26.38;0.064653;-0.008643;-0.32355004;0.48210000;26.37;0.035422;-0.000745
CW;114;202.5;202.50;112.50;50;-0.32405010;0.49204990;26.39;0.038582;-0.016316;-0.31939996;0.49549996;26.35;0.055996;0.007681
CCW;115;45;45.00;-157.50;50;-0.33589996;0.49525000;26.40;0.058479;0.002869;-0.31034994;0.49994990;26.36;0.033481;-0.011899
CW;116;157.5;157.50;112.50;50;-0.31824994;0.49045000;26.37;0.049866;-0.019419;-0.32185010;0.49064992;26.36;0.044382;0.010862
CW;117;315;315.00;157.50;50;-0.32500010;0.48620004;26.36;0.037773;0.008896;-0.31885000;0.49945000;26.37;0.055688;-0.017542
CW;118;112.5;112.50;112.50;50;-0.32175004;0.50059990;26.34;0.058740;-0.014048;-0.31460002;0.49029980;26.40;0.034392;0.004812
CW;119;180;180.00;67.50;50;-0.31229996;0.48715000;26.44;0.045791;-0.019160;-0.31620008;0.49050000;26.43;0.049805;0.010354
CCW;120;157.5;157.50;-22.50;50;-0.31564996;0.48395020;26.44;0.047927;-0.019473;-0.32470010;0.49465000;26.45;0.044932;0.010598
CCW;121;90;90.00;-67.50;50;-0.32000000;0.49925000;26.43;0.059829;-0.008660;-0.31675004;0.47850000;26.43;0.032939;-0.000027
CW;122;135;135.00;45.00;50;-0.31655000;0.49319992;26.46;0.052759;-0.017417;-0.32205010;0.48005000;26.44;0.037153;0.009351
CCW;123;0;0.00;-135.00;50;-0.32905010;0.48535008;26.51;0.052361;0.009934;-0.31995004;0.48440016;26.43;0.041255;-0.018804
CCW;124;337.5;-22.50;-22.50;50;-0.32970010;0.48785010;26.50;0.044453;0.011013;-0.31305000;0.49404988;26.44;0.049253;-0.019143
CW;125;90;90.00;112.50;50;-0.32179996;0.48660004;26.47;0.062800;-0.008748;-0.31970006;0.48420008;26.50;0.032505;-0.000286
CW;126;180;180.00;90.00;50;-0.31674996;0.48630000;26.44;0.045564;-0.018975;-0.31295002;0.48514990;26.49;0.051189;0.010825
CCW;127;112.5;112.50;-67.50;50;-0.30924990;0.48410008;26.45;0.057668;-0.013643;-0.32055000;0.49195008;26.44;0.035103;0.005752
CW;128;247.5;247.50;135.00;50;-0.31505004;0.47870010;26.53;0.031226;-0.005593;-0.30580000;0.48754990;26.51;0.061475;-0.001868
CCW;129;112.5;112.50;-135.00;50;-0.30235000;0.48680000;26.44;0.057495;-0.013701;-0.32245008;0.48114996;26.45;0.033335;0.005300
CCW;130;90;90.00;-22.50;50;-0.31615004;0.49045000;26.44;0.060586;-0.008381;-0.32075000;0.47914992;26.53;0.033665;0.000415
CW;131;157.5;157.50;67.50;50;-0.32055010;0.48809996;26.44;0.049631;-0.019038;-0.31850000;0.48840004;26.51;0.044636;0.011304
CCW;132;67.5;67.50;-90.00;50;-0.31580004;0.48555004;26.47;0.061487;-0.002739;-0.32690006;0.48335000;26.48;0.032585;-0.006089
CW;133;112.5;112.50;45.00;50;-0.32870018;0.49520000;26.42;0.060310;-0.014121;-0.32245010;0.48525004;26.52;0.033340;0.005037
CCW;134;337.5;-22.50;-135.00;50;-0.31985006;0.49155020;26.44;0.044863;0.010498;-0.31845004;0.48550016;26.50;0.048892;-0.019175
CCW;135;315;-45.00;-22.50;50;-0.32140010;0.47444984;26.47;0.038777;0.008896;-0.30775000;0.49050000;26.50;0.059844;-0.017446
CCW;136;292.5;-67.50;-22.50;50;-0.32405012;0.48965004;26.45;0.035767;0.004802;-0.32890004;0.48774990;26.53;0.059370;-0.014006
CCW;137;225;-135.00;-67.50;50;-0.31860000;0.47755000;26.53;0.030408;-0.011931;-0.32665010;0.49289992;26.49;0.062561;0.002896
CCW;138;90;-270.00;-135.00;50;-0.31655008;0.48940000;26.45;0.058347;-0.008616;-0.32055010;0.48895000;26.50;0.032786;-0.000166
CCW;139;22.5;-337.50;-67.50;50;-0.31850008;0.46834988;26.53;0.055154;0.007349;-0.32000000;0.47899996;26.53;0.037795;-0.016135
CW;140;67.5;-292.50;45.00;50;-0.31584992;0.48290010;26.54;0.061060;-0.002808;-0.32375008;0.47489996;26.53;0.031357;-0.005620
CCW;141;0;-360.00;-67.50;50;-0.32934996;0.47529992;26.49;0.049199;0.009961;-0.32035004;0.48834992;26.53;0.040955;-0.019160
CW;142;22.5;-337.50;22.50;50;-0.30925012;0.48845008;26.52;0.055298;0.007356;-0.32460010;0.47339984;26.51;0.036260;-0.016128
CW;143;180;-180.00;157.50;50;-0.31500004;0.48974990;26.45;0.046311;-0.018674;-0.31750002;0.48090000;26.52;0.050684;0.010437
CW;144;315;-45.00;135.00;50;-0.31905008;0.47185000;26.58;0.039109;0.008992;-0.31935004;0.47839992;26.55;0.056609;-0.017673
CW;145;67.5;67.50;112.50;50;-0.32175008;0.48660004;26.53;0.062227;-0.002751;-0.30855000;0.46884996;26.48;0.031028;-0.005964
CW;146;67.5;67.50;0.00;50;-0.30940000;0.48595016;26.58;0.063145;-0.002493;-0.30934998;0.47860000;26.59;0.032351;-0.005959
CW;147;112.5;112.50;45.00;50;-0.31355006;0.47074996;26.60;0.058750;-0.013770;-0.33439994;0.47975000;26.59;0.034468;0.005073
CW;148;112.5;112.50;0.00;50;-0.31455000;0.47985004;26.52;0.058501;-0.013865;-0.31525004;0.48024990;26.52;0.034368;0.005608
CCW;149;292.5;-67.50;-180.00;50;-0.30870002;0.48079980;26.56;0.034153;0.005278;-0.32310012;0.48079996;26.53;0.057551;-0.013215
CW;150;22.5;22.50;90.00;50;-0.33630004;0.48460004;26.58;0.056851;0.007981;-0.31830008;0.46705000;26.57;0.037139;-0.016038
CW;151;45;45.00;22.50;50;-0.31705008;0.47275000;26.55;0.059866;0.003040;-0.31164992;0.48829990;26.55;0.028601;-0.011897
CW;152;180;180.00;135.00;50;-0.32165010;0.47549980;26.60;0.043047;-0.018843;-0.32295008;0.48770008;26.49;0.049536;0.010615
CW;153;247.5;247.50;67.50;50;-0.31699996;0.47509992;26.50;0.031174;-0.005879;-0.31530004;0.48314996;26.55;0.061702;-0.002092
CW;154;337.5;337.50;90.00;50;-0.32029998;0.47595008;26.47;0.044583;0.011025;-0.31965004;0.48819996;26.46;0.049282;-0.019121
CCW;155;270;270.00;-67.50;50;-0.31835002;0.47069980;26.43;0.031770;0.000037;-0.30810002;0.47269988;26.53;0.063093;-0.008406
CCW;156;247.5;247.50;-22.50;50;-0.32000004;0.46144984;26.49;0.031389;-0.005615;-0.31975000;0.48800008;26.49;0.061670;-0.002439
CCW;157;112.5;112.50;-135.00;50;-0.32020006;0.48184996;26.49;0.057485;-0.013789;-0.32205000;0.47240000;26.49;0.034377;0.005295
CW;158;202.5;202.50;90.00;50;-0.31444994;0.48270000;26.43;0.039082;-0.015950;-0.31304990;0.48395010;26.47;0.055630;0.007974
CCW;159;180;180.00;-22.50;50;-0.31770004;0.48125008;26.44;0.045935;-0.018406;-0.31530000;0.47639996;26.43;0.051646;0.010793
CW;160;270;270.00;90.00;50;-0.32325010;0.48325016;26.46;0.030569;0.000183;-0.32870010;0.47884984;26.47;0.064148;-0.007869
CCW;161;135;135.00;-135.00;50;-0.32465000;0.47074988;26.44;0.050256;-0.017390;-0.31615004;0.47619988;26.54;0.042454;0.009106
CW;162;202.5;202.50;67.50;50;-0.32400010;0.48140004;26.48;0.037273;-0.015940;-0.33519992;0.48280000;26.52;0.059250;0.007827
CW;163;315;315.00;112.50;50;-0.31945008;0.48415008;26.47;0.038135;0.009309;-0.32015000;0.47634980;26.46;0.056782;-0.016943
CCW;164;225;225.00;-90.00;50;-0.32065000;0.48045010;26.52;0.032512;-0.011038;-0.32904994;0.47789996;26.53;0.059473;0.003369
CW;165;270;270.00;45.00;50;-0.32190000;0.46820010;26.55;0.034414;0.000713;-0.32310018;0.48170004;26.54;0.062065;-0.008015
CW;166;0;360.00;90.00;50;-0.32215008;0.48234984;26.52;0.051621;0.010405;-0.31890002;0.46330000;26.52;0.050457;-0.019114
CW;167;112.5;112.50;112.50;50;-0.30875004;0.47494976;26.51;0.059131;-0.013882;-0.31865000;0.48414996;26.51;0.034495;0.005183
CCW;168;45;45.00;-67.50;50;-0.32275000;0.47459988;26.49;0.061521;0.002969;-0.32185018;0.48110000;26.57;0.034260;-0.011113
CCW;169;270;-90.00;-135.00;50;-0.31905000;0.47884996;26.47;0.027546;0.000234;-0.30595008;0.48149996;26.50;0.062065;-0.008376
CCW;170;135;-225.00;-135.00;50;-0.32230008;0.47289996;26.48;0.052600;-0.017588;-0.31890002;0.47329984;26.49;0.039441;0.008774
CW;171;157.5;-202.50;22.50;50;-0.31964996;0.48375004;26.48;0.050093;-0.019426;-0.31800008;0.48289996;26.48;0.045928;0.011094
CCW;172;22.5;-337.50;-135.00;50;-0.31440008;0.47879984;26.45;0.056138;0.007620;-0.31839996;0.48055008;26.36;0.038044;-0.015547
CCW;173;292.5;-67.50;-67.50;50;-0.32590016;0.47770008;26.43;0.035190;0.005735;-0.31815004;0.47645000;26.51;0.058596;-0.013337
CCW;174;202.5;-157.50;-90.00;50;-0.31150008;0.47389984;26.52;0.037698;-0.016150;-0.32120000;0.48025012;26.49;0.057161;0.007617
CW;175;292.5;-67.50;90.00;50;-0.31650004;0.47409996;26.47;0.034280;0.005293;-0.31960008;0.47724992;26.50;0.059722;-0.013774
CCW;176;247.5;-112.50;-45.00;50;-0.31485010;0.47409996;26.52;0.031782;-0.005764;-0.31750000;0.49189992;26.46;0.061470;-0.002507
CCW;177;135;-225.00;-112.50;50;-0.31495008;0.47990012;26.42;0.053533;-0.017566;-0.32435010;0.47639980;26.55;0.040515;0.009226
CW;178;135;-225.00;0.00;50;-0.32750008;0.47704992;26.49;0.053005;-0.017502;-0.33870000;0.48939992;26.53;0.045605;0.009150
CW;179;270;-90.00;135.00;50;-0.31104996;0.48174990;26.58;0.029624;0.000061;-0.31659996;0.48049984;26.53;0.061973;-0.008374
CW;180;337.5;-22.50;67.50;50;-0.32220006;0.48374996;26.50;0.044900;0.010945;-0.31029996;0.48435008;26.54;0.052363;-0.019346
CW;181;45;45.00;67.50;50;-0.31364998;0.47594980;26.54;0.057820;0.003428;-0.31389996;0.47299992;26.45;0.031807;-0.011262
CW;182;45;45.00;0.00;50;-0.32485008;0.48120000;26.48;0.060300;0.003518;-0.32540004;0.48249984;26.45;0.033169;-0.010974
CW;183;180;180.00;135.00;50;-0.31480000;0.47935000;26.42;0.043132;-0.018987;-0.32075012;0.48914996;26.46;0.055464;0.010691
CCW;184;45;45.00;-135.00;50;-0.32460004;0.48699992;26.44;0.060327;0.003442;-0.31500000;0.47299988;26.44;0.031409;-0.011252
CCW;185;0;0.00;-45.00;50;-0.32360008;0.48470008;26.39;0.050073;0.010654;-0.31950012;0.47940004;26.38;0.044968;-0.018218
CW;186;112.5;112.50;112.50;50;-0.32275012;0.48690010;26.47;0.059246;-0.013286;-0.31140004;0.47900012;26.41;0.035220;0.005862
