smer;azimut;n;xA_prumer;xC_prumer;diffx_prumer;yA_prumer;yC_prumer;diffy_prumer;tA_prumer;tC_prumer;difft_prumer;axA_prumer;axC_prumer;diffax_prumer;ayA_prumer;ayC_prumer;diffay_prumer
CCW;225;15;-0,26091006;-0,27370998;0,01279992;0,39583676;0,40595010;-0,01011336;27,42;27,41;0,00;0,21121224;-0,12660400;0,33781624;-0,18608040;0,17576384;-0,36184424
CCW;247,5;11;-0,26383182;-0,26785910;0,00402728;0,39345904;0,40762290;-0,01416385;27,40;27,38;0,02;0,13134721;-0,04491832;0,17626554;-0,23711604;0,22702926;-0,46414530
CCW;270;13;-0,26131152;-0,26426930;0,00295776;0,39067304;0,40608088;-0,01540783;27,43;27,44;-0,01;0,03445219;0,05053880;-0,01608661;-0,25303804;0,24291316;-0,49595120
CCW;292,5;16;-0,26513440;-0,26152504;-0,00360936;0,38990936;0,40550010;-0,01559076;27,44;27,44;0,01;-0,05943726;0,14411257;-0,20354984;-0,23118880;0,22124588;-0,45243468
CCW;315;21;-0,26980240;-0,25865950;-0,01114288;0,39173570;0,40848344;-0,01674774;27,41;27,41;-0,00;-0,13733980;0,22308532;-0,36042510;-0,17541202;0,16537912;-0,34079116
CCW;337,5;16;-0,27099688;-0,25850316;-0,01249370;0,39373444;0,40318132;-0,00944692;27,39;27,40;-0,01;-0,18814944;0,27301434;-0,46116376;-0,09411514;0,08379760;-0,17791274
CW;0;12;-0,27337084;-0,26198334;-0,01138750;0,39838752;0,40165432;-0,00326681;27,43;27,42;0,01;-0,20365924;0,29090760;-0,49456684;0,00198059;-0,01215474;0,01413533
CW;22,5;12;-0,27786670;-0,26026252;-0,01760417;0,39910010;0,40246676;-0,00336668;27,41;27,40;0,01;-0,18191770;0,27224324;-0,45416092;0,09630982;-0,10599428;0,20230410
CW;45;13;-0,26924230;-0,26116538;-0,00807691;0,40445396;0,39421544;0,01023853;27,42;27,43;-0,01;-0,12775728;0,21314096;-0,34089820;0,17498422;-0,18520882;0,36019304
CW;67,5;12;-0,27025416;-0,26120832;-0,00904584;0,40628756;0,38931668;0,01697087;27,39;27,40;-0,02;-0,04650167;0,13175638;-0,17825804;0,22660340;-0,23697572;0,46357912
CW;90;20;-0,26459250;-0,26665252;0,00206003;0,40479760;0,38974492;0,01505268;27,44;27,44;0,00;0,04920312;0,03572961;0,01347351;0,24300208;-0,25320276;0,49620484
CW;112,5;23;-0,26077396;-0,26718044;0,00640649;0,40565664;0,39267616;0,01298049;27,47;27,46;0,00;0,14471734;-0,05945387;0,20417120;0,22103556;-0,23114948;0,45218504
CW;135;16;-0,26209062;-0,26931560;0,00722498;0,40451880;0,39079376;0,01372507;27,43;27,43;-0,00;0,22173890;-0,13658798;0,35832684;0,16586226;-0,17629550;0,34215776
CW;157,5;18;-0,26190284;-0,27270552;0,01080269;0,40098620;0,39224168;0,00874457;27,41;27,43;-0,01;0,27279678;-0,18760104;0,46039784;0,08365220;-0,09382921;0,17748142
CW;180;13;-0,25787692;-0,27003460;0,01215768;0,39691544;0,39438080;0,00253466;27,50;27,47;0,02;0,29047944;-0,20447884;0,49495828;-0,01165922;0,00115028;-0,01280950
CW;202,5;20;-0,26043500;-0,27150500;0,01107001;0,39807252;0,39966004;-0,00158751;27,44;27,42;0,02;0,26905750;-0,18397988;0,45303740;-0,10593458;0,09572888;-0,20166346
CW;225;10;-0,25920504;-0,27423500;0,01502997;0,39558000;0,40186010;-0,00628006;27,46;27,48;-0,02;0,21176708;-0,12653467;0,33830176;-0,18574464;0,17557886;-0,36132348
CW;247,5;17;-0,26092650;-0,26870290;0,00777638;0,39096476;0,40481770;-0,01385295;27,43;27,43;0,00;0,13055232;-0,04495491;0,17550724;-0,23718662;0,22685030;-0,46403692
CW;270;11;-0,26554092;-0,26478636;-0,00075457;0,38595450;0,40297736;-0,01702285;27,49;27,49;-0,00;0,03547741;0,04956121;-0,01408381;-0,25337600;0,24302804;-0,49640404
CW;292,5;15;-0,26589336;-0,26384002;-0,00205335;0,39302000;0,40748012;-0,01446012;27,47;27,46;0,01;-0,05940462;0,14637989;-0,20578452;-0,23086378;0,22107244;-0,45193620
CW;315;11;-0,27420904;-0,26269550;-0,01151356;0,39712276;0,40672740;-0,00960463;27,39;27,39;-0,01;-0,13649658;0,22206588;-0,35856248;-0,17640158;0,16635144;-0,34275300
CW;337,5;22;-0,27061594;-0,25984320;-0,01077274;0,39382732;0,40257056;-0,00874323;27,42;27,42;0,01;-0,18792692;0,27567016;-0,46359710;-0,09365734;0,08333674;-0,17699408
