smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;34;180;180.00;-67.50;50;-0.27099994;0.40865004;27.31;0.289260;-0.008792;-0.28570008;0.40805010;27.32;-0.206184;-0.001782
CCW;35;0;0.00;-180.00;50;-0.27359992;0.40325020;27.31;-0.206138;-0.001211;-0.27330000;0.41270024;27.32;0.289944;-0.009185
CW;36;45;45.00;45.00;50;-0.27399990;0.40880010;27.30;-0.129763;0.173020;-0.27565000;0.40055008;27.30;0.214888;-0.184004
CW;37;67.5;67.50;22.50;50;-0.25845000;0.41590004;27.31;-0.057856;0.225967;-0.25720010;0.38714996;27.30;0.134924;-0.236912
CW;38;202.5;202.50;135.00;50;-0.26284992;0.40840010;27.32;0.277009;-0.103997;-0.27579992;0.39540000;27.30;-0.186519;0.093416
CCW;39;157.5;157.50;-45.00;50;-0.27594996;0.40630012;27.32;0.270361;0.086685;-0.25860006;0.39575000;27.30;-0.184382;-0.096877
CW;40;270;270.00;112.50;50;-0.27044994;0.39360016;27.33;0.037935;-0.254001;-0.27164996;0.42255016;27.30;0.045828;0.242993
CCW;41;180;180.00;-90.00;50;-0.25670000;0.41060016;27.32;0.289724;-0.009250;-0.27240000;0.40145012;27.34;-0.205962;-0.001653
CCW;42;90;90.00;-90.00;50;-0.27434992;0.41570008;27.30;0.047383;0.243123;-0.26740000;0.39320004;27.32;0.038960;-0.253787
CW;43;180;180.00;90.00;50;-0.25944996;0.40605012;27.34;0.289424;-0.009048;-0.27489996;0.39870020;27.34;-0.205620;-0.001431
CW;44;180;180.00;0.00;50;-0.26075012;0.40010010;27.33;0.291292;-0.009250;-0.27970000;0.41055000;27.32;-0.205703;-0.001975
CCW;45;22.5;22.50;-157.50;50;-0.27865000;0.41180012;27.32;-0.185439;0.093940;-0.27069990;0.40175008;27.31;0.267756;-0.104104
CCW;46;225;-135.00;-157.50;50;-0.25810006;0.39945008;27.33;0.213262;-0.184163;-0.27280004;0.41385010;27.30;-0.130486;0.173137
CW;47;0;0.00;135.00;50;-0.28725008;0.40935000;27.32;-0.205117;-0.001228;-0.26549998;0.39870000;27.30;0.289807;-0.009001
CCW;48;337.5;-22.50;-22.50;50;-0.27789996;0.41185016;27.30;-0.184939;-0.096406;-0.25880004;0.41945008;27.31;0.271301;0.086389
CW;49;135;135.00;157.50;50;-0.27074992;0.41545008;27.30;0.220295;0.167852;-0.27200000;0.39620016;27.30;-0.135859;-0.178435
CW;50;135;135.00;0.00;50;-0.27254996;0.40150016;27.32;0.220444;0.168159;-0.27945000;0.40615010;27.30;-0.135310;-0.177996
CW;51;202.5;202.50;67.50;50;-0.27394996;0.38774996;27.30;0.268489;-0.103840;-0.26420000;0.39175000;27.30;-0.187412;0.093328
CCW;52;67.5;67.50;-135.00;50;-0.28330004;0.40795010;27.30;-0.048875;0.225945;-0.27894998;0.39780000;27.33;0.135925;-0.236353
CW;53;157.5;157.50;90.00;50;-0.26835000;0.41275016;27.33;0.272803;0.085933;-0.28700010;0.40585000;27.30;-0.188853;-0.096670
CW;54;202.5;202.50;45.00;50;-0.27370004;0.40255004;27.33;0.271133;-0.103418;-0.27354990;0.40320004;27.31;-0.186248;0.093162
CCW;55;157.5;157.50;-45.00;50;-0.27194996;0.40480016;27.30;0.269690;0.086284;-0.28485004;0.40865016;27.31;-0.191790;-0.096396
CW;56;315;315.00;157.50;50;-0.28840010;0.40610020;27.30;-0.135149;-0.178809;-0.26720002;0.40390012;27.30;0.218848;0.168662
CW;57;67.5;67.50;67.50;50;-0.29280010;0.41440012;27.30;-0.041736;0.225496;-0.25459996;0.39420010;27.30;0.134307;-0.236987
CW;58;112.5;112.50;45.00;50;-0.26880000;0.42625004;27.30;0.147676;0.222651;-0.27735000;0.41620012;27.31;-0.054099;-0.233335
CW;59;180;180.00;67.50;50;-0.27235000;0.40865012;27.30;0.291599;-0.008481;-0.27834990;0.40590016;27.30;-0.204731;-0.001890
CW;60;337.5;337.50;157.50;50;-0.26469996;0.41470008;27.30;-0.186643;-0.096438;-0.26264992;0.40175016;27.30;0.269429;0.086211
CCW;61;315;315.00;-22.50;50;-0.28154996;0.40400024;27.31;-0.134946;-0.178567;-0.27069996;0.40655000;27.30;0.219807;0.168518
CW;62;337.5;337.50;22.50;50;-0.27530000;0.39405020;27.30;-0.181555;-0.096721;-0.26490010;0.40680000;27.30;0.279063;0.086038
CCW;63;315;315.00;-22.50;50;-0.27944990;0.39510008;27.30;-0.135359;-0.178699;-0.26189996;0.41370020;27.30;0.219136;0.168369
CW;64;45;45.00;45.00;50;-0.27359998;0.41180012;27.30;-0.130388;0.173271;-0.26754996;0.39795008;27.30;0.214351;-0.184180
CW;65;90;90.00;45.00;50;-0.27135000;0.40990016;27.30;0.046782;0.243159;-0.28000010;0.39424992;27.30;0.038342;-0.253826
CCW;66;45;45.00;-45.00;50;-0.27779996;0.40880010;27.30;-0.130352;0.173438;-0.27879996;0.39980000;27.30;0.214001;-0.183757
CW;67;157.5;157.50;112.50;50;-0.26610002;0.40480004;27.30;0.265811;0.086206;-0.27055000;0.40655010;27.30;-0.187156;-0.096462
CW;68;202.5;202.50;45.00;50;-0.26674998;0.39705016;27.30;0.270168;-0.103447;-0.27754996;0.40870008;27.30;-0.186094;0.092827
CW;69;225;225.00;22.50;50;-0.25975000;0.40355000;27.30;0.214053;-0.183818;-0.28235006;0.40925016;27.30;-0.130972;0.173281
CCW;70;157.5;157.50;-67.50;50;-0.26225004;0.41095016;27.30;0.277463;0.086494;-0.27599992;0.39475004;27.30;-0.188389;-0.097473
CW;71;315;315.00;157.50;50;-0.27490000;0.41174988;27.33;-0.136292;-0.178323;-0.26200002;0.41040016;27.31;0.220293;0.167703
CCW;72;225;225.00;-90.00;50;-0.26285004;0.40655004;27.30;0.213989;-0.183623;-0.27205002;0.40695010;27.30;-0.130466;0.172800
CCW;73;112.5;112.50;-112.50;50;-0.27705002;0.42220010;27.30;0.142451;0.222983;-0.27984992;0.40065010;27.30;-0.059092;-0.233306
CW;74;202.5;202.50;90.00;50;-0.26525004;0.40620004;27.37;0.269170;-0.103787;-0.27124998;0.42235004;27.32;-0.185154;0.093103
CW;75;247.5;247.50;45.00;50;-0.25814998;0.39355000;27.31;0.132517;-0.236611;-0.26895000;0.40730016;27.30;-0.049517;0.226416
CCW;76;180;180.00;-67.50;50;-0.26810000;0.40110012;27.32;0.291450;-0.008833;-0.27615000;0.39240010;27.34;-0.205217;-0.001787
CCW;77;45;45.00;-135.00;50;-0.27760000;0.39909996;27.30;-0.129888;0.173281;-0.26940000;0.40229996;27.35;0.214329;-0.184036
CW;78;202.5;202.50;157.50;50;-0.27215000;0.40565016;27.34;0.270676;-0.103599;-0.28225008;0.40835010;27.30;-0.185522;0.093210
CW;79;0;360.00;157.50;50;-0.27994996;0.39679996;27.30;-0.205354;-0.001631;-0.27310000;0.40570010;27.29;0.290244;-0.009158
CW;80;157.5;157.50;157.50;50;-0.27694994;0.40610020;27.30;0.271863;0.086279;-0.27824992;0.39189996;27.32;-0.182483;-0.096743
CW;81;315;315.00;157.50;50;-0.27549990;0.40415016;27.31;-0.135532;-0.178733;-0.27145000;0.41500010;27.32;0.220662;0.168101
CW;82;22.5;382.50;67.50;50;-0.27925000;0.40645020;27.32;-0.186333;0.093455;-0.26699992;0.40354996;27.30;0.281445;-0.103955
CW;83;157.5;157.50;157.50;50;-0.26570004;0.40950012;27.30;0.274619;0.086108;-0.29275010;0.38725004;27.30;-0.185332;-0.096943
CCW;84;337.5;-22.50;-180.00;50;-0.28440008;0.40015004;27.30;-0.185647;-0.096782;-0.25480002;0.40895016;27.30;0.265654;0.086060
CCW;85;202.5;-157.50;-135.00;50;-0.25800002;0.39355000;27.31;0.269097;-0.103640;-0.27884996;0.40860012;27.31;-0.184436;0.093003
CW;86;337.5;-22.50;135.00;50;-0.28500004;0.39545008;27.32;-0.184680;-0.097126;-0.26799998;0.41115016;27.30;0.275127;0.086296
CCW;87;157.5;-202.50;-180.00;50;-0.25800014;0.40045010;27.30;0.273667;0.086055;-0.28335010;0.39530010;27.30;-0.187258;-0.096895
CCW;88;135;-225.00;-22.50;50;-0.26540000;0.40365004;27.36;0.220129;0.167583;-0.27600000;0.39720000;27.30;-0.135999;-0.178262
CW;89;180;-180.00;45.00;50;-0.26020000;0.40675000;27.35;0.290432;-0.008896;-0.26724996;0.39465004;27.34;-0.204873;-0.001963
CW;90;247.5;-112.50;67.50;50;-0.26590010;0.39190008;27.34;0.130649;-0.236294;-0.28090004;0.41460008;27.33;-0.042402;0.225913
CCW;91;225;-135.00;-22.50;50;-0.26345006;0.39765008;27.41;0.214214;-0.183701;-0.27474990;0.41030016;27.38;-0.129180;0.173003
CCW;92;45;-315.00;-180.00;50;-0.26624998;0.41240010;27.33;-0.130176;0.173438;-0.26860004;0.39795016;27.33;0.214285;-0.183762
CCW;93;225;-135.00;-135.00;50;-0.26905000;0.39865016;27.34;0.214236;-0.184072;-0.28895016;0.41455008;27.32;-0.129019;0.173228
CCW;94;157.5;-202.50;-67.50;50;-0.26254996;0.40545016;27.38;0.270330;0.086736;-0.26660004;0.39970000;27.34;-0.184790;-0.096804
CW;95;202.5;-157.50;45.00;50;-0.25075000;0.40850016;27.35;0.273093;-0.103645;-0.26514996;0.41285024;27.37;-0.189119;0.093486
CW;96;0;0.00;157.50;50;-0.27339990;0.40005004;27.38;-0.204277;-0.001616;-0.26745004;0.40015012;27.41;0.289583;-0.009465
CW;97;135;135.00;135.00;50;-0.27060002;0.42509996;27.32;0.222869;0.167986;-0.27244994;0.39720000;27.36;-0.134158;-0.178721
CCW;98;67.5;67.50;-67.50;50;-0.28315004;0.41950004;27.34;-0.049714;0.225784;-0.26630000;0.39265008;27.32;0.135330;-0.236328
CW;99;225;225.00;157.50;50;-0.27104996;0.39369990;27.40;0.215032;-0.183506;-0.27130000;0.40875004;27.44;-0.131382;0.172734
CW;100;22.5;382.50;157.50;50;-0.29125014;0.40230028;27.36;-0.180981;0.093284;-0.27570000;0.40240016;27.36;0.270884;-0.103354
CCW;101;337.5;337.50;-45.00;50;-0.27824998;0.39849992;27.35;-0.185586;-0.096826;-0.26860004;0.42070016;27.40;0.274988;0.087026
CCW;102;270;270.00;-67.50;50;-0.26584998;0.38824984;27.34;0.037935;-0.253206;-0.25735010;0.40685012;27.37;0.046445;0.243291
CW;103;315;315.00;45.00;50;-0.26685004;0.39895020;27.32;-0.135608;-0.178838;-0.26444998;0.41680020;27.32;0.220996;0.168721
CW;104;90;90.00;90.00;50;-0.27124990;0.41775000;27.30;0.046711;0.243108;-0.27270000;0.39020000;27.34;0.037761;-0.253916
CW;105;247.5;247.50;157.50;50;-0.26760004;0.40130000;27.30;0.131289;-0.236204;-0.26665000;0.42220004;27.34;-0.047637;0.226089
CCW;106;112.5;112.50;-135.00;50;-0.26589992;0.41030008;27.37;0.146421;0.222737;-0.27360000;0.40495000;27.33;-0.059888;-0.232415
CCW;107;315;-45.00;-157.50;50;-0.27859998;0.40275016;27.30;-0.135254;-0.178091;-0.26205012;0.41085024;27.30;0.219573;0.168027
CCW;108;292.5;-67.50;-22.50;50;-0.26735002;0.39495008;27.30;-0.059509;-0.233086;-0.26740006;0.40945016;27.32;0.138772;0.222446
CW;109;45;45.00;112.50;50;-0.26020004;0.40480016;27.33;-0.129219;0.172786;-0.26015008;0.40090012;27.35;0.214106;-0.183193
CW;110;157.5;157.50;112.50;50;-0.27179992;0.39535000;27.33;0.271150;0.086411;-0.27835000;0.39695000;27.30;-0.187190;-0.096584
CW;111;202.5;202.50;45.00;50;-0.27815002;0.40050004;27.30;0.268669;-0.103901;-0.27734998;0.40290010;27.30;-0.186606;0.093958
CW;112;0;360.00;157.50;50;-0.27949998;0.40764996;27.36;-0.204917;-0.001709;-0.26564996;0.41325024;27.31;0.293391;-0.008369
CW;113;45;45.00;45.00;50;-0.27144996;0.39840008;27.30;-0.130093;0.173550;-0.26379988;0.39254992;27.31;0.213967;-0.183811
CCW;114;337.5;-22.50;-67.50;50;-0.27069990;0.40540020;27.30;-0.189336;-0.096648;-0.26230010;0.40255004;27.39;0.272844;0.086663
CCW;115;180;-180.00;-157.50;50;-0.25370002;0.40280010;27.30;0.289236;-0.009387;-0.25880018;0.39810016;27.33;-0.205454;-0.001279
CCW;116;90;-270.00;-90.00;50;-0.26570004;0.40950004;27.33;0.046755;0.242925;-0.26785000;0.39200016;27.35;0.038135;-0.253372
CW;117;157.5;-202.50;67.50;50;-0.26374996;0.39445008;27.41;0.273779;0.086038;-0.28605004;0.38295000;27.46;-0.186758;-0.096169
CCW;118;337.5;-382.50;-180.00;50;-0.26255000;0.39415004;27.32;-0.193760;-0.096626;-0.25245004;0.39249992;27.35;0.273613;0.086047
CW;119;112.5;-247.50;135.00;50;-0.26675004;0.40470016;27.37;0.138142;0.222595;-0.27554998;0.39800004;27.32;-0.054431;-0.233311
CCW;120;337.5;-382.50;-135.00;50;-0.27444988;0.38059990;27.33;-0.184875;-0.096321;-0.25280004;0.40020020;27.38;0.268557;0.085366
CW;121;67.5;-292.50;90.00;50;-0.26539992;0.40330016;27.30;-0.050728;0.225640;-0.26510004;0.39760004;27.34;0.135586;-0.236064
CW;122;67.5;-292.50;0.00;50;-0.29225008;0.40655004;27.32;-0.042183;0.225532;-0.27324990;0.39155016;27.37;0.131248;-0.236460
CCW;123;292.5;-67.50;-67.50;50;-0.26794996;0.38249988;27.33;-0.056355;-0.233020;-0.26330012;0.41530012;27.30;0.141482;0.223340
CW;124;337.5;-22.50;45.00;50;-0.25719994;0.39190008;27.36;-0.187339;-0.097183;-0.26120004;0.39585004;27.32;0.276975;0.086089
CW;125;135;135.00;157.50;50;-0.26634996;0.40915004;27.34;0.220125;0.167925;-0.27854996;0.39795004;27.38;-0.135618;-0.177561
CW;126;292.5;292.50;157.50;50;-0.27549990;0.40040012;27.31;-0.055232;-0.233269;-0.26925000;0.40790028;27.30;0.140613;0.223943
CW;127;315;315.00;22.50;50;-0.27764994;0.40025030;27.30;-0.136025;-0.178157;-0.26470004;0.40225010;27.33;0.219688;0.168164
CCW;128;247.5;247.50;-67.50;50;-0.26995004;0.39684992;27.32;0.135469;-0.235950;-0.27040014;0.40735012;27.31;-0.048362;0.225791
CW;129;22.5;382.50;135.00;50;-0.27515000;0.40970016;27.33;-0.185662;0.093918;-0.25660002;0.40630004;27.33;0.275571;-0.102893
CW;130;90;90.00;90.00;50;-0.27029994;0.41029990;27.32;0.046287;0.243462;-0.27039996;0.40320008;27.34;0.037505;-0.253403
CW;131;157.5;157.50;67.50;50;-0.26495004;0.41060016;27.32;0.272029;0.086567;-0.26570004;0.40505000;27.32;-0.186594;-0.096462
CCW;132;45;45.00;-112.50;50;-0.27205000;0.40610020;27.37;-0.129714;0.173381;-0.26075012;0.40180008;27.38;0.214272;-0.183911
CCW;133;0;0.00;-45.00;50;-0.26539990;0.40795020;27.33;-0.205208;-0.001008;-0.25870012;0.40540012;27.35;0.289258;-0.008933
CCW;134;315;-45.00;-45.00;50;-0.28149998;0.39910004;27.32;-0.136372;-0.178118;-0.25835000;0.41555008;27.30;0.218943;0.168386
CW;135;22.5;22.50;67.50;50;-0.27234996;0.40950012;27.30;-0.185112;0.093984;-0.25875008;0.40939996;27.33;0.273887;-0.104026
CCW;136;292.5;-67.50;-90.00;50;-0.26205016;0.39225004;27.31;-0.057183;-0.232871;-0.26185006;0.41715004;27.31;0.140845;0.223086
CW;137;292.5;-67.50;0.00;50;-0.27484996;0.40260010;27.34;-0.061284;-0.233267;-0.28034990;0.42470008;27.30;0.148296;0.222927
CCW;138;157.5;-202.50;-135.00;50;-0.27084994;0.40920012;27.30;0.277874;0.085654;-0.26504996;0.39700012;27.38;-0.192407;-0.096306
CCW;139;45;-315.00;-112.50;50;-0.27159996;0.39590016;27.31;-0.130920;0.173142;-0.26805002;0.39230008;27.30;0.214546;-0.183672
CW;140;67.5;-292.50;22.50;50;-0.26174998;0.41270000;27.30;-0.051404;0.225562;-0.25975000;0.38974992;27.30;0.134944;-0.236021
CW;141;90;-270.00;22.50;50;-0.26880002;0.41090020;27.30;0.046602;0.242715;-0.26710000;0.39250008;27.30;0.037788;-0.253491
CW;142;90;-270.00;0.00;50;-0.26155008;0.40615000;27.30;0.046562;0.242896;-0.26740004;0.39365008;27.30;0.037522;-0.253340
CW;143;225;-135.00;135.00;50;-0.26140004;0.38759992;27.34;0.213740;-0.183540;-0.27384992;0.40545010;27.37;-0.129917;0.172981
CCW;144;202.5;-157.50;-22.50;50;-0.25804994;0.40695004;27.30;0.274216;-0.103748;-0.26569996;0.40205004;27.31;-0.192620;0.094233
CCW;145;22.5;-337.50;-180.00;50;-0.27670000;0.40970010;27.30;-0.184900;0.093464;-0.26135000;0.39940008;27.30;0.269397;-0.102922
CCW;146;315;-45.00;-45.00;50;-0.26445004;0.39239992;27.32;-0.135969;-0.177795;-0.26520000;0.40975012;27.30;0.220715;0.167986
CCW;147;180;-180.00;-135.00;50;-0.26360002;0.40060008;27.31;0.289434;-0.009497;-0.25995008;0.39044990;27.36;-0.205024;-0.001318
CCW;148;112.5;-247.50;-67.50;50;-0.26580000;0.41315028;27.32;0.141663;0.222932;-0.26170010;0.38925000;27.32;-0.055637;-0.233477
CCW;149;67.5;-292.50;-45.00;50;-0.25705004;0.41070000;27.31;-0.047153;0.225115;-0.25225008;0.38805000;27.37;0.131777;-0.235640
CCW;150;0;-360.00;-67.50;50;-0.27214992;0.40335010;27.35;-0.205486;-0.001143;-0.25440004;0.39480008;27.33;0.288870;-0.008821
CW;151;112.5;-247.50;112.50;50;-0.25150000;0.41095012;27.35;0.137192;0.222507;-0.25904998;0.40200008;27.31;-0.056716;-0.232854
CCW;152;337.5;-382.50;-135.00;50;-0.28120002;0.38730004;27.30;-0.192539;-0.096172;-0.24875006;0.39050010;27.31;0.273123;0.085889
CW;153;135;-225.00;157.50;50;-0.25640008;0.40615004;27.35;0.219756;0.167539;-0.25725008;0.39245004;27.34;-0.135796;-0.178262
CW;154;157.5;-202.50;22.50;50;-0.25685012;0.39445004;27.31;0.268809;0.086406;-0.27340000;0.39055000;27.32;-0.185344;-0.096731
CCW;155;67.5;-292.50;-90.00;50;-0.27164992;0.41075012;27.30;-0.045627;0.225771;-0.25900000;0.40240000;27.33;0.133362;-0.235935
CCW;156;247.5;-112.50;-112.50;50;-0.25745000;0.38709996;27.38;0.143726;-0.235701;-0.26225004;0.40725024;27.33;-0.052473;0.225789
CW;157;22.5;22.50;135.00;50;-0.28930004;0.39595008;27.42;-0.178689;0.093733;-0.26205000;0.39825012;27.38;0.276040;-0.103691
CW;158;45;45.00;22.50;50;-0.27170008;0.40425016;27.33;-0.129282;0.173147;-0.26419996;0.39475004;27.34;0.216199;-0.182671
CW;159;90;90.00;45.00;50;-0.26509994;0.40790020;27.32;0.046428;0.243264;-0.27359996;0.39295004;27.34;0.038127;-0.253186
CCW;160;270;-90.00;-180.00;50;-0.26419996;0.39725020;27.32;0.039182;-0.253650;-0.26669996;0.40985020;27.35;0.046130;0.243499
CCW;161;247.5;-112.50;-22.50;50;-0.26315004;0.38385000;27.37;0.133225;-0.236128;-0.27310008;0.40785004;27.33;-0.049829;0.226067
CW;162;270;-90.00;22.50;50;-0.27450000;0.39450000;27.33;0.038689;-0.253325;-0.26045000;0.39680016;27.38;0.046091;0.243416
CCW;163;90;-270.00;-180.00;50;-0.27049994;0.40190016;27.36;0.046858;0.242800;-0.27545004;0.40815016;27.31;0.037822;-0.253772
CW;164;112.5;-247.50;22.50;50;-0.27279996;0.39980020;27.38;0.140425;0.222478;-0.27309992;0.38965010;27.32;-0.055244;-0.233208
CCW;165;0;-360.00;-112.50;50;-0.27590004;0.39910012;27.43;-0.205354;-0.001150;-0.27125004;0.39800016;27.40;0.289536;-0.009456
CCW;166;202.5;-157.50;-157.50;50;-0.26070004;0.40030020;27.36;0.266550;-0.104021;-0.26419990;0.41120016;27.33;-0.186248;0.093369
CCW;167;22.5;-337.50;-180.00;50;-0.27240000;0.39865008;27.35;-0.184775;0.093069;-0.25605000;0.39480004;27.31;0.266841;-0.103308
CW;168;90;-270.00;67.50;50;-0.26849996;0.41495000;27.42;0.046602;0.242954;-0.26474996;0.38850000;27.33;0.037954;-0.253567
CW;169;135;-225.00;45.00;50;-0.26349998;0.40460010;27.40;0.219702;0.167332;-0.26975000;0.39440016;27.37;-0.135706;-0.177600
CW;170;270;-90.00;135.00;50;-0.26079996;0.37899984;27.33;0.040671;-0.253254;-0.27399996;0.40555000;27.38;0.046292;0.243201
CCW;171;180;-180.00;-90.00;50;-0.25945004;0.39720004;27.35;0.289907;-0.009370;-0.26589992;0.40460004;27.39;-0.205227;-0.001270
CCW;172;0;-360.00;-180.00;50;-0.28670000;0.39180000;27.35;-0.206609;0.003887;-0.26315000;0.39705000;27.33;0.288625;-0.014258
CCW;173;315;-45.00;-45.00;50;-0.27050006;0.38899996;27.37;-0.136619;-0.174844;-0.26620010;0.40345020;27.34;0.226963;0.164226
CCW;174;135;-225.00;-180.00;50;-0.24815006;0.39765012;27.37;0.223147;0.163457;-0.27219996;0.38299996;27.34;-0.139224;-0.174470
CCW;175;337.5;-382.50;-157.50;50;-0.26994996;0.39350010;27.40;-0.189883;-0.091548;-0.26070000;0.40170010;27.45;0.272690;0.081033
CCW;176;315;-45.00;-45.00;50;-0.26895002;0.39955008;27.37;-0.137554;-0.174626;-0.26229992;0.40515016;27.37;0.223635;0.164539
CW;177;67.5;67.50;112.50;50;-0.26489996;0.40420016;27.34;-0.043193;0.227737;-0.25840002;0.39355008;27.30;0.127068;-0.238091
CCW;178;315;-45.00;-112.50;50;-0.26710000;0.38319988;27.34;-0.137483;-0.174702;-0.25860000;0.39980008;27.37;0.222205;0.164314
CCW;179;225;-135.00;-90.00;50;-0.25545004;0.39675016;27.39;0.211462;-0.186948;-0.27685000;0.40490010;27.36;-0.127078;0.176572
CW;180;247.5;-112.50;22.50;50;-0.25465006;0.39055004;27.37;0.129658;-0.237903;-0.26209998;0.40130008;27.35;-0.043745;0.227314
CCW;181;157.5;-202.50;-90.00;50;-0.26595000;0.39014996;27.42;0.274548;0.081316;-0.26050000;0.39230000;27.30;-0.186658;-0.092092
CCW;182;22.5;-337.50;-135.00;50;-0.26685002;0.40470010;27.32;-0.181543;0.098079;-0.25550008;0.38984996;27.30;0.268689;-0.108491
CCW;183;315;-45.00;-45.00;50;-0.26279998;0.39220010;27.31;-0.136858;-0.174680;-0.25969990;0.40395012;27.32;0.226287;0.164729
